episode,total_timesteps,reward
1,150,-22.8136
2,300,-5.706
3,450,-19.0838
4,600,-18.9629
5,750,-9.3084
6,900,-23.5668
7,1050,-10.2141
8,1200,-9.0052
9,1350,-10.8897
10,1500,-19.6047
11,1650,-6.4376
12,1800,-18.1661
13,1950,-20.4169
14,2100,-13.3255
15,2250,-0.3113
16,2400,-17.3842
17,2550,-12.7894
18,2700,-12.2513
19,2850,-16.4779
20,3000,-2.1312
21,3150,-11.8126
22,3300,-2.331
23,3450,-13.4056
24,3600,-13.3076
25,3750,-15.54
26,3900,-5.1489
27,4050,0.7113
28,4200,-3.4386
29,4350,-1.2971
30,4500,4.9292
31,4650,-0.235
32,4800,-14.4573
33,4950,-4.011
34,5100,-19.8515
35,5250,-13.3738
36,5400,-16.6774
37,5550,-15.6503
38,5700,-3.5264
39,5850,-14.0645
40,6000,-25.737
41,6150,-21.1188
42,6300,-1.0248
43,6450,-6.9925
44,6600,-20.1031
45,6750,-10.858
46,6900,-11.0177
47,7050,-16.3637
48,7200,-0.0638
49,7350,-11.9182
50,7500,-18.0206
51,7650,-7.9844
52,7800,-10.5757
53,7950,-11.1264
54,8100,-19.6534
55,8250,-23.6185
56,8400,-1.2104
57,8550,-4.9841
58,8700,-10.6508
59,8850,-23.2183
60,9000,-6.4448
61,9150,-7.9859
62,9300,-19.0821
63,9450,-20.2315
64,9600,-9.3947
65,9750,-5.1296
66,9900,-15.037
67,10050,5.7841
68,10200,-1.8789
69,10350,-12.3838
70,10500,-5.3549
71,10650,-14.0606
72,10800,-22.3652
73,10950,-16.4333
74,11100,-17.5243
75,11250,-26.0125
76,11400,-5.1724
77,11550,-3.5486
78,11700,-15.3056
79,11850,-14.0961
80,12000,-15.1826
81,12150,-4.0651
82,12300,-22.5809
83,12450,-2.7294
84,12600,-12.6538
85,12750,-16.461
86,12900,-16.717
87,13050,-9.171
88,13200,7.2284
89,13350,-2.469
90,13500,3.2268
91,13650,0.4415
92,13800,-3.4875
93,13950,-5.1585
94,14100,-1.8879
95,14250,-11.9543
96,14400,0.3831
97,14550,-19.3139
98,14700,-15.8411
99,14850,-12.0641
100,15000,5.8754
101,15150,-28.707
102,15300,-21.8293
103,15450,-21.5319
104,15600,-13.7915
105,15750,-12.9604
106,15900,-6.436
107,16050,-4.235
108,16200,-33.9984
109,16350,-8.7145
110,16500,-6.6278
111,16650,-2.2828
112,16800,-13.0625
113,16950,-2.6779
114,17100,-1.463
115,17250,-13.7697
116,17400,2.7854
117,17550,-12.9189
118,17700,-5.9768
119,17850,-7.8211
120,18000,-32.7099
121,18150,-8.048
122,18300,-17.7191
123,18450,-15.574
124,18600,-10.0323
125,18750,-3.2048
126,18900,-11.8693
127,19050,-12.1444
128,19200,-0.2657
129,19350,-33.6553
130,19500,-24.1744
131,19650,-32.3393
132,19800,-17.8161
133,19950,-13.5793
134,20100,5.6594
135,20250,-10.0714
136,20400,-14.4539
137,20550,4.1021
138,20700,-22.1129
139,20850,-1.6383
140,21000,-24.1965
141,21150,-0.1797
142,21300,-15.8256
143,21450,-1.0355
144,21600,-1.8691
145,21750,-32.2875
146,21900,-7.0192
147,22050,-28.3183
148,22200,-16.9667
149,22350,-12.5328
150,22500,-15.0682
151,22650,-30.2097
152,22800,-16.4578
153,22950,-9.8318
154,23100,-10.7986
155,23250,-15.1811
156,23400,12.903
157,23550,-1.7678
158,23700,-21.8365
159,23850,-5.7426
160,24000,-16.0113
161,24150,4.123
162,24300,-7.393
163,24450,-16.1111
164,24600,-28.3209
165,24750,3.233
166,24900,-0.9228
167,25050,-29.5766
168,25200,-11.938
169,25350,-12.3456
170,25500,-3.2976
171,25650,-4.3076
172,25800,-3.2085
173,25950,-9.8466
174,26100,-16.0497
175,26250,-17.4637
176,26400,-12.3732
177,26550,9.1916
178,26700,-15.7175
179,26850,-0.8202
180,27000,-18.0633
