episode,total_timesteps,reward
1,600,-15.1563
2,600,-9.7528
3,600,-18.4571
4,600,-20.5363
5,1200,0.8109
6,1200,-7.1348
7,1200,-16.4243
8,1200,-16.9502
9,1800,-7.5049
10,1800,-15.4073
11,1800,-15.5307
12,1800,-24.2559
13,2400,-12.5242
14,2400,-22.6635
15,2400,-1.4591
16,2400,-15.4511
17,3000,-5.9321
18,3000,-13.4983
19,3000,-18.9266
20,3000,-4.7817
21,3600,-7.5441
22,3600,-6.6959
23,3600,-8.3182
24,3600,-26.6441
25,4200,-18.9004
26,4200,-6.7326
27,4200,-2.11
28,4200,-11.405
29,4800,-12.8974
30,4800,-24.4501
31,4800,-6.3437
32,4800,-14.1486
33,5400,-12.1793
34,5400,-14.8406
35,5400,-10.7196
36,5400,-18.0622
37,6000,-4.9478
38,6000,-16.1034
39,6000,-21.2511
40,6000,-5.6711
41,6600,-6.8417
42,6600,-14.9264
43,6600,-22.6462
44,6600,-7.6984
45,7200,-10.6762
46,7200,-10.1625
47,7200,-12.4211
48,7200,-15.6318
49,7800,-7.6104
50,7800,-20.5279
51,7800,-17.1058
52,7800,-6.2137
53,8400,-19.7701
54,8400,-9.7532
55,8400,-11.3705
56,8400,-2.5078
57,9000,-8.547
58,9000,-19.6363
59,9000,-29.6154
60,9000,-20.2935
61,9600,-4.505
62,9600,-9.4656
63,9600,-12.9772
64,9600,-11.5034
65,10200,-14.0338
66,10200,-22.3911
67,10200,-15.285
68,10200,-0.2675
69,10800,-17.5608
70,10800,-8.5636
71,10800,-16.0544
72,10800,-5.8455
73,11400,-6.0764
74,11400,-11.9454
75,11400,-15.4626
76,11400,-10.8488
77,12000,-9.0693
78,12000,-13.7176
79,12000,-24.087
80,12000,-9.7955
81,12600,-14.5463
82,12600,-8.5827
83,12600,-10.9776
84,12600,-12.6584
85,13200,-9.9212
86,13200,-15.4505
87,13200,-18.8929
88,13200,-1.2266
89,13800,-11.2879
90,13800,-16.3448
91,13800,-11.8448
92,13800,-2.5592
93,14400,-22.5286
94,14400,2.278
95,14400,-15.1457
96,14400,-6.1074
97,15000,-20.8788
98,15000,-10.4371
99,15000,-18.4687
100,15000,-22.7814
101,15600,-8.2961
102,15600,3.8607
103,15600,-4.4695
104,15600,-10.3829
105,16200,1.7325
106,16200,-0.0514
107,16200,-12.7776
108,16200,7.2035
109,16800,-2.0892
110,16800,-9.3609
111,16800,-11.1627
112,16800,-17.6788
113,17400,-13.3007
114,17400,-4.6003
115,17400,10.0375
116,17400,-2.2931
117,18000,-14.0989
118,18000,-12.7145
119,18000,-1.4422
120,18000,2.4202
121,18600,-17.8486
122,18600,-11.229
123,18600,-0.6807
124,18600,-4.9044
125,19200,-19.3255
126,19200,0.1279
127,19200,-6.1251
128,19200,7.0728
129,19800,-4.7085
130,19800,-12.8892
131,19800,-0.0585
132,19800,-14.6174
133,20400,-9.665
134,20400,-5.6578
135,20400,-6.8269
136,20400,-11.4034
137,21000,-5.5523
138,21000,-31.4435
139,21000,-3.52
140,21000,-6.2863
141,21600,-15.3959
142,21600,-3.7606
143,21600,-3.5507
144,21600,-19.5831
145,22200,-24.9154
146,22200,3.1637
147,22200,5.9961
148,22200,-4.6351
149,22800,-6.1118
150,22800,1.3451
151,22800,-19.4606
152,22800,-9.7543
153,23400,-5.7291
154,23400,-9.2704
155,23400,-0.7505
156,23400,13.5073
157,24000,-17.87
158,24000,-19.3437
159,24000,-17.9567
160,24000,-3.6814
161,24600,-16.5518
162,24600,-16.6174
163,24600,-22.6359
164,24600,-8.8936
165,25200,-21.0176
166,25200,-22.3339
167,25200,-10.4121
168,25200,-3.269
169,25800,-14.8779
170,25800,-13.6819
171,25800,-13.6141
172,25800,-6.283
173,26400,-20.8554
174,26400,-10.7894
175,26400,-5.1544
176,26400,2.4926
177,27000,-7.9033
178,27000,-2.4021
179,27000,-9.508
180,27000,-8.7007
181,27600,-9.836
182,27600,-19.7875
183,27600,-8.019
184,27600,-16.3495
185,28200,-4.1354
186,28200,-7.2018
187,28200,-15.5376
188,28200,-7.9498
189,28800,-1.5051
190,28800,-8.8881
191,28800,-4.7078
192,28800,-3.653
193,29400,-0.0818
194,29400,-15.3165
195,29400,-9.8863
196,29400,-20.5846
197,30000,-5.8408
198,30000,0.123
199,30000,-2.2926
200,30000,-3.7586
201,30600,-12.8434
202,30600,-19.2785
203,30600,-19.6146
204,30600,-14.4045
205,31200,-6.8989
206,31200,-14.7816
207,31200,-5.0047
208,31200,-1.7681
209,31800,-13.2982
210,31800,-17.3659
211,31800,-2.8143
212,31800,9.1896
213,32400,-13.8664
214,32400,-4.3257
215,32400,-14.8647
216,32400,-32.0973
217,33000,-9.0228
218,33000,-1.4901
219,33000,-20.4687
220,33000,-4.8378
