episode,total_timesteps,reward
1,150,-24.5421
2,300,-16.0642
3,450,-8.3239
4,600,-9.2045
5,750,-14.8829
6,900,-17.7028
7,1050,-11.62
8,1200,-8.8502
9,1350,-9.0459
10,1500,-13.3453
11,1650,-20.2275
12,1800,-26.6741
13,1950,-7.759
14,2100,-17.0308
15,2250,-20.8026
16,2400,-11.3194
17,2550,2.5307
18,2700,-8.1515
19,2850,-17.6109
20,3000,-7.7567
21,3150,-16.4567
22,3300,-15.3163
23,3450,-5.1992
24,3600,-21.4193
25,3750,-8.0241
26,3900,-4.7008
27,4050,-9.2491
28,4200,-11.9031
29,4350,-12.9494
30,4500,-9.8696
31,4650,-8.1161
32,4800,-18.197
33,4950,-14.4263
34,5100,-23.2126
35,5250,-14.8237
36,5400,-24.7745
37,5550,-12.4854
38,5700,-9.2279
39,5850,-7.9436
40,6000,-13.7833
41,6150,-4.8725
42,6300,-13.0412
43,6450,-21.6226
44,6600,-18.1471
45,6750,-9.493
46,6900,-10.1852
47,7050,-9.5521
48,7200,-23.071
49,7350,-12.2587
50,7500,-16.0218
51,7650,-13.4745
52,7800,-21.6308
53,7950,-26.0838
54,8100,-17.6042
55,8250,-12.5536
56,8400,-8.7418
57,8550,-8.7838
58,8700,-11.5601
59,8850,-9.8645
60,9000,-15.2823
61,9150,-9.7622
62,9300,-9.6805
63,9450,-10.9274
64,9600,-26.0861
65,9750,-12.274
66,9900,-18.4169
67,10050,-16.0943
68,10200,-18.0366
69,10350,-7.3271
70,10500,-7.2688
71,10650,-10.684
72,10800,-21.9136
73,10950,-11.4593
74,11100,-19.1578
75,11250,-15.3822
76,11400,-19.2144
77,11550,-16.8441
78,11700,-13.8113
79,11850,-11.3148
80,12000,-19.6367
81,12150,-9.3315
82,12300,-10.4943
83,12450,-19.4326
84,12600,-13.6454
85,12750,-17.3508
86,12900,-15.8555
87,13050,-11.4518
88,13200,-25.2928
89,13350,-14.1146
90,13500,-20.8743
91,13650,-26.9305
92,13800,0.08
93,13950,-11.4501
94,14100,-15.7986
95,14250,-21.0651
96,14400,-2.3655
97,14550,-15.0055
98,14700,-11.7531
99,14850,-13.9884
100,15000,-0.8604
101,15150,-16.5188
102,15300,-17.2526
103,15450,-2.4571
104,15600,-7.4921
105,15750,-24.4623
106,15900,-17.0762
107,16050,-20.4838
108,16200,-10.2855
109,16350,-20.3233
110,16500,-7.1454
111,16650,-9.7722
112,16800,-20.6115
113,16950,-5.5589
114,17100,6.4153
115,17250,-12.05
116,17400,-14.1111
117,17550,-13.2759
118,17700,-8.0669
119,17850,-9.5203
120,18000,-20.7125
121,18150,-8.1761
122,18300,-7.3549
123,18450,-7.6134
124,18600,-15.7493
125,18750,-19.0127
126,18900,-12.4705
127,19050,-20.9678
128,19200,-5.7723
129,19350,-26.7147
130,19500,-28.3553
131,19650,-16.0735
132,19800,-12.3917
133,19950,-6.7227
134,20100,-27.2078
135,20250,-22.7251
136,20400,-17.2975
137,20550,-15.5652
138,20700,-12.9688
139,20850,-7.8851
140,21000,-18.5525
141,21150,-12.8771
142,21300,-17.9273
143,21450,-11.1235
144,21600,-18.5707
145,21750,-13.1522
146,21900,-17.6255
147,22050,-8.2034
148,22200,-20.1802
149,22350,-15.4823
150,22500,-11.641
151,22650,-13.9673
152,22800,-10.2207
153,22950,-16.0967
154,23100,-13.9733
155,23250,-14.1384
156,23400,-16.8629
157,23550,-7.014
158,23700,-14.2885
159,23850,-7.0207
160,24000,-15.8864
161,24150,-11.5684
162,24300,-15.6156
163,24450,-22.8786
164,24600,-15.0807
165,24750,-8.8387
166,24900,-25.4979
167,25050,-14.7715
168,25200,-10.5708
169,25350,-10.7914
170,25500,-8.3315
171,25650,-19.7924
172,25800,-5.1722
173,25950,-10.2673
174,26100,-21.8087
175,26250,-10.4632
176,26400,-11.1472
177,26550,-21.5257
178,26700,-23.3141
179,26850,-13.7698
180,27000,-23.764
181,27150,-4.963
182,27300,-4.3879
183,27450,-11.1939
184,27600,-14.3833
185,27750,-12.6233
186,27900,-12.8193
187,28050,-12.3954
188,28200,-9.0237
189,28350,-5.9877
190,28500,-14.7889
191,28650,-5.2738
192,28800,-17.1066
193,28950,-13.6949
194,29100,-14.7176
195,29250,-26.2983
196,29400,-9.4755
197,29550,-9.939
198,29700,-12.5718
199,29850,-8.2162
200,30000,-19.9463
201,30150,-15.7539
202,30300,-5.4571
203,30450,-21.1178
204,30600,-10.1408
205,30750,-13.6801
206,30900,-13.856
207,31050,-25.4965
208,31200,-24.3412
209,31350,-18.3484
210,31500,-7.1296
211,31650,-2.4244
212,31800,-12.9427
213,31950,-16.3456
214,32100,-11.9537
215,32250,-5.7042
216,32400,-14.2167
217,32550,-16.2386
218,32700,-15.4862
219,32850,2.4564
220,33000,-20.1707
221,33150,-18.2792
222,33300,-1.1187
223,33450,-15.2793
224,33600,-19.5088
225,33750,-21.4046
226,33900,-18.0763
227,34050,-7.7188
228,34200,-10.8168
229,34350,-13.2752
230,34500,-26.8757
231,34650,-8.5179
232,34800,-8.4926
233,34950,-16.6217
234,35100,-17.4381
235,35250,-12.0615
236,35400,-12.1475
237,35550,-8.8322
238,35700,-11.5191
239,35850,-21.3263
240,36000,-13.6931
241,36150,-26.1058
242,36300,-15.7808
243,36450,-14.212
244,36600,-16.366
245,36750,-15.9509
246,36900,-15.0771
247,37050,-14.3646
248,37200,-7.1491
249,37350,-16.3458
250,37500,-20.682
251,37650,-9.344
252,37800,-11.6744
253,37950,-4.9269
254,38100,-14.1631
255,38250,-7.145
256,38400,-13.3914
257,38550,-12.1182
258,38700,-14.0311
259,38850,-15.176
260,39000,-8.9682
261,39150,-25.3931
262,39300,-17.7198
263,39450,-17.6991
264,39600,-5.7435
265,39750,-15.0758
266,39900,-21.8921
267,40050,-10.4845
268,40200,-16.5513
269,40350,-15.4398
270,40500,-11.7811
271,40650,-20.5509
272,40800,-14.4626
273,40950,-0.6397
274,41100,-13.4857
275,41250,-20.5111
276,41400,-15.33
277,41550,-7.0856
278,41700,-7.4573
279,41850,-6.9338
280,42000,-11.5451
281,42150,-6.2594
282,42300,-18.8178
283,42450,-14.8598
284,42600,-24.7459
285,42750,-12.036
286,42900,-21.2889
287,43050,-19.0322
288,43200,-15.389
289,43350,-20.2962
290,43500,-26.0305
291,43650,-16.2608
292,43800,-22.3775
293,43950,-10.4828
294,44100,-13.7542
295,44250,-16.5681
296,44400,1.2535
297,44550,-2.4459
298,44700,-13.765
299,44850,-20.1663
300,45000,-7.527
301,45150,-5.1877
302,45300,-16.4676
303,45450,-15.4633
304,45600,-8.9672
305,45750,-1.5174
306,45900,-3.6985
307,46050,-17.6254
308,46200,-18.7976
309,46350,-10.0434
310,46500,-18.7479
311,46650,-15.6194
312,46800,-14.7698
313,46950,-25.7179
314,47100,-11.2539
315,47250,-18.0208
316,47400,-10.8849
317,47550,-6.2779
318,47700,-20.992
319,47850,-12.9957
320,48000,-22.0116
321,48150,-7.3133
322,48300,-6.9544
323,48450,-4.6767
324,48600,-21.7572
325,48750,-18.912
326,48900,-24.305
327,49050,-20.7426
328,49200,-17.1529
329,49350,-23.0306
330,49500,-15.3709
331,49650,-9.0603
332,49800,-6.2075
333,49950,-2.2542
334,50100,-15.8297
335,50250,-12.0352
336,50400,-17.7378
337,50550,-15.7069
338,50700,-8.0167
339,50850,-9.7744
340,51000,-12.5212
341,51150,-23.1651
342,51300,-18.7652
343,51450,-11.6079
344,51600,-18.482
345,51750,-14.8597
346,51900,-14.1202
347,52050,-12.2595
348,52200,-16.1482
349,52350,-12.4753
350,52500,-25.0277
351,52650,-11.8843
352,52800,-13.7398
353,52950,-26.8985
354,53100,-12.7859
355,53250,-8.9123
356,53400,-22.2039
357,53550,-16.694
358,53700,-12.9245
359,53850,-2.992
360,54000,-7.6365
361,54150,-10.8097
362,54300,-5.1156
363,54450,-23.7025
364,54600,-19.0273
365,54750,-14.0432
366,54900,-11.3838
367,55050,-5.5915
368,55200,-12.0652
369,55350,-6.8874
370,55500,-14.286
371,55650,-10.8443
372,55800,-11.327
373,55950,-8.6558
374,56100,-13.8842
375,56250,-12.8479
376,56400,-20.8108
377,56550,-7.9951
378,56700,-14.3407
379,56850,-15.7749
380,57000,-11.4713
381,57150,-16.0549
382,57300,-28.7611
383,57450,-12.5291
384,57600,-20.2213
385,57750,-18.1645
386,57900,-14.3716
387,58050,-13.9389
388,58200,-9.2546
389,58350,-15.6051
390,58500,-28.0445
391,58650,-5.4802
392,58800,-19.8957
393,58950,-17.8641
394,59100,-8.4464
395,59250,-19.8473
396,59400,-7.9208
397,59550,-13.4915
398,59700,-11.6586
399,59850,-28.0349
400,60000,-21.2847
401,60150,-22.1129
402,60300,-9.9606
403,60450,-18.2741
404,60600,-19.2064
405,60750,-19.1528
406,60900,-15.0763
407,61050,-14.8273
408,61200,-7.1662
409,61350,-7.3722
410,61500,-21.3775
411,61650,-20.3838
412,61800,-10.0961
413,61950,-15.8018
414,62100,-6.177
415,62250,-13.2842
416,62400,-17.2798
417,62550,-12.613
418,62700,-12.9378
419,62850,-4.4345
420,63000,-6.7426
421,63150,-3.184
422,63300,-20.4629
423,63450,-19.3738
424,63600,-25.5467
425,63750,-9.5395
426,63900,3.4693
427,64050,-11.6466
428,64200,-7.8542
429,64350,-8.5559
430,64500,-18.7724
431,64650,-14.4964
432,64800,-15.3042
433,64950,-17.6587
434,65100,-14.8054
435,65250,-4.6658
436,65400,-13.4753
437,65550,-8.539
438,65700,-29.1862
439,65850,-3.8678
440,66000,-15.3973
441,66150,-20.0416
442,66300,-5.0858
443,66450,-23.9411
444,66600,-5.7686
445,66750,-11.1655
446,66900,-11.0918
447,67050,-7.718
448,67200,-14.0865
449,67350,-21.6039
450,67500,-1.8318
451,67650,-7.4278
452,67800,-18.4565
453,67950,-1.3088
454,68100,-14.8728
455,68250,-15.5597
456,68400,-28.5124
457,68550,-22.8865
458,68700,-7.4204
459,68850,-11.4033
460,69000,-4.5022
461,69150,-17.7179
462,69300,-11.7132
463,69450,1.9366
464,69600,-8.5054
465,69750,-23.6844
466,69900,-14.5315
467,70050,-19.5199
468,70200,-14.835
469,70350,-16.2414
470,70500,-1.4087
471,70650,-2.7199
472,70800,-12.3136
473,70950,-15.6038
474,71100,-29.8674
475,71250,-16.2155
476,71400,-12.8776
477,71550,-10.8653
478,71700,-23.8033
479,71850,-6.0457
480,72000,-23.3751
481,72150,-13.6769
482,72300,-22.0868
483,72450,-26.0913
484,72600,-20.9351
485,72750,-5.6845
486,72900,-10.1877
487,73050,-10.2158
488,73200,-5.6897
489,73350,-13.702
490,73500,-16.8006
491,73650,-16.6776
492,73800,-4.0381
493,73950,-31.9818
494,74100,-14.7293
495,74250,-8.885
496,74400,-8.9682
497,74550,-5.8827
498,74700,-3.7087
499,74850,-17.5325
500,75000,-14.0476
501,75150,-9.3313
502,75300,-1.9733
503,75450,-15.997
504,75600,-10.1771
505,75750,-12.5884
506,75900,-21.235
507,76050,-14.492
508,76200,-14.6532
509,76350,-5.0454
510,76500,-15.0263
511,76650,-24.0957
512,76800,-6.0665
513,76950,-16.9582
514,77100,-16.1731
515,77250,-9.6382
516,77400,-8.706
517,77550,-12.4172
518,77700,-15.8646
519,77850,-10.5278
520,78000,-12.8148
521,78150,-3.3285
522,78300,-8.587
523,78450,-12.4065
524,78600,-23.7275
525,78750,-18.1608
526,78900,-8.0819
527,79050,-7.4459
528,79200,-11.8784
529,79350,-2.8006
530,79500,-10.2447
531,79650,-12.2916
532,79800,-12.2574
533,79950,-13.812
534,80100,-17.649
535,80250,-16.9646
536,80400,-10.9419
537,80550,-5.2021
538,80700,0.8902
539,80850,-8.6161
540,81000,-7.5198
541,81150,-16.5624
542,81300,-8.3127
543,81450,-2.6032
544,81600,-9.8353
545,81750,-6.3838
546,81900,-24.8226
547,82050,-5.3416
548,82200,-18.2224
549,82350,-19.9562
550,82500,-3.9586
551,82650,-11.0198
552,82800,-22.0198
553,82950,-3.4308
554,83100,-12.624
555,83250,-14.2164
556,83400,-19.484
557,83550,-13.3068
558,83700,-12.9354
559,83850,-10.2888
560,84000,-9.4766
561,84150,2.9378
562,84300,-1.5661
563,84450,-14.8606
564,84600,-2.1735
565,84750,-9.2926
566,84900,-4.825
567,85050,-7.6012
568,85200,-13.4955
569,85350,-22.452
570,85500,-10.8314
571,85650,-9.0679
572,85800,-12.3215
573,85950,-16.4234
574,86100,-3.489
575,86250,-8.9408
576,86400,-16.4848
577,86550,-9.6302
578,86700,-1.209
579,86850,-0.4671
580,87000,-13.4609
581,87150,-22.2484
582,87300,-10.231
583,87450,-14.9646
584,87600,-20.5293
585,87750,-9.1717
586,87900,-13.3983
587,88050,-15.6016
588,88200,-15.8267
589,88350,-8.1273
590,88500,-2.6153
591,88650,-25.7428
592,88800,-12.667
593,88950,-10.869
594,89100,-11.5167
595,89250,-8.0716
596,89400,-16.818
597,89550,-5.5267
598,89700,-12.8475
599,89850,-22.7724
600,90000,-6.8257
601,90150,-9.1902
602,90300,-5.0638
603,90450,-2.2749
604,90600,-2.0954
605,90750,-20.9443
606,90900,-10.0652
607,91050,-5.0821
608,91200,-2.961
609,91350,-9.9448
610,91500,-17.3694
611,91650,1.203
612,91800,-12.4331
613,91950,-0.3475
614,92100,-20.6976
615,92250,-16.6791
616,92400,-0.8578
617,92550,-14.1474
618,92700,-2.4158
619,92850,-11.2016
620,93000,-10.3498
621,93150,-0.4831
622,93300,-7.6942
623,93450,-11.6201
624,93600,-10.9881
625,93750,-11.5872
626,93900,-13.1714
627,94050,-15.4794
628,94200,-12.2531
629,94350,-15.9425
630,94500,-11.1159
631,94650,-12.2756
632,94800,-10.6894
633,94950,-12.9047
634,95100,-16.8151
635,95250,-23.2943
636,95400,-10.0151
637,95550,-10.4666
638,95700,-22.1048
639,95850,-14.7353
640,96000,-3.7643
641,96150,-0.9468
642,96300,-10.5758
643,96450,-5.7402
644,96600,-13.5722
645,96750,-19.906
646,96900,-16.1115
647,97050,-11.0161
648,97200,-12.5902
649,97350,-15.2862
650,97500,1.8477
651,97650,-6.0505
652,97800,-8.8443
653,97950,-20.7368
654,98100,-10.1475
655,98250,-24.3361
656,98400,-12.6915
657,98550,-5.6521
658,98700,-18.787
659,98850,1.7172
660,99000,-12.7647
661,99150,-9.0996
662,99300,-14.7435
663,99450,-5.9225
664,99600,-16.6973
665,99750,-8.1
666,99900,-9.4988
667,100050,-14.9209
668,100200,-10.1351
669,100350,-0.4959
670,100500,-16.7336
671,100650,-0.4027
672,100800,-11.8014
673,100950,-12.6348
674,101100,3.0779
675,101250,-16.4235
676,101400,-14.9927
677,101550,-10.5957
678,101700,-1.578
679,101850,-12.385
680,102000,-5.3794
681,102150,-10.2829
682,102300,-21.874
683,102450,-16.0261
684,102600,-0.0671
685,102750,-10.9674
686,102900,-12.3566
687,103050,-11.8921
688,103200,-22.9067
689,103350,-16.25
690,103500,-15.4638
691,103650,0.0545
692,103800,-9.1448
693,103950,-13.6284
694,104100,-15.3791
695,104250,-11.9036
696,104400,-12.9992
697,104550,-9.047
698,104700,-15.2357
699,104850,-10.9643
700,105000,-21.1284
701,105150,-8.3883
702,105300,-11.7371
703,105450,-10.9118
704,105600,-14.1239
705,105750,-11.2896
706,105900,-17.1245
707,106050,-13.7551
708,106200,-7.9625
709,106350,-15.5133
710,106500,-4.634
711,106650,-18.2147
712,106800,-10.4035
713,106950,-15.8216
714,107100,-12.2905
715,107250,-16.5283
716,107400,-25.987
717,107550,-1.3844
718,107700,-15.858
719,107850,-19.7173
720,108000,-7.5682
721,108150,-4.5513
722,108300,-15.4504
723,108450,-12.6356
724,108600,-11.4466
725,108750,-15.2594
726,108900,-7.4761
727,109050,-16.8134
728,109200,-13.871
729,109350,2.6761
730,109500,-16.1668
