time/total_timesteps,rollout/ep_rew_mean,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/success_rate,time/episodes,train/learning_rate,train/loss,train/n_updates
3150,-15.032584571428572,0.8503750000000001,0,150.0,4754,0.0,21,0.001,0.0449625700712204,537
3300,-14.937134000000002,0.8432499999999998,0,150.0,4719,0.0,22,0.001,0.03736904263496399,574
3450,-14.539428260869567,0.8361250000000001,0,150.0,4683,0.0,23,0.001,0.061975814402103424,612
3600,-14.94163225,0.8289999999999998,0,150.0,4655,0.0,24,0.001,0.023741340264678,649
3750,-14.807028,0.8218750000000001,0,150.0,4624,0.0,25,0.001,0.03590124472975731,687
3900,-14.344503000000001,0.8147499999999999,0,150.0,4601,0.0,26,0.001,0.050211101770401,724
4050,-14.427473148148149,0.807625,0,150.0,4581,0.0,27,0.001,0.06844320893287659,762
4200,-14.630515964285715,0.8004999999999999,0,150.0,4561,0.0,28,0.001,0.035531993955373764,799
4350,-14.438921413793103,0.7933750000000002,0,150.0,4540,0.0,29,0.001,0.03381334990262985,837
4500,-14.261855233333334,0.7862499999999998,0,150.0,4521,0.0,30,0.001,0.07048855721950531,874
4650,-14.315189161290323,0.7791250000000001,1,150.0,4503,0.0,31,0.001,0.05036967620253563,912
4800,-14.00632634375,0.7719999999999998,1,150.0,4487,0.0,32,0.001,0.06243123859167099,949
4950,-14.009700272727272,0.7648750000000001,1,150.0,4469,0.0,33,0.001,0.027820207178592682,987
5100,-14.221394117647058,0.7577499999999998,1,150.0,4449,0.0,34,0.001,0.05577150732278824,1024
5250,-14.255027685714285,0.7506250000000001,1,150.0,4431,0.0,35,0.001,0.024506717920303345,1062
5400,-14.302729,0.7434999999999998,1,150.0,4417,0.0,36,0.001,0.036617811769247055,1099
5550,-14.195325756756755,0.736375,1,150.0,4405,0.0,37,0.001,0.05312712863087654,1137
5700,-13.935583157894735,0.7292499999999997,1,150.0,4395,0.0,38,0.001,0.03397352620959282,1174
5850,-14.04091928205128,0.7221250000000001,1,150.0,4385,0.0,39,0.001,0.04755718261003494,1212
6000,-14.157845600000002,0.7149999999999997,1,150.0,4376,0.0,40,0.001,0.03273019194602966,1249
6150,-14.22411992682927,0.707875,1,150.0,4366,0.0,41,0.001,0.02382412925362587,1287
6300,-14.126877,0.7007500000000003,1,150.0,4357,0.0,42,0.001,0.035608235746622086,1324
6450,-13.888901558139535,0.693625,1,150.0,4347,0.0,43,0.001,0.029316814616322517,1362
6600,-14.21220168181818,0.6864999999999998,1,150.0,4338,0.0,44,0.001,0.07121601700782776,1399
6750,-13.961990155555554,0.6793750000000001,1,150.0,4326,0.0,45,0.001,0.05904936045408249,1437
6900,-13.885394152173912,0.6722500000000002,1,150.0,4318,0.0,46,0.001,0.03017095848917961,1474
7050,-13.933223638297871,0.665125,1,150.0,4309,0.0,47,0.001,0.05656525865197182,1512
7200,-13.729448687500001,0.6580000000000004,1,150.0,4301,0.0,48,0.001,0.045889176428318024,1549
7350,-13.775161551020409,0.650875,1,150.0,4292,0.0,49,0.001,0.031225264072418213,1587
7500,-13.49943536,0.6437500000000003,1,150.0,4285,0.0,50,0.001,0.06789618730545044,1624
7650,-13.556931921568628,0.636625,1,150.0,4276,0.0,51,0.001,0.057751234620809555,1662
7800,-13.55939028846154,0.6295000000000002,1,150.0,4269,0.0,52,0.001,0.055667079985141754,1699
7950,-13.604135056603775,0.6223749999999999,1,150.0,4262,0.0,53,0.001,0.0390697680413723,1737
8100,-13.473856129629631,0.6152500000000002,1,150.0,4256,0.0,54,0.001,0.01990390755236149,1774
8250,-13.344888636363637,0.608125,1,150.0,4249,0.0,55,0.001,0.028699906542897224,1812
8400,-13.457766375,0.6010000000000002,1,150.0,4243,0.0,56,0.001,0.035502489656209946,1849
8550,-13.146352754385964,0.5938749999999999,2,150.0,4237,0.0,57,0.001,0.03575284406542778,1887
8700,-12.77797270689655,0.5867500000000002,2,150.0,4229,0.017241379310344827,58,0.001,0.06641538441181183,1924
8850,-12.685903169491525,0.5796249999999998,2,150.0,4222,0.01694915254237288,59,0.001,0.032955463975667953,1962
9000,-12.840072183333332,0.5725000000000002,2,150.0,4217,0.016666666666666666,60,0.001,0.025523554533720016,1999
9150,-12.896018049180329,0.565375,2,150.0,4209,0.01639344262295082,61,0.001,0.03776760399341583,2037
9300,-12.719978193548387,0.5582500000000001,2,150.0,4198,0.016129032258064516,62,0.001,0.023107662796974182,2074
9450,-12.78037092063492,0.5511249999999999,2,150.0,4177,0.015873015873015872,63,0.001,0.08195892721414566,2112
9600,-12.651418218749999,0.5440000000000002,2,150.0,4172,0.015625,64,0.001,0.032394468784332275,2149
9750,-12.777947246153845,0.5368749999999999,2,150.0,4102,0.015384615384615385,65,0.001,0.035835545510053635,2187
9900,-12.76337271212121,0.5297500000000002,2,150.0,4097,0.015151515151515152,66,0.001,0.026916051283478737,2224
10050,-12.704081253731342,0.5226249999999999,2,150.0,4093,0.014925373134328358,67,0.001,0.035906825214624405,2262
10200,-12.818958735294117,0.5155000000000002,2,150.0,4091,0.014705882352941176,68,0.001,0.03174286335706711,2299
10350,-12.866653898550723,0.5083749999999999,2,150.0,4087,0.014492753623188406,69,0.001,0.051964644342660904,2337
10500,-12.920997228571428,0.5012500000000002,2,150.0,4084,0.014285714285714285,70,0.001,0.04357519373297691,2374
10650,-12.86718514084507,0.4941249999999999,2,150.0,4080,0.014084507042253521,71,0.001,0.024222105741500854,2412
10800,-13.012981458333334,0.4870000000000001,2,150.0,4075,0.013888888888888888,72,0.001,0.03294798359274864,2449
10950,-13.045439534246576,0.47987499999999983,2,150.0,4072,0.0136986301369863,73,0.001,0.023134613409638405,2487
11100,-12.909919918918918,0.4727500000000001,2,150.0,4068,0.013513513513513514,74,0.001,0.03821706399321556,2524
11250,-12.92823196,0.46562499999999984,2,150.0,4063,0.013333333333333334,75,0.001,0.028505513444542885,2562
11400,-12.965499328947368,0.45850000000000013,2,150.0,4060,0.013157894736842105,76,0.001,0.042414844036102295,2599
11550,-13.09746290909091,0.45137499999999986,2,150.0,4056,0.012987012987012988,77,0.001,0.03462403267621994,2637
11700,-12.841074153846154,0.44425000000000014,2,150.0,4052,0.02564102564102564,78,0.001,0.04071050137281418,2674
11850,-12.783247810126582,0.4371249999999999,2,150.0,4047,0.02531645569620253,79,0.001,0.014407598413527012,2712
12000,-12.624402475000002,0.43000000000000005,2,150.0,4044,0.025,80,0.001,0.021180182695388794,2749
12150,-12.623602493827164,0.42287500000000033,3,150.0,4038,0.024691358024691357,81,0.001,0.04230780899524689,2787
12300,-12.741212280487808,0.41575000000000006,3,150.0,4034,0.024390243902439025,82,0.001,0.03382629156112671,2824
12450,-12.728844939759039,0.4086249999999998,3,150.0,4030,0.024096385542168676,83,0.001,0.040365759283304214,2862
12600,-12.636472464285717,0.4015000000000001,3,150.0,4026,0.023809523809523808,84,0.001,0.0443711131811142,2899
12750,-12.583018552941176,0.39437500000000036,3,150.0,4021,0.023529411764705882,85,0.001,0.043104082345962524,2937
12900,-12.829322860465117,0.3872500000000001,3,150.0,4017,0.023255813953488372,86,0.001,0.03363054245710373,2974
13050,-12.891010494252875,0.3801249999999997,3,150.0,4013,0.022988505747126436,87,0.001,0.0697675421833992,3012
13200,-12.852126863636364,0.373,3,150.0,4010,0.022727272727272728,88,0.001,0.04975031316280365,3049
13350,-12.610307011235957,0.3658750000000004,3,150.0,4006,0.033707865168539325,89,0.001,0.019618457183241844,3087
13500,-12.664762255555557,0.35875,3,150.0,4003,0.03333333333333333,90,0.001,0.02980143204331398,3124
13650,-12.699374142857145,0.35162499999999974,3,150.0,3999,0.03296703296703297,91,0.001,0.03926457464694977,3162
13800,-12.595958000000003,0.34450000000000003,3,150.0,3996,0.03260869565217391,92,0.001,0.02288568578660488,3199
13950,-12.819725580645166,0.3373750000000003,3,150.0,3992,0.03225806451612903,93,0.001,0.02636014297604561,3237
14100,-12.739479968085112,0.33024999999999993,3,150.0,3989,0.031914893617021274,94,0.001,0.041531361639499664,3274
14250,-12.829123431578953,0.3231250000000002,3,150.0,3985,0.031578947368421054,95,0.001,0.03548048064112663,3312
14400,-12.823794645833333,0.31600000000000006,3,150.0,3983,0.03125,96,0.001,0.026098115369677544,3349
14550,-12.930121030927834,0.30887500000000023,3,150.0,3979,0.030927835051546393,97,0.001,0.035262204706668854,3387
14700,-12.824549091836735,0.30174999999999996,3,150.0,3976,0.030612244897959183,98,0.001,0.04477084428071976,3424
14850,-12.647950878787878,0.29462500000000025,3,150.0,3972,0.030303030303030304,99,0.001,0.04459475353360176,3462
15000,-12.75054873,0.2875,3,150.0,3968,0.03,100,0.001,0.05937189236283302,3499
15150,-12.80639766,0.28037500000000015,3,150.0,3964,0.03,101,0.001,0.018769990652799606,3537
15300,-12.547613539999997,0.27325,3,150.0,3961,0.03,102,0.001,0.04670027270913124,3574
15450,-12.583051229999999,0.2661250000000003,3,150.0,3957,0.03,103,0.001,0.021329635754227638,3612
15600,-12.704686729999997,0.2589999999999999,3,150.0,3954,0.03,104,0.001,0.03957436978816986,3649
15750,-12.627667379999998,0.2518750000000002,3,150.0,3950,0.03,105,0.001,0.03929947316646576,3687
15900,-12.74361645,0.2447499999999999,4,150.0,3947,0.03,106,0.001,0.029971148818731308,3724
16050,-12.587846800000001,0.2376250000000002,4,150.0,3943,0.03,107,0.001,0.03789141774177551,3762
16200,-12.545522900000003,0.23049999999999982,4,150.0,3940,0.03,108,0.001,0.042137689888477325,3799
16350,-12.63115033,0.2233750000000002,4,150.0,3936,0.03,109,0.001,0.030538000166416168,3837
16500,-12.722674670000002,0.21624999999999994,4,150.0,3933,0.03,110,0.001,0.029014039784669876,3874
16650,-12.636921749999999,0.20912500000000012,4,150.0,3930,0.03,111,0.001,0.04571501538157463,3912
16800,-12.79821689,0.20199999999999996,4,150.0,3926,0.03,112,0.001,0.050333648920059204,3949
16950,-12.54981166,0.19487500000000013,4,150.0,3922,0.03,113,0.001,0.03463011980056763,3987
17100,-12.522031450000002,0.18774999999999986,4,150.0,3919,0.03,114,0.001,0.03863787278532982,4024
17250,-12.691302320000002,0.18062500000000004,4,150.0,3915,0.03,115,0.001,0.04447636753320694,4062
17400,-12.705466590000004,0.17350000000000043,4,150.0,3912,0.03,116,0.001,0.028912024572491646,4099
17550,-12.843690080000002,0.16637500000000016,4,150.0,3909,0.03,117,0.001,0.03928712010383606,4137
17700,-12.643626439999998,0.15924999999999978,4,150.0,3906,0.03,118,0.001,0.037958212196826935,4174
17850,-12.643832510000003,0.15212500000000018,4,150.0,3903,0.03,119,0.001,0.045444831252098083,4212
18000,-12.738104600000002,0.14500000000000035,4,150.0,3900,0.03,120,0.001,0.040729425847530365,4249
18150,-12.722893090000003,0.13787500000000008,4,150.0,3897,0.03,121,0.001,0.04402441158890724,4287
18300,-12.946717330000002,0.13074999999999992,4,150.0,3894,0.03,122,0.001,0.07139307260513306,4324
18450,-12.986485410000002,0.1236250000000001,4,150.0,3890,0.03,123,0.001,0.029233653098344803,4362
18600,-12.91001523,0.11650000000000038,4,150.0,3887,0.03,124,0.001,0.05813544988632202,4399
18750,-12.858629520000001,0.10937500000000011,4,150.0,3884,0.03,125,0.001,0.02298930659890175,4437
18900,-13.049986600000002,0.10224999999999984,4,150.0,3881,0.03,126,0.001,0.056052520871162415,4474
19050,-13.003090910000001,0.09512500000000002,4,150.0,3878,0.03,127,0.001,0.06075403094291687,4512
19200,-13.026566769999999,0.0880000000000003,4,150.0,3875,0.03,128,0.001,0.039619170129299164,4549
19350,-13.01806523,0.08087500000000014,4,150.0,3872,0.03,129,0.001,0.07295206934213638,4587
19500,-12.841852360000003,0.07374999999999976,5,150.0,3867,0.04,130,0.001,0.026069972664117813,4624
19650,-12.955795700000001,0.06662500000000005,5,150.0,3862,0.04,131,0.001,0.06088963896036148,4662
19800,-12.961232090000001,0.05950000000000033,5,150.0,3859,0.04,132,0.001,0.030159523710608482,4699
19950,-12.91168627,0.05237500000000006,5,150.0,3856,0.04,133,0.001,0.051997553557157516,4737
20100,-12.76663064,0.05,5,150.0,3853,0.04,134,0.001,0.0459648072719574,4774
20250,-12.62893318,0.05,5,150.0,3850,0.04,135,0.001,0.03768042474985123,4812
20400,-12.60029925,0.05,5,150.0,3847,0.04,136,0.001,0.04022613540291786,4849
20550,-12.65717318,0.05,5,150.0,3844,0.04,137,0.001,0.04134686291217804,4887
20700,-12.76143671,0.05,5,150.0,3842,0.04,138,0.001,0.03983166441321373,4924
20850,-12.77046563,0.05,5,150.0,3839,0.04,139,0.001,0.11407588422298431,4962
21000,-12.69319125,0.05,5,150.0,3836,0.04,140,0.001,0.05544714629650116,4999
21150,-12.787674020000003,0.05,5,150.0,3834,0.04,141,0.001,0.07170061022043228,5037
21300,-12.795184480000003,0.05,5,150.0,3831,0.04,142,0.001,0.07185089588165283,5074
21450,-13.073350620000001,0.05,5,150.0,3829,0.04,143,0.001,0.05341072380542755,5112
21600,-13.07867385,0.05,5,150.0,3826,0.04,144,0.001,0.023931877687573433,5149
21750,-13.267764629999997,0.05,5,150.0,3824,0.04,145,0.001,0.03389192372560501,5187
21900,-13.17434315,0.05,5,150.0,3822,0.04,146,0.001,0.036277126520872116,5224
22050,-13.048857860000004,0.05,5,150.0,3819,0.04,147,0.001,0.0716433972120285,5262
22200,-12.95416694,0.05,5,150.0,3817,0.04,148,0.001,0.0648287758231163,5299
22350,-13.172513709999999,0.05,5,150.0,3801,0.04,149,0.001,0.031493015587329865,5337
22500,-13.193773560000002,0.05,5,150.0,3796,0.04,150,0.001,0.048469603061676025,5374
22650,-13.253641250000001,0.05,5,150.0,3793,0.04,151,0.001,0.05416600778698921,5412
22800,-13.160289739999998,0.05,6,150.0,3791,0.04,152,0.001,0.043003350496292114,5449
22950,-13.09612911,0.05,6,150.0,3789,0.04,153,0.001,0.027865735813975334,5487
23100,-13.23699524,0.05,6,150.0,3787,0.04,154,0.001,0.04325493052601814,5524
23250,-13.41909037,0.05,6,150.0,3785,0.04,155,0.001,0.05044516548514366,5562
23400,-13.46519452,0.05,6,150.0,3783,0.04,156,0.001,0.03906402364373207,5599
23550,-13.59292859,0.05,6,150.0,3781,0.04,157,0.001,0.024766981601715088,5637
23700,-13.918880759999997,0.05,6,150.0,3780,0.03,158,0.001,0.05607602372765541,5674
23850,-14.141935019999998,0.05,6,150.0,3779,0.03,159,0.001,0.03891438990831375,5712
24000,-14.151484489999998,0.05,6,150.0,3778,0.03,160,0.001,0.0523780882358551,5749
24150,-14.22136919,0.05,6,150.0,3776,0.03,161,0.001,0.10016472637653351,5787
24300,-14.4026585,0.05,6,150.0,3774,0.03,162,0.001,0.03097495250403881,5824
24450,-14.336769060000002,0.05,6,150.0,3772,0.03,163,0.001,0.03520199656486511,5862
24600,-14.46132306,0.05,6,150.0,3770,0.03,164,0.001,0.03133825585246086,5899
24750,-14.218341380000002,0.05,6,150.0,3769,0.03,165,0.001,0.05167336016893387,5937
24900,-13.96624406,0.05,6,150.0,3767,0.04,166,0.001,0.02589130960404873,5974
25050,-13.927073089999999,0.05,6,150.0,3763,0.04,167,0.001,0.040849246084690094,6012
25200,-13.77559432,0.05,6,150.0,3761,0.04,168,0.001,0.03758956119418144,6049
25350,-13.643712619999997,0.05,6,150.0,3759,0.04,169,0.001,0.023084226995706558,6087
25500,-13.59353322,0.05,6,150.0,3755,0.04,170,0.001,0.03467879071831703,6124
25650,-13.668510399999997,0.05,6,150.0,3752,0.04,171,0.001,0.022827323526144028,6162
25800,-13.612377530000002,0.05,6,150.0,3749,0.04,172,0.001,0.05503325164318085,6199
25950,-13.66188424,0.05,6,150.0,3747,0.04,173,0.001,0.043643929064273834,6237
26100,-13.66260382,0.05,6,150.0,3746,0.04,174,0.001,0.030647041276097298,6274
26250,-13.630948889999999,0.05,7,150.0,3744,0.04,175,0.001,0.017813049256801605,6312
26400,-13.738730069999999,0.05,7,150.0,3743,0.04,176,0.001,0.0388374887406826,6349
26550,-13.714170039999997,0.05,7,150.0,3741,0.04,177,0.001,0.04498829320073128,6387
26700,-13.758364719999998,0.05,7,150.0,3739,0.04,178,0.001,0.07272426784038544,6424
26850,-13.823261659999998,0.05,7,150.0,3738,0.04,179,0.001,0.02519986405968666,6462
27000,-13.904227639999998,0.05,7,150.0,3736,0.04,180,0.001,0.035874929279088974,6499
27150,-13.956852900000001,0.05,7,150.0,3735,0.04,181,0.001,0.0567081980407238,6537
27300,-13.86899141,0.05,7,150.0,3734,0.04,182,0.001,0.03468989208340645,6574
27450,-13.84131669,0.05,7,150.0,3732,0.04,183,0.001,0.08220428228378296,6612
27600,-13.85949006,0.05,7,150.0,3731,0.04,184,0.001,0.049473777413368225,6649
27750,-13.967940770000002,0.05,7,150.0,3729,0.04,185,0.001,0.023353010416030884,6687
27900,-13.654992760000003,0.05,7,150.0,3728,0.04,186,0.001,0.04521971195936203,6724
28050,-13.623678060000005,0.05,7,150.0,3727,0.04,187,0.001,0.03871691972017288,6762
28200,-13.612426580000001,0.05,7,150.0,3726,0.04,188,0.001,0.03714250028133392,6799
28350,-13.715425490000003,0.05,7,150.0,3725,0.03,189,0.001,0.03318658098578453,6837
28500,-13.781873890000002,0.05,7,150.0,3721,0.03,190,0.001,0.07437104731798172,6874
28650,-13.71456606,0.05,7,150.0,3718,0.03,191,0.001,0.03341943025588989,6912
28800,-13.804594139999999,0.05,7,150.0,3717,0.03,192,0.001,0.025722235441207886,6949
28950,-13.70481953,0.05,7,150.0,3716,0.03,193,0.001,0.03456864878535271,6987
29100,-13.795969629999997,0.05,7,150.0,3714,0.03,194,0.001,0.040193475782871246,7024
29250,-13.719358889999999,0.05,7,150.0,3713,0.03,195,0.001,0.03772445395588875,7062
29400,-13.633263649999998,0.05,7,150.0,3711,0.03,196,0.001,0.048853714019060135,7099
29550,-13.49623485,0.05,7,150.0,3710,0.03,197,0.001,0.045191727578639984,7137
29700,-13.465804939999998,0.05,8,150.0,3709,0.03,198,0.001,0.02239673212170601,7174
29850,-13.49894088,0.05,8,150.0,3708,0.03,199,0.001,0.03560451418161392,7212
30000,-13.316023470000003,0.05,8,150.0,3707,0.03,200,0.001,0.030341554433107376,7249
30150,-13.325074019999999,0.05,8,150.0,3706,0.03,201,0.001,0.017009243369102478,7287
30300,-13.464620159999999,0.05,8,150.0,3705,0.03,202,0.001,0.030604809522628784,7324
30450,-13.07366622,0.05,8,150.0,3704,0.04,203,0.001,0.027044618502259254,7362
30600,-12.814217820000001,0.05,8,150.0,3703,0.04,204,0.001,0.028965456411242485,7399
30750,-13.04559401,0.05,8,150.0,3701,0.04,205,0.001,0.021336866542696953,7437
30900,-12.901942430000002,0.05,8,150.0,3700,0.04,206,0.001,0.03373465687036514,7474
31050,-12.871030500000002,0.05,8,150.0,3699,0.04,207,0.001,0.061979588121175766,7512
31200,-12.658078990000003,0.05,8,150.0,3698,0.05,208,0.001,0.058046165853738785,7549
31350,-12.563090440000002,0.05,8,150.0,3697,0.05,209,0.001,0.02366056852042675,7587
31500,-12.667340390000003,0.05,8,150.0,3696,0.05,210,0.001,0.054571546614170074,7624
31650,-12.78079055,0.05,8,150.0,3695,0.05,211,0.001,0.027716688811779022,7662
31800,-12.601699389999999,0.05,8,150.0,3694,0.05,212,0.001,0.032618045806884766,7699
31950,-12.603313629999997,0.05,8,150.0,3693,0.05,213,0.001,0.03700984641909599,7737
32100,-12.38399933,0.05,8,150.0,3692,0.05,214,0.001,0.03623080998659134,7774
32250,-12.141002269999996,0.05,8,150.0,3690,0.05,215,0.001,0.04565589129924774,7812
32400,-12.246461239999999,0.05,8,150.0,3676,0.05,216,0.001,0.05472613126039505,7849
32550,-12.263474409999999,0.05,8,150.0,3675,0.05,217,0.001,0.03300095722079277,7887
32700,-12.329163569999999,0.05,8,150.0,3674,0.05,218,0.001,0.05085986107587814,7924
32850,-12.5335828,0.05,8,150.0,3673,0.05,219,0.001,0.03594209998846054,7962
33000,-12.454487910000001,0.05,8,150.0,3672,0.05,220,0.001,0.06898057460784912,7999
33150,-12.54521942,0.05,9,150.0,3671,0.05,221,0.001,0.06172296777367592,8037
33300,-12.11898386,0.05,9,150.0,3670,0.05,222,0.001,0.050978247076272964,8074
33450,-12.051969000000001,0.05,9,150.0,3670,0.05,223,0.001,0.05267646908760071,8112
33600,-12.013461650000002,0.05,9,150.0,3669,0.05,224,0.001,0.04704855754971504,8149
33750,-12.197122279999999,0.05,9,150.0,3668,0.05,225,0.001,0.03645350784063339,8187
33900,-12.09567513,0.05,9,150.0,3667,0.05,226,0.001,0.0672331303358078,8224
34050,-12.21507141,0.05,9,150.0,3667,0.05,227,0.001,0.05112971365451813,8262
34200,-12.162127,0.05,9,150.0,3666,0.05,228,0.001,0.05018991231918335,8299
34350,-12.044456109999999,0.05,9,150.0,3665,0.05,229,0.001,0.0866050124168396,8337
34500,-12.346877049999998,0.05,9,150.0,3665,0.04,230,0.001,0.06745690852403641,8374
34650,-12.2983094,0.05,9,150.0,3664,0.04,231,0.001,0.041702885180711746,8412
34800,-12.334364109999997,0.05,9,150.0,3664,0.04,232,0.001,0.03951781615614891,8449
34950,-12.316354889999998,0.05,9,150.0,3663,0.04,233,0.001,0.0278854388743639,8487
35100,-12.386549169999999,0.05,9,150.0,3662,0.04,234,0.001,0.030606649816036224,8524
35250,-12.392837789999998,0.05,9,150.0,3661,0.04,235,0.001,0.056980933994054794,8562
35400,-12.27129975,0.05,9,150.0,3661,0.04,236,0.001,0.0390043780207634,8599
35550,-12.251843260000001,0.05,9,150.0,3660,0.04,237,0.001,0.03852463513612747,8637
35700,-12.19310479,0.05,9,150.0,3659,0.04,238,0.001,0.030808262526988983,8674
35850,-12.08410094,0.05,9,150.0,3659,0.04,239,0.001,0.05987870693206787,8712
36000,-11.978078250000001,0.05,9,150.0,3658,0.04,240,0.001,0.04504688084125519,8749
36150,-11.85739963,0.05,9,150.0,3658,0.04,241,0.001,0.048716191202402115,8787
36300,-11.982349139999998,0.05,9,150.0,3657,0.04,242,0.001,0.02764170616865158,8824
36450,-11.82776634,0.05,9,150.0,3656,0.04,243,0.001,0.024216841906309128,8862
36600,-11.725209110000002,0.05,10,150.0,3655,0.04,244,0.001,0.08309914171695709,8899
36750,-11.543965300000002,0.05,10,150.0,3653,0.04,245,0.001,0.0455511212348938,8937
36900,-11.781306330000001,0.05,10,150.0,3652,0.04,246,0.001,0.03219592571258545,8974
37050,-11.866130570000003,0.05,10,150.0,3651,0.04,247,0.001,0.03706657886505127,9012
37200,-12.006190450000004,0.05,10,150.0,3650,0.04,248,0.001,0.03454861044883728,9049
37350,-11.772238300000001,0.05,10,150.0,3649,0.04,249,0.001,0.08368009328842163,9087
37500,-11.613500580000002,0.05,10,150.0,3649,0.05,250,0.001,0.043558526784181595,9124
37650,-11.630259529999998,0.05,10,150.0,3648,0.05,251,0.001,0.03783613070845604,9162
37800,-11.801791199999998,0.05,10,150.0,3647,0.05,252,0.001,0.05600200593471527,9199
37950,-11.817406839999997,0.05,10,150.0,3647,0.05,253,0.001,0.06384848803281784,9237
38100,-11.76083714,0.05,10,150.0,3646,0.05,254,0.001,0.037481825798749924,9274
38250,-11.39274615,0.05,10,150.0,3646,0.06,255,0.001,0.06248652935028076,9312
38400,-11.368536769999999,0.05,10,150.0,3645,0.06,256,0.001,0.043818309903144836,9349
38550,-11.29751485,0.05,10,150.0,3645,0.06,257,0.001,0.03755447268486023,9387
38700,-11.262480369999999,0.05,10,150.0,3644,0.06,258,0.001,0.08453203737735748,9424
38850,-11.145283329999998,0.05,10,150.0,3644,0.06,259,0.001,0.09792937338352203,9462
39000,-11.116437359999997,0.05,10,150.0,3643,0.06,260,0.001,0.0815729945898056,9499
39150,-10.91412585,0.05,10,150.0,3642,0.06,261,0.001,0.05668671429157257,9537
39300,-10.983098660000001,0.05,10,150.0,3641,0.06,262,0.001,0.04605302959680557,9574
39450,-10.968772050000002,0.05,10,150.0,3641,0.06,263,0.001,0.12465210258960724,9612
39600,-10.85367256,0.05,10,150.0,3639,0.06,264,0.001,0.05256376042962074,9649
39750,-10.96623197,0.05,10,150.0,3638,0.06,265,0.001,0.03377173840999603,9687
39900,-11.00884323,0.05,10,150.0,3638,0.06,266,0.001,0.024641476571559906,9724
40050,-10.841265250000001,0.05,11,150.0,3637,0.07,267,0.001,0.0629945695400238,9762
40200,-10.95096062,0.05,11,150.0,3637,0.07,268,0.001,0.07227787375450134,9799
40350,-10.914970720000001,0.05,11,150.0,3636,0.07,269,0.001,0.031115030869841576,9837
40500,-10.82071535,0.05,11,150.0,3627,0.07,270,0.001,0.07055971026420593,9874
40650,-10.72837856,0.05,11,150.0,3626,0.07,271,0.001,0.03590204566717148,9912
40800,-10.52902726,0.05,11,150.0,3625,0.07,272,0.001,0.03533780947327614,9949
40950,-10.39010578,0.05,11,150.0,3625,0.07,273,0.001,0.05269550532102585,9987
41100,-10.550170909999999,0.05,11,150.0,3624,0.07,274,0.001,0.04144700989127159,10024
41250,-10.666755700000001,0.05,11,150.0,3624,0.07,275,0.001,0.06900426000356674,10062
41400,-10.49926653,0.05,11,150.0,3623,0.07,276,0.001,0.03737938404083252,10099
41550,-10.473135160000002,0.05,11,150.0,3622,0.07,277,0.001,0.03893236070871353,10137
41700,-10.6020146,0.05,11,150.0,3622,0.06,278,0.001,0.035513658076524734,10174
41850,-10.44933765,0.05,11,150.0,3622,0.06,279,0.001,0.030531609430909157,10212
42000,-10.490658080000001,0.05,11,150.0,3621,0.06,280,0.001,0.05650528147816658,10249
42150,-10.26509667,0.05,11,150.0,3621,0.06,281,0.001,0.05402696877717972,10287
42300,-10.292919239999998,0.05,11,150.0,3620,0.06,282,0.001,0.040477145463228226,10324
42450,-10.2835535,0.05,11,150.0,3620,0.06,283,0.001,0.030412640422582626,10362
