episode,total_timesteps,reward
1,150,-17.2811
2,300,-22.4715
3,450,-9.3467
4,600,-9.4096
5,750,-9.3933
6,900,-10.9761
7,1050,-2.5551
8,1200,-16.9973
9,1350,-2.2885
10,1500,-25.5048
11,1650,-14.6929
12,1800,-18.8023
13,1950,-15.9519
14,2100,-14.4277
15,2250,-18.1548
16,2400,-14.2344
17,2550,-23.1521
18,2700,-23.1986
19,2850,-23.1155
20,3000,-2.7937
21,3150,-2.8811
22,3300,-1.4998
23,3450,-16.0728
24,3600,-17.2748
25,3750,-4.6876
26,3900,-5.0679
27,4050,-18.9889
28,4200,-17.0796
29,4350,-25.0745
30,4500,-1.3383
31,4650,-24.8368
32,4800,-0.7434
33,4950,-25.7582
34,5100,-21.8549
35,5250,-19.2257
36,5400,-27.8839
37,5550,-20.1628
38,5700,-9.0341
39,5850,-11.05
40,6000,-11.0188
41,6150,-15.0197
42,6300,-21.137
43,6450,-13.1413
44,6600,-4.7171
45,6750,-14.764
46,6900,-8.0927
47,7050,-16.9086
48,7200,-16.7271
49,7350,-24.9826
50,7500,-7.2563
51,7650,-15.4614
52,7800,-19.3056
53,7950,-22.4711
54,8100,-17.1813
55,8250,-11.3237
56,8400,-19.4246
57,8550,-1.0232
58,8700,-17.0479
59,8850,-1.5338
60,9000,-13.7837
61,9150,-6.8484
62,9300,-7.3768
63,9450,-12.1482
64,9600,-16.5439
65,9750,-0.2481
66,9900,-7.4774
67,10050,-10.7569
68,10200,-20.7969
69,10350,-9.0262
70,10500,-8.7262
71,10650,-9.5365
72,10800,0.606
73,10950,-17.7409
74,11100,-4.3233
75,11250,-13.3553
76,11400,-16.2788
77,11550,1.1685
78,11700,-1.3006
79,11850,-0.2457
80,12000,-7.4211
81,12150,3.0656
82,12300,-7.6295
83,12450,-25.2073
84,12600,-13.2152
85,12750,-6.0438
86,12900,-8.2107
87,13050,-16.5727
88,13200,-25.1119
89,13350,-11.5366
90,13500,-23.8772
91,13650,-23.2707
92,13800,-5.4002
93,13950,-1.923
94,14100,-8.9503
95,14250,-1.0341
96,14400,-16.3552
97,14550,-12.5822
98,14700,-15.9933
99,14850,-26.0512
100,15000,-12.3631
101,15150,-16.4715
102,15300,-11.1925
103,15450,-25.1745
104,15600,-23.5668
105,15750,-8.8852
106,15900,-13.9722
107,16050,-9.0979
108,16200,-15.9622
109,16350,-11.187
110,16500,-12.1729
111,16650,-12.5643
112,16800,-14.0545
113,16950,-4.9598
114,17100,-14.4255
115,17250,-5.0222
116,17400,-17.456
117,17550,-7.8796
118,17700,-8.1125
119,17850,-12.62
120,18000,-21.4806
121,18150,-12.8873
122,18300,-1.888
123,18450,-16.7827
124,18600,-29.8116
125,18750,-4.7612
126,18900,-6.8908
127,19050,-11.1996
128,19200,-24.6286
129,19350,-0.6342
130,19500,-8.7029
131,19650,2.1271
132,19800,-17.3143
133,19950,-14.9954
134,20100,-27.3197
135,20250,-24.6729
136,20400,-11.6974
137,20550,-22.6041
138,20700,-6.4496
139,20850,-14.7366
140,21000,-6.3657
141,21150,-12.5544
142,21300,-27.3211
143,21450,-12.6352
144,21600,0.6262
145,21750,1.5635
146,21900,-17.5568
147,22050,-11.894
148,22200,-5.7198
149,22350,-19.6525
150,22500,-15.3787
151,22650,-10.4244
152,22800,-14.6681
153,22950,-27.8395
154,23100,-22.5496
155,23250,-0.694
156,23400,-13.3398
157,23550,-6.3383
158,23700,-13.9824
159,23850,-17.8954
160,24000,-19.0897
161,24150,7.0602
162,24300,-19.8872
163,24450,-17.8627
164,24600,-29.6288
165,24750,-1.8975
166,24900,-0.9567
167,25050,-17.7725
168,25200,-15.734
169,25350,-12.4922
170,25500,-28.1273
171,25650,-10.8346
172,25800,5.1436
173,25950,-18.8229
174,26100,-6.0838
175,26250,-0.3175
176,26400,4.1977
177,26550,8.5729
178,26700,-21.2319
179,26850,7.5475
180,27000,-18.4575
181,27150,-21.259
182,27300,-17.2863
183,27450,-16.6225
184,27600,13.0065
185,27750,-16.4803
186,27900,-6.7712
187,28050,-10.5459
188,28200,-23.5848
189,28350,-18.9774
190,28500,-17.5674
191,28650,-15.7727
192,28800,-27.2651
193,28950,0.9079
194,29100,-14.4334
195,29250,-4.4569
196,29400,-11.6422
