episode,total_timesteps,reward
1,600,-17.0875
2,600,-19.3353
3,600,-19.4875
4,600,-21.6665
5,1200,-3.5966
6,1200,-13.8546
7,1200,-30.5074
8,1200,-14.0763
9,1800,-18.6529
10,1800,-22.3809
11,1800,-14.8008
12,1800,-20.8932
13,2400,-21.7117
14,2400,-14.0627
15,2400,-14.5001
16,2400,-11.3132
17,3000,-11.631
18,3000,-13.2104
19,3000,-22.1287
20,3000,-21.1266
21,3600,-13.9886
22,3600,-24.3124
23,3600,-16.9927
24,3600,-20.4195
25,4200,-14.0624
26,4200,-25.2269
27,4200,-22.3328
28,4200,-11.2421
29,4800,2.764
30,4800,-23.5684
31,4800,-12.9513
32,4800,-13.4248
33,5400,-17.8198
34,5400,-20.1901
35,5400,-27.4524
36,5400,1.6192
37,6000,-19.7924
38,6000,-25.9395
39,6000,-16.022
40,6000,-24.7258
41,6600,-12.8515
42,6600,-11.2596
43,6600,-21.7511
44,6600,-18.8759
45,7200,-20.345
46,7200,-5.7896
47,7200,-18.4535
48,7200,-23.1664
49,7800,-0.5921
50,7800,-15.9835
51,7800,-16.449
52,7800,-20.8309
53,8400,-7.6304
54,8400,-18.8713
55,8400,-21.7219
56,8400,-19.6764
57,9000,-8.3206
58,9000,-22.7824
59,9000,-16.4929
60,9000,-19.0682
61,9600,-19.6847
62,9600,-24.4925
63,9600,-24.49
64,9600,-16.9296
65,10200,-24.3397
66,10200,-25.0123
67,10200,-4.7017
68,10200,-17.1289
69,10800,-13.242
70,10800,-8.0003
71,10800,-14.6523
72,10800,-18.8402
73,11400,-23.4607
74,11400,-10.2743
75,11400,-28.7023
76,11400,-18.0286
77,12000,-18.4733
78,12000,-15.1198
79,12000,2.6345
80,12000,-12.9705
81,12600,-16.1211
82,12600,-29.6583
83,12600,-28.3515
84,12600,-15.8712
85,13200,-19.399
86,13200,-21.7681
87,13200,-32.3373
88,13200,-23.1123
89,13800,-0.3042
90,13800,-7.3031
91,13800,-19.9165
92,13800,-28.4947
93,14400,-17.4321
94,14400,-21.3938
95,14400,-11.2133
96,14400,-9.3194
97,15000,-23.2182
98,15000,-18.326
99,15000,-21.5708
100,15000,-17.4925
101,15600,-13.4168
102,15600,-13.417
103,15600,-16.0935
104,15600,-27.12
105,16200,6.3146
106,16200,-12.4031
107,16200,-22.0263
108,16200,-26.0506
109,16800,-14.0028
110,16800,-15.2753
111,16800,-9.1466
112,16800,-24.5372
113,17400,-19.432
114,17400,-6.5873
115,17400,-16.8486
116,17400,-3.8108
117,18000,-14.2174
118,18000,-16.9592
119,18000,-14.9996
120,18000,-17.3734
121,18600,-7.2827
122,18600,-18.7655
123,18600,-10.7139
124,18600,-22.4975
125,19200,-27.9526
126,19200,-18.1434
127,19200,-27.5087
128,19200,-10.6694
129,19800,-4.8994
130,19800,-5.574
131,19800,-16.5103
132,19800,-13.8453
133,20400,-27.6721
134,20400,-22.2087
135,20400,-28.2959
136,20400,-24.8911
137,21000,-20.9286
138,21000,-14.3548
139,21000,-14.9657
140,21000,-15.4519
141,21600,-26.5252
142,21600,-22.0259
143,21600,-23.4649
144,21600,-22.1201
145,22200,-13.2158
146,22200,-14.3385
147,22200,-16.2139
148,22200,-26.8232
149,22800,-5.6498
150,22800,-22.5752
151,22800,-3.7399
152,22800,-2.0182
153,23400,-10.0889
154,23400,-15.9591
155,23400,-16.6335
156,23400,-28.4985
157,24000,-28.9189
158,24000,-15.9081
159,24000,-29.2186
160,24000,-11.496
161,24600,-16.3613
162,24600,-14.0921
163,24600,-14.5892
164,24600,-29.6594
165,25200,-10.119
166,25200,-8.0979
167,25200,-18.2682
168,25200,-17.6147
169,25800,-11.2264
170,25800,-25.4782
171,25800,-18.9109
172,25800,-16.7565
173,26400,-3.2636
174,26400,-28.3242
175,26400,-15.9564
176,26400,-11.3077
177,27000,-20.6071
178,27000,-18.2134
179,27000,-15.4814
180,27000,-16.5975
181,27600,-10.498
182,27600,-26.9147
183,27600,-20.7352
184,27600,-23.7444
185,28200,-22.3739
186,28200,-25.9561
187,28200,-23.6987
188,28200,-5.827
189,28800,-5.765
190,28800,-14.3292
191,28800,-13.1839
192,28800,-18.8489
193,29400,-21.6763
194,29400,-13.8875
195,29400,-16.3006
196,29400,-9.0034
197,30000,-21.9238
198,30000,-17.9379
199,30000,-20.4873
200,30000,-25.7223
201,30600,-4.5487
202,30600,-16.6158
203,30600,-30.2935
204,30600,-9.2826
205,31200,-19.6474
206,31200,-18.2899
207,31200,-14.6455
208,31200,-20.2504
209,31800,-23.3361
210,31800,-27.9769
