episode,total_timesteps,reward
1,600,-15.4141
2,600,-6.9201
3,600,-19.4772
4,600,-13.1029
5,1200,-12.2322
6,1200,3.1437
7,1200,-16.6886
8,1200,-19.5386
9,1800,-17.6941
10,1800,-23.4562
11,1800,-10.4587
12,1800,-30.6825
13,2400,-16.0436
14,2400,-21.3109
15,2400,-11.1975
16,2400,-16.6576
17,3000,-18.7349
18,3000,-19.597
19,3000,-13.8384
20,3000,1.0828
21,3600,-13.1629
22,3600,-12.0369
23,3600,-12.7995
24,3600,-19.8765
25,4200,-28.4709
26,4200,-16.995
27,4200,-15.5396
28,4200,-15.7245
29,4800,-28.6675
30,4800,-29.4198
31,4800,-18.3517
32,4800,-30.6926
33,5400,-12.9401
34,5400,-25.9224
35,5400,-19.7309
36,5400,-29.5269
37,6000,-15.2961
38,6000,-20.7126
39,6000,-28.2236
40,6000,-20.0415
41,6600,-14.034
42,6600,-34.3557
43,6600,-35.2572
44,6600,-21.3927
45,7200,-20.6482
46,7200,-21.8928
47,7200,-20.0795
48,7200,-9.3878
49,7800,0.9679
50,7800,-22.2889
51,7800,-27.3566
52,7800,-10.8887
53,8400,-20.6218
54,8400,-21.5882
55,8400,-19.3783
56,8400,-12.9934
57,9000,-8.9007
58,9000,-21.8865
59,9000,-39.6967
60,9000,-23.5109
61,9600,-17.1888
62,9600,-10.5455
63,9600,-24.7888
64,9600,-20.1969
65,10200,-27.6024
66,10200,-29.9609
67,10200,-17.4721
68,10200,-12.1114
69,10800,-29.6153
70,10800,-25.3192
71,10800,-27.9136
72,10800,-16.029
73,11400,-7.0778
74,11400,-24.3463
75,11400,-23.4264
76,11400,-21.1349
77,12000,-25.275
78,12000,-11.4759
79,12000,-27.4699
80,12000,-11.1283
81,12600,-24.6278
82,12600,-28.2815
83,12600,-16.6706
84,12600,-16.2756
85,13200,-6.2036
86,13200,-17.7655
87,13200,-20.4442
88,13200,-15.2877
89,13800,-19.8082
90,13800,-26.2006
91,13800,-25.4135
92,13800,-9.1597
93,14400,-4.2424
94,14400,-10.7111
95,14400,-24.4694
96,14400,-23.6924
97,15000,-23.0905
98,15000,-23.902
99,15000,-14.9473
100,15000,-26.2983
101,15600,-21.5173
102,15600,-10.2464
103,15600,-17.3155
104,15600,-17.4321
105,16200,-15.3144
106,16200,-15.4131
107,16200,-8.6882
108,16200,-3.1016
109,16800,-19.1224
110,16800,-21.4226
111,16800,-28.2722
112,16800,-19.6181
113,17400,-20.0042
114,17400,-16.5946
115,17400,-16.3752
116,17400,-12.1089
117,18000,-18.3969
118,18000,-22.3069
119,18000,-22.7152
120,18000,-33.9082
121,18600,-22.4162
122,18600,-18.9965
123,18600,-18.6145
124,18600,-17.5448
125,19200,-22.821
126,19200,-3.4806
127,19200,-14.5508
128,19200,-11.585
129,19800,-20.4495
130,19800,-20.0816
131,19800,-12.8964
132,19800,-13.804
133,20400,-22.9482
134,20400,-12.6069
135,20400,-18.8243
136,20400,-13.3687
137,21000,-17.445
138,21000,-29.2146
139,21000,-20.2971
140,21000,-6.8667
141,21600,-19.0173
142,21600,-14.557
143,21600,-12.8933
144,21600,-26.9389
145,22200,-27.649
146,22200,-13.2725
147,22200,-12.7627
148,22200,-13.1021
149,22800,-18.1975
150,22800,-23.9638
151,22800,-21.9337
152,22800,-15.291
153,23400,-9.5988
154,23400,-23.6048
155,23400,-7.9816
156,23400,-7.1226
157,24000,-25.4217
158,24000,-31.5902
159,24000,-16.6023
160,24000,-21.727
161,24600,-24.0619
162,24600,-28.4201
163,24600,-31.5137
164,24600,-5.6341
165,25200,-16.7285
166,25200,-30.4612
167,25200,-22.4931
168,25200,-18.6923
169,25800,-23.5946
170,25800,-18.0935
171,25800,-28.6854
172,25800,-21.4788
