episode,total_timesteps,reward
1,150,-17.422
2,300,-7.1315
3,450,-15.0641
4,600,-21.0463
5,750,-16.7698
6,900,-11.5716
7,1050,-9.6453
8,1200,-11.81
9,1350,-11.747
10,1500,-23.4558
11,1650,-20.1948
12,1800,-21.5204
13,1950,-20.6005
14,2100,-7.6161
15,2250,-16.0916
16,2400,-2.7185
17,2550,-7.7783
18,2700,-15.683
19,2850,-6.0771
20,3000,-15.7329
21,3150,-9.9841
22,3300,-11.7024
23,3450,-12.0206
24,3600,-6.0431
25,3750,-8.4834
26,3900,-24.1699
27,4050,-20.6628
28,4200,-18.2026
29,4350,-5.1211
30,4500,-19.5666
31,4650,-16.4515
32,4800,-26.4241
33,4950,-3.9171
34,5100,-5.8392
35,5250,-10.6388
36,5400,1.8912
37,5550,-20.0171
38,5700,-15.275
39,5850,-23.8499
40,6000,-16.5555
41,6150,-16.4355
42,6300,-19.5994
43,6450,-4.8974
44,6600,1.5435
45,6750,-13.2105
46,6900,-8.5955
47,7050,-5.7424
48,7200,-12.806
49,7350,-14.1355
50,7500,-5.7943
51,7650,-0.526
52,7800,-18.5227
53,7950,-18.9727
54,8100,-6.8777
55,8250,4.0901
56,8400,-30.4732
57,8550,-2.7843
58,8700,-17.445
59,8850,-13.5213
60,9000,-12.0988
61,9150,-14.2272
62,9300,-16.6893
63,9450,-27.3065
64,9600,7.4237
65,9750,0.4803
66,9900,-6.1202
67,10050,-7.0834
68,10200,-3.2632
69,10350,-17.662
70,10500,-16.1286
71,10650,-16.6601
72,10800,-23.9667
73,10950,-9.052
74,11100,-19.4712
75,11250,-17.133
76,11400,-9.2768
77,11550,-16.8464
78,11700,-13.4768
79,11850,-15.8655
80,12000,-32.5266
81,12150,-19.9697
82,12300,-2.8231
83,12450,-18.1598
84,12600,-14.1525
85,12750,-6.692
86,12900,-27.4121
87,13050,-26.7421
88,13200,3.0332
89,13350,-12.5822
90,13500,-17.2977
91,13650,-22.2824
92,13800,-15.6757
93,13950,-4.3815
94,14100,-11.0029
95,14250,-3.135
96,14400,-13.8883
97,14550,-4.8403
98,14700,-18.9066
99,14850,-22.8712
100,15000,-6.8569
101,15150,-33.5639
102,15300,-16.0203
103,15450,-9.2264
104,15600,-13.6429
105,15750,-11.5029
106,15900,-12.168
107,16050,-7.6631
108,16200,-23.2721
109,16350,5.6835
110,16500,-12.2529
111,16650,-7.5841
112,16800,-12.432
113,16950,-19.4711
114,17100,-23.4398
115,17250,-15.0016
116,17400,-18.3319
117,17550,-23.3228
118,17700,-15.2296
119,17850,-15.3493
120,18000,-15.9724
