time/total_timesteps,rollout/ep_rew_mean,train/entropy,train/policy_loss,train/value_loss
14100,-15.499,2.1475,-0.6388,3.6182
14400,-15.6576,2.1605,-4.3986,10.5101
14700,-15.5898,2.1495,1.8641,15.5383
15000,-15.4496,2.1482,6.4757,15.0188
15300,-15.3881,2.151,0.8136,3.8396
15600,-15.4175,2.1438,-2.8934,4.9529
15900,-15.3956,2.1533,-3.0813,5.6437
16200,-15.3493,2.1541,-0.3996,2.7656
16500,-15.4421,2.1441,2.4281,8.0524
16800,-15.2399,2.1383,2.1347,10.229
17100,-15.2439,2.134,-2.1864,6.4411
17400,-15.3196,2.1566,-1.594,4.9296
17700,-15.2773,2.1505,0.9936,8.8641
18000,-14.9132,2.1461,8.7482,28.5438
18300,-14.9741,2.1529,2.455,3.9135
18600,-14.719,2.152,3.515,2.2225
18900,-14.7373,2.1575,-1.687,24.4216
19200,-14.8455,2.1653,-2.9975,16.595
19500,-14.7333,2.1603,-0.9796,9.4821
19800,-14.7911,2.1624,-0.9699,6.7122
20100,-14.6056,2.1559,1.1324,7.2992
20400,-14.6288,2.1683,-1.4523,10.5386
20700,-14.5098,2.1599,5.9826,17.5288
21000,-14.5145,2.1651,-0.964,2.3708
21300,-14.5305,2.1568,2.3725,6.4993
21600,-14.5293,2.1586,0.6901,8.9247
21900,-14.5666,2.1624,-2.7687,11.7912
22200,-14.6283,2.1614,-0.5637,22.8547
22500,-14.8604,2.1645,-3.7176,8.4275
22800,-14.4523,2.1557,8.0335,60.4086
23100,-14.5578,2.1667,0.8024,1.3888
23400,-14.4217,2.1657,4.1402,10.0421
23700,-14.4791,2.1651,-5.129,17.2584
24000,-14.5148,2.1689,0.2144,10.0986
24300,-14.4948,2.1696,-1.2929,3.8222
24600,-14.292,2.1679,1.6424,34.3917
24900,-14.233,2.1683,1.631,7.6897
25200,-14.1544,2.1743,0.0429,10.1985
25500,-14.2836,2.1747,-1.6914,17.8718
25800,-14.647,2.1771,-1.848,37.4033
26100,-14.506,2.1676,0.535,10.1891
26400,-14.6108,2.179,-0.7261,5.7181
26700,-14.5143,2.1748,2.1033,17.4061
27000,-14.3778,2.176,2.0832,15.3024
27300,-14.2954,2.1742,1.6962,16.5521
27600,-14.288,2.1726,-0.1881,11.3622
27900,-14.1336,2.1781,0.0411,11.1236
28200,-13.9698,2.1778,1.8904,15.8082
28500,-14.0948,2.1745,-2.2939,10.8969
28800,-13.8858,2.1765,0.4438,9.6513
29100,-13.9391,2.1795,-4.8069,12.0313
29400,-13.6801,2.1753,-0.0368,17.0871
29700,-13.5789,2.1727,1.6771,19.9374
30000,-13.7485,2.1719,-1.6338,17.6412
30300,-13.7648,2.171,-1.2297,13.0301
30600,-13.7554,2.1753,-0.6989,24.021
30900,-13.7387,2.1736,-0.6559,8.9648
31200,-13.7243,2.1796,0.9355,12.1829
31500,-13.7208,2.18,1.403,2.2201
31800,-13.8201,2.1718,-0.7271,11.1197
32100,-13.7872,2.1682,-0.481,9.2104
32400,-13.6883,2.165,0.9069,19.9356
32700,-13.6625,2.1776,3.4791,1.4377
33000,-13.7107,2.1725,5.396,7.2897
33300,-13.81,2.1653,-6.8625,21.6946
33600,-13.8257,2.1637,-1.273,3.0386
33900,-13.8362,2.1569,-4.0109,7.2668
34200,-13.8228,2.1538,-1.2216,10.6835
34500,-13.8036,2.1474,1.852,14.3457
34800,-13.9491,2.146,-0.9921,13.282
35100,-14.0351,2.1314,2.2725,6.9241
35400,-13.8826,2.1245,2.2784,6.0971
35700,-13.9918,2.1112,2.1864,1.8599
36000,-13.8606,2.1119,0.2639,6.1036
36300,-13.8831,2.1092,-1.356,6.6848
36600,-13.829,2.1108,-1.0339,2.9611
36900,-13.5549,2.0908,1.4245,29.5736
37200,-13.5075,2.0967,-0.2284,5.0352
37500,-13.5175,2.1008,-2.5925,14.3556
37800,-13.8208,2.0913,-1.041,4.7906
38100,-13.7435,2.0749,1.1102,10.818
38400,-13.6325,2.0656,5.6994,32.057
38700,-13.5275,2.0892,-0.2397,7.2208
39000,-13.5258,2.0726,1.8615,14.1314
39300,-13.4832,2.0982,0.6613,10.9704
39600,-13.5941,2.0961,0.984,8.7923
39900,-13.7987,2.1002,-3.6936,28.6408
40200,-13.7622,2.086,-0.3822,4.1195
40500,-13.7723,2.0989,-2.3412,27.5899
40800,-13.6435,2.0929,-1.5066,5.1705
41100,-13.6533,2.0907,1.1498,5.2267
41400,-13.5564,2.0816,1.9073,5.0702
41700,-13.5298,2.0767,2.816,8.6695
42000,-13.7437,2.0999,-3.5863,21.8308
42300,-14.0093,2.0857,-3.4476,18.6981
42600,-14.0002,2.0977,0.057,2.3633
42900,-13.9058,2.0836,2.9213,15.6575
43200,-13.9986,2.0849,1.8355,4.4484
43500,-13.9751,2.0842,-1.4908,6.4908
43800,-14.0868,2.0928,-1.1603,14.038
44100,-14.0588,2.0833,-1.6357,6.1271
44400,-14.2284,2.0836,-0.659,28.8213
44700,-14.4355,2.0837,-0.5953,12.8841
45000,-14.3508,2.0803,2.8794,11.3286
45300,-14.31,2.0692,2.1206,13.9402
45600,-14.0998,2.0755,9.565,22.2234
45900,-13.9709,2.0609,1.5823,3.2844
46200,-13.8402,2.0849,1.9916,4.8344
46500,-13.7182,2.0672,-0.3318,9.6767
46800,-13.5599,2.0731,-1.4844,8.9934
47100,-13.3404,2.0804,1.3477,6.2193
47400,-13.4572,2.0883,-3.193,19.1118
47700,-13.5196,2.0855,-4.1693,15.1347
48000,-13.6752,2.0883,-1.732,12.8163
48300,-13.5406,2.115,1.3079,6.9119
48600,-13.6956,2.1071,-0.3518,19.2412
48900,-13.7415,2.1115,-1.2867,7.2174
49200,-13.8483,2.1119,-0.9399,7.7547
49500,-13.821,2.1069,5.3325,34.487
49800,-13.7038,2.1125,2.2348,8.3832
50100,-13.4606,2.1111,11.2729,46.9995
50400,-13.487,2.1181,1.9998,6.2352
50700,-13.6621,2.1082,-1.8558,21.9423
51000,-13.7568,2.1218,-1.7451,3.155
51300,-13.7847,2.1295,-0.1006,3.8467
51600,-13.8912,2.1299,-0.4852,3.7341
51900,-14.1896,2.1278,-1.2262,12.5339
52200,-14.22,2.1363,1.5684,8.7207
52500,-13.9498,2.1355,2.5396,46.3556
52800,-13.9211,2.1232,-0.5326,2.4138
53100,-13.9069,2.1359,2.2039,8.8028
53400,-14.13,2.135,-0.2907,3.2313
53700,-14.1529,2.138,-0.1583,10.1603
54000,-14.154,2.1427,4.2168,6.5975
54300,-14.2149,2.1411,-0.1668,1.9955
54600,-14.3558,2.1278,-0.9111,4.8239
54900,-14.3321,2.1303,0.0726,13.625
55200,-14.4181,2.133,1.8561,13.6428
55500,-14.2993,2.1288,2.979,6.2651
55800,-14.1851,2.1454,2.3085,3.1474
56100,-14.2821,2.1415,-2.0564,10.9851
56400,-14.3053,2.1402,-2.1156,3.1182
56700,-14.2953,2.1489,0.8585,5.3534
57000,-14.1582,2.1469,-0.3628,6.0371
57300,-13.9237,2.1381,1.3183,2.8951
57600,-13.7348,2.1388,4.5033,7.5126
57900,-13.8042,2.148,-0.7533,3.118
58200,-13.8455,2.1489,-1.0054,11.7863
58500,-13.7577,2.1538,-0.6448,4.3902
58800,-13.7181,2.1641,0.0546,4.1805
59100,-13.6299,2.1527,0.6092,4.5415
59400,-13.6647,2.1483,-2.7828,25.8281
59700,-13.5905,2.1549,-0.7988,10.0632
60000,-13.5848,2.1562,-0.1379,14.8596
60300,-13.4664,2.1603,1.9104,12.3955
60600,-13.4445,2.164,2.0396,23.3855
60900,-13.5478,2.156,-3.199,14.8867
61200,-13.6002,2.1603,-1.4707,1.84
61500,-13.5321,2.1697,1.7505,12.5029
61800,-13.7524,2.1557,-1.4077,46.1332
62100,-13.9363,2.1641,-2.1163,3.2901
62400,-13.652,2.1699,2.1796,31.9707
62700,-13.5193,2.1749,0.7369,3.5632
63000,-13.4263,2.1656,0.6717,4.6338
63300,-13.4395,2.1622,-0.047,9.3398
63600,-13.5544,2.1623,-3.1213,50.1993
63900,-13.8077,2.1561,-3.9324,62.7546
64200,-13.275,2.1814,3.3405,104.9183
64500,-13.1193,2.1721,3.9238,38.1714
64800,-12.9963,2.1673,0.5887,8.6604
65100,-13.2736,2.1665,-2.5622,16.4672
65400,-13.166,2.1668,0.656,3.1558
65700,-13.1458,2.1601,-3.3465,26.8993
66000,-13.1071,2.1679,-0.6231,12.31
66300,-13.1226,2.1788,-0.9098,6.9949
66600,-13.1236,2.172,-0.0089,6.0607
66900,-13.1098,2.1692,-1.5556,5.7281
67200,-13.0709,2.1644,0.8145,29.1744
67500,-13.2506,2.1726,0.0214,1.6748
67800,-13.0858,2.1814,2.3629,37.0451
68100,-13.1856,2.1736,-2.0407,5.3837
68400,-13.0416,2.1761,3.6833,14.2018
68700,-12.835,2.1761,7.2053,21.6546
69000,-12.9806,2.1661,-2.678,7.5771
69300,-12.7779,2.1697,5.0858,11.8296
69600,-12.6856,2.1673,0.1255,3.6632
69900,-12.6449,2.1661,-1.1939,14.5793
70200,-12.6292,2.1604,-0.8429,1.9267
70500,-12.6272,2.1682,0.5762,28.3869
70800,-12.6051,2.1626,1.3235,5.4622
71100,-12.4637,2.1522,1.1785,9.8539
71400,-12.2902,2.168,1.7677,2.8123
71700,-12.343,2.1607,-1.0463,11.1491
72000,-12.3328,2.1676,-4.9063,18.4362
72300,-12.2791,2.1636,-0.6303,10.8089
72600,-12.47,2.1605,-2.2494,4.2917
72900,-12.7056,2.1487,-4.2326,15.1833
73200,-12.782,2.1527,0.2059,6.0346
73500,-12.7373,2.143,3.9279,17.5727
73800,-12.6782,2.1718,3.4315,5.3578
74100,-12.719,2.1565,-0.3698,18.287
74400,-12.5813,2.1613,-1.5956,8.9905
74700,-12.6537,2.1408,-1.3837,11.0165
75000,-12.6689,2.1523,-0.6657,2.8857
75300,-12.8269,2.1478,0.7967,4.7486
75600,-13.0676,2.1508,-0.1829,2.8238
75900,-13.0385,2.1463,-0.0416,4.6864
76200,-13.202,2.1553,-0.6299,5.6573
76500,-13.5315,2.1313,-1.1198,10.42
76800,-13.3432,2.1488,3.3936,24.9529
77100,-13.3925,2.1418,0.7257,7.7619
77400,-13.5956,2.1503,2.1177,4.2227
77700,-13.6407,2.1498,1.2913,3.4672
78000,-13.7625,2.1429,-1.8467,7.7913
78300,-13.6946,2.1375,0.6024,24.8849
78600,-13.4843,2.1464,-1.73,8.1426
78900,-13.3409,2.1186,-4.2718,40.5376
79200,-13.8317,2.1376,-1.597,14.4862
79500,-14.1235,2.1245,-0.7919,5.2556
79800,-14.2456,2.1348,0.2482,3.5237
80100,-14.2097,2.1426,0.7311,5.8431
80400,-14.4454,2.1404,-1.7327,11.913
80700,-14.2487,2.1291,2.2566,12.9119
81000,-14.2811,2.1308,-0.4873,19.8564
81300,-14.4231,2.1316,-2.6077,8.9948
81600,-14.4049,2.1457,0.7535,4.3851
81900,-14.1179,2.1373,10.4171,24.2478
82200,-14.083,2.1335,1.9074,6.3074
82500,-13.8137,2.1332,7.0569,10.2068
82800,-13.8562,2.1216,-0.6691,4.3637
83100,-13.6786,2.1267,-0.1757,24.7636
83400,-13.7271,2.1434,-1.3344,6.907
83700,-13.8749,2.1386,-0.8829,8.5532
84000,-13.7672,2.1405,0.3731,15.6827
84300,-13.6759,2.1421,5.1924,29.9241
84600,-13.5451,2.1287,4.4105,15.5657
84900,-13.3589,2.1419,3.567,3.8309
85200,-13.2311,2.1397,0.6482,6.9321
85500,-13.2934,2.1508,-5.1564,25.3841
85800,-13.2372,2.1529,-0.9172,8.2753
86100,-13.2328,2.1576,-1.0904,4.856
86400,-13.2361,2.1404,1.7694,7.0671
86700,-13.33,2.1411,-1.9111,12.1843
87000,-13.1412,2.1509,3.5617,11.8357
87300,-13.2799,2.1467,-1.311,6.6922
87600,-13.2927,2.1476,-0.5985,12.0167
87900,-13.1359,2.1435,-0.2759,8.8606
88200,-13.283,2.1454,-2.406,24.8513
88500,-13.2809,2.1394,4.1368,15.1643
88800,-13.3614,2.1479,1.9095,7.112
89100,-13.2762,2.1462,3.1877,5.4477
89400,-13.3303,2.1508,-1.6118,11.4443
89700,-13.3399,2.1536,-2.7374,11.2291
90000,-13.3029,2.137,0.2211,2.9472
90300,-13.2858,2.1403,-0.8263,5.9339
90600,-13.1298,2.1545,3.0628,7.5489
90900,-12.9287,2.1445,4.3528,15.7452
91200,-12.8739,2.1268,-2.3178,13.7932
91500,-12.7579,2.1319,-2.5342,8.8006
91800,-12.7348,2.1427,0.9091,12.7805
92100,-12.6532,2.1321,0.3757,5.7523
92400,-12.5926,2.1369,-0.093,7.4215
92700,-12.5851,2.1315,0.1141,6.0308
93000,-12.4768,2.1131,-0.2224,1.8137
93300,-12.4463,2.1284,2.6566,9.9239
93600,-12.5179,2.122,-2.7142,4.65
93900,-12.1513,2.1193,2.2924,7.2737
94200,-12.0373,2.1183,0.13,7.707
94500,-11.9403,2.1145,-0.352,1.9333
94800,-11.8315,2.1156,-0.4182,19.175
95100,-11.7426,2.1167,0.5063,30.1846
95400,-11.6325,2.1123,-0.0977,1.3836
95700,-11.5399,2.1129,3.7098,14.3362
96000,-11.5146,2.1157,-0.9567,1.3829
96300,-11.1561,2.1066,1.7407,22.4516
96600,-11.1244,2.1091,-1.1535,5.4003
96900,-11.3464,2.1116,-2.109,3.493
97200,-11.3389,2.1074,0.5984,3.7578
97500,-11.6267,2.0924,-3.0456,5.9377
97800,-11.7234,2.0966,-0.0223,11.0031
98100,-11.758,2.1206,2.4675,11.1808
98400,-11.8266,2.1184,-0.5514,4.302
98700,-11.8763,2.0973,-0.6094,15.985
99000,-11.7797,2.12,2.4984,14.7207
99300,-11.9898,2.1168,0.4666,6.9678
99600,-12.1083,2.1097,-0.4014,24.2164
99900,-12.053,2.1402,5.7986,21.8486
100200,-12.1163,2.1248,1.1157,6.1029
100500,-12.036,2.1128,-0.4259,2.921
100800,-12.2592,2.1293,-2.7443,17.3401
101100,-12.376,2.1355,-1.3888,5.4738
101400,-12.6031,2.1329,-0.791,5.9129
101700,-12.6776,2.1363,-1.8701,3.6231
102000,-12.8752,2.1469,3.4405,17.3796
102300,-12.8393,2.1252,2.8868,27.3092
102600,-12.8044,2.1254,3.4459,20.2855
102900,-12.78,2.1353,1.9361,5.8096
103200,-12.737,2.1355,-2.0584,13.7824
103500,-12.8123,2.1412,0.6575,21.3484
103800,-12.8614,2.1534,0.1487,15.3122
104100,-13.0413,2.1247,-1.6798,14.6087
104400,-12.9368,2.126,0.1032,8.6262
104700,-12.9092,2.1402,-1.0731,5.9493
105000,-13.051,2.1633,-1.9711,7.3843
105300,-13.0915,2.1403,0.2379,2.4442
105600,-13.012,2.1471,11.1034,29.125
105900,-13.2943,2.1609,-1.4442,4.2663
106200,-13.199,2.1239,0.527,14.1006
106500,-13.1504,2.144,-0.7184,5.1783
106800,-13.1363,2.1383,0.9265,15.9166
107100,-12.9714,2.1338,2.3469,13.8632
107400,-12.9976,2.1437,0.2889,18.5256
107700,-12.9766,2.123,-0.6152,15.0937
108000,-12.9248,2.1421,0.5362,3.8603
108300,-13.0675,2.1369,-1.9262,5.7647
108600,-12.9427,2.1505,0.1194,14.651
108900,-13.237,2.1403,-2.4455,25.5531
109200,-13.2701,2.1305,-0.7223,12.9734
109500,-13.2453,2.1541,1.0016,13.6404
109800,-13.2944,2.1446,0.2366,2.5645
110100,-13.3092,2.1363,0.2317,3.7783
110400,-13.2627,2.1375,0.2804,4.0889
110700,-13.2951,2.133,1.3237,14.2775
111000,-13.193,2.1398,0.0821,8.001
111300,-13.378,2.1337,-3.5138,6.0024
111600,-13.2298,2.1272,1.9227,5.7667
111900,-13.2619,2.1011,-2.8467,16.2925
112200,-13.162,2.1371,3.9909,5.2809
112500,-13.1123,2.13,-1.0342,14.7718
112800,-13.0168,2.1378,0.3276,7.5699
113100,-12.8487,2.1354,6.0179,13.1154
113400,-12.7967,2.1009,-1.3002,11.3321
113700,-12.7143,2.1232,-1.1675,15.3383
114000,-12.8759,2.1232,-2.3545,12.5582
114300,-13.0161,2.1339,-4.1054,11.7036
114600,-12.9836,2.122,0.4714,30.1721
114900,-13.004,2.1108,5.9592,25.0346
115200,-12.8893,2.1393,5.534,17.584
115500,-12.9723,2.1215,-0.394,21.7319
115800,-12.7377,2.121,1.5092,13.1282
116100,-12.5455,2.1373,1.3567,16.3827
116400,-12.1935,2.1361,1.9873,14.2941
116700,-12.1538,2.1379,-3.5025,40.2675
117000,-12.2381,2.1402,-3.5991,40.1582
117300,-12.2348,2.1426,-1.1783,41.7599
117600,-12.1976,2.1448,-1.8937,2.0982
117900,-12.2491,2.1396,-0.4858,14.9671
118200,-11.8901,2.1431,5.1719,28.1658
118500,-11.8346,2.1268,5.2673,5.9056
118800,-11.6727,2.1543,4.2693,13.7007
119100,-11.562,2.1376,-0.0525,2.7188
119400,-11.6241,2.1277,-1.8469,8.332
119700,-11.441,2.1703,1.4243,9.9532
120000,-11.1416,2.1515,2.7616,13.3314
120300,-10.9085,2.1512,2.7612,4.5215
120600,-11.0276,2.1346,-2.8921,6.387
120900,-10.8978,2.1441,-3.4723,12.4727
121200,-10.8507,2.1397,-1.4197,3.0004
121500,-10.8041,2.1328,-0.8766,10.454
121800,-10.8679,2.1433,-1.0517,4.9584
122100,-11.0582,2.147,0.1937,10.1699
122400,-11.0964,2.1461,0.2633,15.8428
122700,-11.1756,2.1414,-0.0211,2.097
123000,-11.1648,2.1178,2.5883,25.8301
123300,-11.188,2.1633,-0.9,5.36
123600,-11.2355,2.133,0.9326,7.9019
123900,-11.0273,2.131,1.6111,3.2928
124200,-10.9939,2.1547,-2.597,8.7264
124500,-10.9953,2.1322,0.6967,3.2237
124800,-11.1222,2.1568,-5.5787,28.7898
125100,-11.2329,2.1531,-2.6042,20.1577
125400,-11.3087,2.16,-2.9031,7.8557
125700,-11.4311,2.1468,-0.27,6.7533
126000,-11.2864,2.1148,2.8602,35.6017
126300,-11.1872,2.1345,3.4565,5.7042
126600,-11.3471,2.1273,-0.4208,8.7362
126900,-11.2127,2.1183,-0.2319,11.2354
127200,-11.2918,2.1029,1.1383,4.4035
127500,-11.2022,2.1175,0.5054,2.9076
127800,-11.1545,2.1115,1.4849,4.2098
128100,-11.1957,2.0996,1.5023,1.7987
128400,-11.1474,2.1048,-3.1899,10.4676
128700,-11.0432,2.091,-1.0416,9.0906
129000,-10.9459,2.0913,-3.2475,3.328
129300,-10.9208,2.1189,-2.6079,13.2144
129600,-10.9971,2.0959,-1.9026,4.69
129900,-11.1165,2.0922,1.0452,17.3877
130200,-11.295,2.0889,0.7647,5.6816
130500,-11.2256,2.0843,2.3317,2.0194
130800,-11.4254,2.1149,-2.1648,17.9147
131100,-11.5108,2.0657,0.18,2.414
131400,-11.6778,2.1091,0.6561,10.4762
131700,-11.6297,2.1239,-3.0421,13.9372
132000,-11.4905,2.1113,0.0252,3.5637
132300,-11.5662,2.1072,-2.4577,8.7848
132600,-11.7099,2.1123,-1.8801,11.7215
132900,-11.6327,2.1087,1.1086,5.9742
133200,-11.7682,2.091,2.3482,3.0268
133500,-11.7754,2.1233,3.7795,1.3319
133800,-11.7833,2.1127,0.8384,4.8916
134100,-11.6722,2.155,-0.6769,3.1033
134400,-11.6058,2.1425,-0.5265,31.9295
134700,-11.7004,2.1388,-3.0089,2.3007
135000,-11.6187,2.1476,4.0668,24.8641
135300,-11.7741,2.1357,0.4269,23.6462
135600,-11.6572,2.1673,3.0648,8.6664
135900,-11.6954,2.1451,-2.0302,16.0919
136200,-11.7023,2.1444,-1.8627,3.2958
136500,-11.7685,2.1437,-2.2779,7.3184
136800,-11.7094,2.1409,1.1201,3.5002
137100,-11.5688,2.1498,1.2785,3.2032
137400,-11.4356,2.1573,0.9578,5.4211
137700,-11.2734,2.1549,0.2951,9.4436
138000,-11.2546,2.157,-0.6617,4.8624
138300,-11.1617,2.1415,-1.5249,12.9288
138600,-11.1314,2.1369,-1.601,4.481
138900,-11.2595,2.1501,-1.0902,19.894
139200,-11.1851,2.1594,1.7989,11.0538
139500,-11.0672,2.1448,2.8803,22.3088
139800,-10.8899,2.1533,1.4676,4.4844
140100,-10.8178,2.1582,-0.5217,11.2656
140400,-10.6667,2.1489,0.5677,11.5688
140700,-10.7942,2.1528,-2.0506,34.1754
141000,-11.1667,2.1676,-4.2031,17.8114
141300,-11.2823,2.1643,-0.9488,7.5393
141600,-11.2592,2.1522,0.0538,4.7657
141900,-11.3153,2.1548,0.5579,30.8449
142200,-11.5558,2.1401,-3.016,21.7345
142500,-11.4077,2.158,6.0923,21.8196
142800,-11.5497,2.1277,-0.2377,4.4978
143100,-11.7768,2.1573,-1.3193,6.6794
143400,-11.9386,2.1356,-1.7543,3.586
143700,-11.9181,2.1458,1.0171,78.0893
144000,-12.1161,2.1158,-1.8457,6.6592
144300,-11.8832,2.1283,5.6352,36.9774
144600,-11.8024,2.1191,2.9073,10.1268
144900,-12.0327,2.0982,-1.7951,20.0284
145200,-12.1336,2.1094,-1.1132,6.7147
145500,-12.2441,2.1131,1.0816,1.4502
145800,-12.0906,2.1261,1.7385,24.6711
146100,-12.1629,2.1229,-0.1954,11.1176
146400,-12.1966,2.1292,0.7681,5.2175
146700,-12.1849,2.1003,-1.3026,6.1366
147000,-12.1708,2.0988,1.0996,1.5847
147300,-12.2033,2.1003,-2.1521,18.2091
147600,-12.1401,2.1138,-1.7973,7.6202
147900,-12.1447,2.109,0.0323,7.9435
148200,-12.3234,2.0806,-1.0668,12.2818
148500,-12.2897,2.1312,4.2475,13.5459
148800,-12.3472,2.1189,2.6377,6.3813
149100,-12.3947,2.1244,0.9857,5.7106
149400,-12.2831,2.1273,2.6273,4.3787
149700,-12.4428,2.0908,-3.1245,47.1195
150000,-12.7761,2.1232,-2.9936,20.0992
150300,-12.7853,2.1026,-1.0997,6.2417
150600,-13.1759,2.1232,-3.4294,23.2338
150900,-13.1341,2.115,-0.1302,15.1195
151200,-13.333,2.1089,-1.4249,12.9142
151500,-13.137,2.093,3.2715,38.4014
151800,-13.075,2.0881,5.1018,21.7309
152100,-13.1773,2.0901,1.2809,4.0773
152400,-13.2488,2.0824,0.8298,3.0292
152700,-13.3418,2.1095,0.2383,1.7722
153000,-13.5165,2.0621,-3.7209,12.56
153300,-13.4937,2.0742,0.2739,7.3182
153600,-13.4667,2.0498,0.2771,6.3339
153900,-13.4843,2.0806,-2.9229,11.7273
154200,-13.6109,2.0623,-1.255,10.9672
154500,-13.886,2.0737,-1.0099,17.6846
154800,-13.8217,2.0375,4.6773,29.693
155100,-13.8851,2.0306,0.859,2.9657
155400,-14.1438,2.034,-1.4794,6.2938
155700,-13.8302,2.0303,6.7624,37.7044
156000,-13.6861,2.0258,1.9971,3.1871
156300,-13.4324,2.0193,4.2163,28.9778
156600,-13.38,2.0288,0.2316,8.0068
156900,-13.3349,2.0133,-2.8837,3.3327
157200,-13.2164,2.0166,-1.897,15.5366
157500,-13.4082,1.9983,-0.5406,2.2168
157800,-13.4263,1.9819,-1.8746,3.4321
158100,-13.3832,1.9976,-0.379,2.7656
158400,-13.0671,1.9747,6.2931,35.5148
158700,-13.301,1.9572,-0.5538,18.1309
159000,-13.1195,2.0046,2.6592,4.0166
159300,-13.2315,1.9292,0.9127,5.3873
159600,-13.2359,1.9313,0.3907,5.8163
159900,-13.1996,1.9263,-4.2745,25.0441
160200,-13.0736,1.9163,-0.656,6.6348
160500,-12.8731,1.9172,1.6656,4.7855
160800,-12.866,1.9079,1.6475,2.2938
161100,-12.7971,1.9273,-0.1666,22.6528
161400,-12.9366,1.9023,-2.7238,10.5314
161700,-12.9926,1.9098,-1.8134,10.9728
162000,-12.9645,1.8795,3.345,13.2657
162300,-12.7457,1.8763,5.4758,16.6644
162600,-12.8196,1.9043,-0.8442,6.4631
162900,-12.7597,1.8944,2.0072,8.0218
163200,-12.5169,1.8903,3.8362,6.2061
163500,-12.6871,1.8699,-0.6392,22.4215
163800,-12.7167,1.8629,0.0359,3.481
164100,-12.8858,1.9158,-1.3547,11.1807
164400,-13.0904,1.9078,-1.0268,3.045
164700,-12.9202,1.9112,3.3042,5.0402
165000,-13.0198,1.9239,-1.4675,15.4888
165300,-12.922,1.9209,2.9125,29.662
165600,-12.637,1.9303,1.9017,17.6049
165900,-12.6851,1.9418,-0.239,2.0336
166200,-12.507,1.8983,0.5979,3.2556
166500,-12.6835,1.9338,0.2762,2.2894
166800,-12.8098,1.9233,-1.3585,1.7754
167100,-12.6719,1.9104,2.1098,14.3315
167400,-12.6255,1.9111,3.0487,2.9822
167700,-12.61,1.8857,0.0175,3.7788
168000,-12.4991,1.952,0.4262,2.5549
168300,-12.5897,1.9414,-1.2587,7.7251
168600,-12.7028,1.9428,-2.8081,9.5982
168900,-12.4641,1.9272,1.8161,22.4108
169200,-12.4,1.8907,0.1786,10.7025
169500,-12.2301,1.8629,0.0318,10.5342
169800,-12.129,1.9129,2.2042,8.7007
170100,-12.0631,1.9304,-1.4635,10.6512
170400,-11.8915,1.9464,-1.3336,9.0368
170700,-12.0813,1.9512,-0.8196,6.4661
171000,-12.2229,1.9464,-1.2207,15.9563
171300,-12.5055,1.9382,0.3918,4.0128
171600,-12.529,1.9593,0.9893,21.3469
171900,-12.7187,1.9225,-1.0347,23.6453
172200,-12.632,1.9331,1.0299,12.5796
172500,-12.8088,1.9112,-3.0983,22.4418
172800,-12.5491,1.9198,4.0941,20.0876
173100,-12.4341,1.9285,1.975,11.1045
