time/total_timesteps,rollout/ep_rew_mean,train/entropy,train/policy_loss,train/value_loss
45000,-14.2351,2.1424,-0.0301,0.0
45600,-14.0872,2.1328,-0.0128,0.0
46200,-14.0762,2.1448,-0.0242,0.0
46800,-14.0742,2.1339,-0.0245,0.0
47400,-14.0127,2.1297,-0.0244,0.0
48000,-14.0484,2.1253,-0.0501,0.0
48600,-14.0641,2.1302,-0.0393,0.0
49200,-14.1777,2.1283,-0.0103,0.0
49800,-14.3385,2.1207,0.0068,0.0
50400,-14.7894,2.1207,-0.0051,0.0
51000,-14.9299,2.1128,-0.022,0.0
51600,-14.9343,2.1084,0.0136,0.0
52200,-14.9711,2.1109,-0.0111,0.0
52800,-14.792,2.1216,-0.002,0.0
53400,-14.6184,2.1136,-0.0027,0.0
54000,-14.5231,2.129,-0.0137,0.0
54600,-14.355,2.1292,-0.0164,0.0
55200,-14.2114,2.127,-0.0635,0.0
55800,-14.0053,2.135,-0.0322,0.0
56400,-14.1463,2.122,-0.0449,0.0
57000,-14.0417,2.1142,-0.0269,0.0
57600,-14.409,2.1137,-0.0296,0.0
58200,-14.2667,2.1186,-0.0126,0.0
58800,-14.1661,2.1134,-0.0452,0.0
59400,-14.0352,2.1187,-0.0247,0.0
60000,-14.2225,2.1114,-0.0308,0.0
60600,-14.1076,2.1091,-0.0072,0.0
61200,-13.937,2.1147,-0.0562,0.0
61800,-13.9474,2.103,-0.0665,0.0
62400,-14.1685,2.1008,-0.0306,0.0
63000,-13.9851,2.1001,0.0118,0.0
63600,-13.775,2.0934,-0.0529,0.0
64200,-13.8409,2.1028,-0.0142,0.0
64800,-13.7942,2.0927,-0.0281,0.0
65400,-13.586,2.0792,-0.0302,0.0
66000,-13.4771,2.0914,-0.0057,0.0
66600,-13.5569,2.1014,-0.0113,0.0
67200,-13.4915,2.0908,0.0157,0.0
67800,-13.4566,2.0885,-0.0231,0.0
68400,-13.6935,2.092,-0.0214,0.0
69000,-13.6338,2.089,-0.0154,0.0
69600,-13.8561,2.0986,0.0011,0.0
70200,-13.8755,2.0752,0.0169,0.0
70800,-14.1043,2.1046,0.011,0.0
71400,-13.9846,2.1051,-0.0231,0.0
72000,-13.9564,2.1113,-0.0169,0.0
72600,-13.9258,2.1197,0.0013,0.0
73200,-13.8659,2.1194,-0.0173,0.0
73800,-13.5572,2.125,-0.0159,0.0
74400,-13.6377,2.1416,-0.021,0.0
75000,-13.4785,2.1373,-0.0258,0.0
75600,-13.4907,2.1398,-0.035,0.0
76200,-13.6225,2.1423,0.0015,0.0
76800,-13.625,2.1403,-0.0458,0.0
77400,-13.5476,2.1429,-0.0091,0.0
78000,-13.7656,2.1481,-0.0302,0.0
78600,-13.996,2.1466,-0.0162,0.0
79200,-13.7751,2.1429,-0.0242,0.0
79800,-13.4501,2.1352,-0.0242,0.0
80400,-13.2674,2.1451,-0.0196,0.0
81000,-13.0268,2.1446,-0.0262,0.0
81600,-12.8206,2.1353,-0.0284,0.0
82200,-12.7095,2.1502,-0.0115,0.0
82800,-12.6288,2.1486,-0.0089,0.0
83400,-12.5744,2.1531,-0.0152,0.0
84000,-12.4254,2.1513,-0.0416,0.0
84600,-12.3497,2.1482,-0.0182,0.0
85200,-12.3414,2.1613,-0.0092,0.0
85800,-12.1295,2.1477,-0.0261,0.0
86400,-12.0935,2.1477,-0.0281,0.0
87000,-12.0274,2.1475,0.0014,0.0
87600,-11.5837,2.1593,-0.0106,0.0
88200,-11.7816,2.1562,-0.011,0.0
88800,-11.9819,2.1556,-0.0261,0.0
89400,-11.9032,2.1637,-0.0105,0.0
90000,-11.827,2.1643,-0.0369,0.0
90600,-12.0114,2.1639,-0.0162,0.0
91200,-11.8035,2.1615,-0.032,0.0
91800,-11.6418,2.1616,-0.0366,0.0
92400,-11.713,2.1624,-0.0197,0.0
93000,-11.3987,2.16,-0.0259,0.0
93600,-11.3185,2.1628,-0.0287,0.0
94200,-11.4069,2.1652,-0.0297,0.0
94800,-11.3824,2.1658,-0.0321,0.0
95400,-11.5297,2.1606,-0.0209,0.0
96000,-11.8459,2.1548,-0.0351,0.0
96600,-11.8871,2.1548,-0.0151,0.0
97200,-11.9207,2.1614,-0.0413,0.0
97800,-12.1634,2.1551,-0.0407,0.0
98400,-12.1547,2.1575,-0.0231,0.0
99000,-12.3148,2.1574,-0.0294,0.0
99600,-12.144,2.157,-0.0041,0.0
100200,-12.0093,2.1594,-0.0139,0.0
100800,-12.103,2.155,-0.0409,0.0
101400,-12.1721,2.157,-0.031,0.0
102000,-12.0553,2.1606,-0.0391,0.0
102600,-12.3836,2.1409,-0.0403,0.0
103200,-12.2315,2.1586,-0.0043,0.0
103800,-12.2895,2.1435,-0.0126,0.0
104400,-12.3289,2.1543,-0.0371,0.0
105000,-12.7028,2.1453,-0.0058,0.0
105600,-12.622,2.1483,-0.0146,0.0
106200,-12.9325,2.1486,-0.046,0.0
106800,-13.3466,2.1447,-0.0038,0.0
107400,-13.1306,2.1521,-0.0422,0.0
108000,-13.5269,2.151,-0.0158,0.0
108600,-13.5323,2.1607,-0.0392,0.0
109200,-13.5065,2.1546,-0.0273,0.0
109800,-13.7475,2.1642,-0.0211,0.0
110400,-13.4598,2.1534,-0.0238,0.0
111000,-13.2796,2.1566,-0.0219,0.0
111600,-13.0842,2.1571,-0.0395,0.0
112200,-13.0903,2.1675,-0.0446,0.0
112800,-13.0448,2.1679,-0.0032,0.0
113400,-12.9701,2.1689,-0.0312,0.0
114000,-12.8583,2.1492,-0.0278,0.0
114600,-13.1499,2.1651,-0.0217,0.0
115200,-13.464,2.1668,-0.0336,0.0
115800,-13.7032,2.1614,-0.0261,0.0
116400,-13.6408,2.1737,-0.0234,0.0
117000,-13.6516,2.1641,-0.0094,0.0
117600,-13.7009,2.1673,-0.0158,0.0
118200,-13.8215,2.1663,-0.0374,0.0
118800,-13.6891,2.1663,-0.0301,0.0
119400,-13.8065,2.162,-0.0207,0.0
120000,-13.5693,2.156,-0.0326,0.0
120600,-13.5896,2.1622,-0.0264,0.0
121200,-13.2289,2.158,-0.0173,0.0
121800,-12.9158,2.1745,-0.0262,0.0
122400,-12.7266,2.1715,-0.0174,0.0
123000,-12.4829,2.1571,-0.0372,0.0
123600,-12.3417,2.1814,-0.0375,0.0
124200,-12.303,2.1598,-0.0412,0.0
124800,-12.3746,2.1636,-0.0369,0.0
125400,-12.8488,2.1666,-0.0269,0.0
126000,-12.7839,2.1653,-0.0474,0.0
126600,-12.9087,2.1681,-0.039,0.0
127200,-12.8169,2.1653,-0.0187,0.0
127800,-12.7927,2.1617,-0.0277,0.0
128400,-12.7165,2.1463,-0.0239,0.0
129000,-12.7035,2.1495,-0.0288,0.0
129600,-12.4589,2.1712,-0.0041,0.0
130200,-12.0751,2.1379,-0.0306,0.0
130800,-11.8121,2.149,-0.0274,0.0
131400,-11.8705,2.1523,-0.0314,0.0
132000,-11.6087,2.1388,-0.0425,0.0
132600,-11.4719,2.1569,-0.0191,0.0
133200,-11.5303,2.1397,-0.0061,0.0
133800,-11.5501,2.1259,-0.0393,0.0
134400,-11.39,2.1448,-0.03,0.0
135000,-11.2629,2.1369,-0.0478,0.0
135600,-11.2858,2.1429,-0.0245,0.0
136200,-11.3803,2.1401,-0.0411,0.0
136800,-11.0097,2.13,-0.0418,0.0
137400,-11.1677,2.1372,-0.0282,0.0
138000,-11.2684,2.1323,-0.0392,0.0
138600,-11.3544,2.142,-0.017,0.0
139200,-11.5532,2.1481,-0.0213,0.0
139800,-11.5291,2.1486,-0.0341,0.0
140400,-11.5188,2.1487,-0.0188,0.0
141000,-11.3256,2.109,-0.0291,0.0
141600,-11.6587,2.1083,-0.064,0.0
142200,-11.7386,2.1485,-0.0242,0.0
142800,-11.8694,2.1269,0.0102,0.0
143400,-11.6353,2.1478,-0.0224,0.0
144000,-11.8628,2.1583,-0.0093,0.0
144600,-11.5838,2.1511,-0.0374,0.0
145200,-11.8715,2.1474,-0.0185,0.0
145800,-12.0621,2.1394,-0.0342,0.0
146400,-11.7726,2.1507,-0.0308,0.0
147000,-12.2141,2.1277,-0.0208,0.0
147600,-12.0395,2.1319,-0.0359,0.0
148200,-11.9054,2.1536,-0.0485,0.0
148800,-11.9622,2.1473,-0.0385,0.0
149400,-12.0259,2.1393,-0.0293,0.0
150000,-12.2363,2.1294,-0.0648,0.0
150600,-12.2042,2.1356,-0.0193,0.0
151200,-12.0287,2.1616,-0.0178,0.0
151800,-12.3174,2.1534,-0.0303,0.0
152400,-12.4587,2.1568,-0.0279,0.0
153000,-12.3494,2.1406,-0.0505,0.0
153600,-12.4327,2.1361,0.0073,0.0
154200,-12.2261,2.1352,-0.0469,0.0
154800,-12.2798,2.1429,-0.0363,0.0
155400,-11.9059,2.1469,-0.045,0.0
156000,-12.2688,2.1546,-0.0156,0.0
156600,-11.9537,2.1466,-0.0275,0.0
157200,-12.0734,2.1571,-0.0326,0.0
157800,-11.893,2.1528,-0.0186,0.0
158400,-12.0726,2.1569,-0.0348,0.0
159000,-11.9508,2.1548,-0.0309,0.0
159600,-12.6179,2.146,-0.0239,0.0
160200,-12.5098,2.1552,-0.0076,0.0
160800,-12.3676,2.1516,-0.0349,0.0
161400,-12.6283,2.1558,-0.0268,0.0
162000,-12.6361,2.1527,-0.0458,0.0
162600,-12.9901,2.1322,-0.0054,0.0
163200,-12.8154,2.1451,-0.0144,0.0
163800,-12.5806,2.143,-0.0273,0.0
164400,-12.6267,2.1413,-0.0287,0.0
165000,-12.4671,2.1506,-0.0424,0.0
165600,-12.3776,2.1451,-0.021,0.0
166200,-12.3551,2.1495,-0.0194,0.0
166800,-12.3016,2.1497,-0.0239,0.0
167400,-12.1137,2.1484,-0.0394,0.0
168000,-12.118,2.1511,-0.0351,0.0
168600,-12.1588,2.1484,-0.0193,0.0
169200,-12.2311,2.1458,-0.0415,0.0
169800,-12.0171,2.1465,-0.0421,0.0
170400,-12.2714,2.1415,-0.03,0.0
171000,-11.6951,2.1441,-0.0503,0.0
171600,-11.7975,2.1444,-0.0222,0.0
172200,-11.7824,2.139,-0.0466,0.0
172800,-11.7537,2.1459,0.0117,0.0
173400,-12.1815,2.1289,-0.0472,0.0
174000,-12.239,2.1386,-0.0456,0.0
174600,-11.965,2.1383,-0.0196,0.0
175200,-11.9881,2.1319,-0.0232,0.0
175800,-12.2651,2.1252,-0.0557,0.0
176400,-12.1387,2.1405,-0.0489,0.0
177000,-11.9283,2.1422,-0.039,0.0
177600,-11.6473,2.1316,-0.0318,0.0
178200,-11.5049,2.1215,-0.0104,0.0
178800,-11.6356,2.131,-0.0229,0.0
179400,-11.5042,2.1323,-0.011,0.0
180000,-11.6571,2.1327,-0.0552,0.0
180600,-11.8085,2.1416,-0.0354,0.0
181200,-11.8721,2.1476,-0.0295,0.0
181800,-11.895,2.1331,-0.0149,0.0
182400,-11.8344,2.1311,-0.0317,0.0
183000,-11.709,2.1425,-0.0103,0.0
183600,-11.714,2.1197,-0.0432,0.0
184200,-11.648,2.135,-0.0127,0.0
184800,-11.4714,2.1447,-0.0332,0.0
185400,-11.6501,2.1245,-0.0021,0.0
186000,-11.9119,2.1406,-0.0239,0.0
186600,-12.125,2.1276,-0.06,0.0
187200,-12.1622,2.1367,-0.02,0.0
187800,-12.4289,2.1476,-0.0236,0.0
188400,-12.0016,2.1511,-0.0257,0.0
189000,-11.7362,2.1548,-0.0372,0.0
189600,-11.8101,2.1391,-0.0304,0.0
190200,-11.7794,2.1413,-0.0458,0.0
190800,-11.4807,2.1347,-0.0219,0.0
191400,-11.6998,2.1459,-0.0348,0.0
192000,-12.157,2.1379,-0.008,0.0
192600,-12.0852,2.143,-0.0484,0.0
193200,-12.4141,2.1496,-0.0342,0.0
193800,-12.5319,2.1499,-0.0364,0.0
194400,-12.283,2.1506,-0.0056,0.0
195000,-12.1344,2.1479,-0.061,0.0
195600,-12.1153,2.1385,-0.0324,0.0
196200,-12.3974,2.1422,-0.0272,0.0
196800,-12.6641,2.1369,-0.0451,0.0
197400,-12.8876,2.148,-0.0537,0.0
198000,-12.9699,2.1466,0.0015,0.0
198600,-12.9287,2.1453,-0.0303,0.0
199200,-13.2647,2.1567,-0.0302,0.0
199800,-13.4331,2.1572,-0.0213,0.0
200400,-13.2274,2.159,-0.0258,0.0
201000,-13.179,2.1633,-0.0262,0.0
201600,-13.0593,2.1546,-0.0524,0.0
202200,-12.9006,2.1533,-0.0474,0.0
202800,-12.518,2.1724,-0.0129,0.0
203400,-12.6387,2.1676,-0.0311,0.0
204000,-12.7862,2.1573,-0.0409,0.0
204600,-12.7731,2.1554,-0.0283,0.0
205200,-12.6916,2.1751,-0.0251,0.0
205800,-12.9669,2.157,-0.0481,0.0
206400,-12.454,2.1711,-0.0416,0.0
207000,-12.228,2.1605,-0.0305,0.0
207600,-12.3254,2.1708,-0.0489,0.0
208200,-12.1101,2.169,-0.0167,0.0
208800,-12.2564,2.1611,-0.0224,0.0
209400,-12.3319,2.1738,-0.0213,0.0
210000,-12.354,2.1684,-0.037,0.0
210600,-12.3862,2.1506,-0.0265,0.0
211200,-12.1174,2.1658,-0.0231,0.0
211800,-11.8348,2.1616,-0.0293,0.0
212400,-11.808,2.1668,-0.0365,0.0
213000,-11.8254,2.1577,-0.0588,0.0
213600,-11.6459,2.1511,-0.0553,0.0
214200,-11.4696,2.1604,-0.0256,0.0
214800,-11.6808,2.1563,-0.0387,0.0
215400,-11.632,2.1636,-0.0165,0.0
216000,-11.8277,2.1567,-0.0518,0.0
216600,-11.6904,2.1545,-0.0464,0.0
217200,-11.768,2.1745,-0.0088,0.0
217800,-11.8123,2.1502,-0.02,0.0
218400,-11.8762,2.1544,-0.05,0.0
219000,-11.8621,2.1694,-0.0438,0.0
219600,-12.0165,2.1425,-0.0424,0.0
220200,-12.2303,2.15,-0.0292,0.0
220800,-12.0243,2.1586,-0.0133,0.0
221400,-12.5027,2.1356,-0.0321,0.0
222000,-12.4431,2.1548,-0.0329,0.0
222600,-12.6483,2.1724,-0.0157,0.0
223200,-12.8738,2.1669,-0.0354,0.0
223800,-12.678,2.1663,-0.0532,0.0
224400,-13.0952,2.1332,-0.0329,0.0
225000,-12.7962,2.1621,-0.0196,0.0
225600,-12.7689,2.1594,-0.056,0.0
226200,-12.7767,2.1755,-0.0608,0.0
226800,-12.8728,2.1453,-0.0553,0.0
227400,-12.822,2.145,-0.0191,0.0
228000,-12.8473,2.158,-0.0268,0.0
228600,-13.0132,2.1417,-0.058,0.0
229200,-12.8699,2.146,-0.0367,0.0
229800,-12.9326,2.1412,-0.0129,0.0
230400,-12.9402,2.154,-0.0512,0.0
231000,-12.6603,2.1628,-0.0304,0.0
231600,-12.5592,2.1656,-0.0334,0.0
232200,-12.6246,2.1467,-0.0152,0.0
232800,-12.797,2.1521,-0.0261,0.0
233400,-12.5863,2.168,-0.0161,0.0
234000,-12.5089,2.1508,-0.0189,0.0
234600,-12.4457,2.1456,-0.031,0.0
235200,-12.3684,2.1506,-0.0423,0.0
235800,-12.4049,2.152,-0.0445,0.0
236400,-12.454,2.1334,-0.0392,0.0
237000,-12.4234,2.1577,-0.0361,0.0
237600,-12.3159,2.1514,-0.0282,0.0
238200,-12.0784,2.1321,-0.0434,0.0
238800,-11.8942,2.1447,-0.0496,0.0
239400,-11.5668,2.1212,-0.0199,0.0
240000,-11.8833,2.1574,-0.0432,0.0
240600,-11.7983,2.1433,-0.0465,0.0
241200,-11.9957,2.1386,-0.033,0.0
241800,-12.0844,2.1452,-0.0446,0.0
242400,-12.3319,2.1565,-0.0482,0.0
243000,-12.4758,2.1501,-0.0369,0.0
243600,-12.354,2.1463,-0.0527,0.0
244200,-12.3928,2.1448,-0.0277,0.0
244800,-12.3944,2.1546,-0.0074,0.0
245400,-12.3858,2.1486,-0.0536,0.0
246000,-12.3995,2.1422,-0.0192,0.0
246600,-12.5218,2.1525,-0.0345,0.0
247200,-12.2877,2.1228,-0.0313,0.0
247800,-12.1561,2.1422,-0.029,0.0
248400,-12.2667,2.1552,-0.0422,0.0
249000,-12.2931,2.1533,-0.0435,0.0
249600,-12.0178,2.1219,-0.0407,0.0
250050,-11.9748,2.1097,-0.0773,0.0
