time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/learning_rate,train/explained_variance,train/value_loss,train/n_updates,train/policy_loss,train/entropy_loss,rollout/success_rate,rollout/ep_rew_mean,rollout/ep_len_mean
8149,384,3,24576,0.0007,-0.031549930572509766,1.4508342742919922,383,-1.506119966506958,-2.101146697998047,0.01,-20.5680392,150.0
8150,385,3,24640,0.0007,-0.004717230796813965,1.278796911239624,384,-1.7219011783599854,-2.1234123706817627,0.01,-20.59784976,150.0
8145,386,3,24704,0.0007,0.9516274929046631,0.6860551238059998,385,-0.5427266359329224,-2.049377202987671,0.01,-20.59784976,150.0
8146,387,3,24768,0.0007,0.6932793855667114,1.2543118000030518,386,-0.19786348938941956,-2.0185654163360596,0.01,-20.59784976,150.0
8148,388,3,24832,0.0007,0.39961618185043335,2.672654390335083,387,2.4641220569610596,-2.0287716388702393,0.01,-20.59784976,150.0
8150,389,3,24896,0.0007,0.8206385970115662,0.3653004765510559,388,0.13781359791755676,-2.050318479537964,0.01,-20.59784976,150.0
8152,390,3,24960,0.0007,0.8734759092330933,0.17090310156345367,389,-0.45451033115386963,-2.0440940856933594,0.01,-20.59784976,150.0
8127,391,3,25024,0.0007,0.26958173513412476,0.2572415769100189,390,-0.03213013708591461,-2.07081937789917,0.01,-20.59784976,150.0
8129,392,3,25088,0.0007,-0.05641293525695801,0.2804775834083557,391,-0.6977255940437317,-2.1101369857788086,0.01,-20.59784976,150.0
8128,393,3,25152,0.0007,-0.014120101928710938,0.30675598978996277,392,-0.9315828084945679,-2.127655267715454,0.01,-20.59784976,150.0
8124,394,3,25216,0.0007,-0.02434253692626953,0.842172384262085,393,-1.616809368133545,-2.144556999206543,0.01,-20.59996324,150.0
8121,395,3,25280,0.0007,0.9806886315345764,0.44489166140556335,394,-0.8732892870903015,-2.1314992904663086,0.01,-20.59996324,150.0
8118,396,3,25344,0.0007,0.6309365034103394,1.7180887460708618,395,-0.10586810111999512,-2.0131306648254395,0.01,-20.59996324,150.0
8110,397,3,25408,0.0007,0.9490411281585693,0.357915997505188,396,0.7231742143630981,-2.052997589111328,0.01,-20.59996324,150.0
8107,398,3,25472,0.0007,0.8984435796737671,0.5070849657058716,397,-0.5460667014122009,-2.0646605491638184,0.01,-20.59996324,150.0
8107,399,3,25536,0.0007,0.803763747215271,0.2573603391647339,398,-0.3202199935913086,-2.07832670211792,0.01,-20.59996324,150.0
8105,400,3,25600,0.0007,0.01828145980834961,0.499198853969574,399,-0.29495689272880554,-2.122436285018921,0.01,-20.59996324,150.0
8105,401,3,25664,0.0007,0.18952959775924683,0.5686799883842468,400,-1.2285354137420654,-2.1709930896759033,0.01,-20.59996324,150.0
8106,402,3,25728,0.0007,0.10292202234268188,0.7536817789077759,401,-1.1336338520050049,-2.1763949394226074,0.01,-20.59996324,150.0
8107,403,3,25792,0.0007,0.09581619501113892,0.3669664263725281,402,-0.05976971983909607,-2.17622709274292,0.01,-20.59996324,150.0
8108,404,3,25856,0.0007,-0.061000704765319824,0.09508081525564194,403,-0.33335015177726746,-2.1831183433532715,0.01,-20.502950699999996,150.0
8111,405,3,25920,0.0007,0.9108360409736633,0.4850306212902069,404,-0.6176984310150146,-2.0930681228637695,0.01,-20.502950699999996,150.0
8114,406,3,25984,0.0007,0.44643330574035645,0.9521003365516663,405,0.37728452682495117,-2.090423583984375,0.01,-20.502950699999996,150.0
8117,407,3,26048,0.0007,0.4861573576927185,0.5125040411949158,406,-0.6074985265731812,-2.096303939819336,0.01,-20.502950699999996,150.0
8119,408,3,26112,0.0007,0.3136010766029358,2.022130250930786,407,1.2954612970352173,-2.1225829124450684,0.01,-20.502950699999996,150.0
8121,409,3,26176,0.0007,0.16405457258224487,4.533292293548584,408,1.6473619937896729,-2.1374568939208984,0.01,-20.502950699999996,150.0
8122,410,3,26240,0.0007,0.4232550859451294,0.6638115644454956,409,0.39010924100875854,-2.14609956741333,0.01,-20.502950699999996,150.0
8124,411,3,26304,0.0007,0.28593170642852783,0.25367459654808044,410,0.05872580036520958,-2.146327495574951,0.01,-20.502950699999996,150.0
8126,412,3,26368,0.0007,0.0844072699546814,0.27432143688201904,411,-0.0983792319893837,-2.1375603675842285,0.01,-20.502950699999996,150.0
8127,413,3,26432,0.0007,-0.04334080219268799,0.29704394936561584,412,-0.1664298176765442,-2.14227294921875,0.01,-20.62032405,150.0
8129,414,3,26496,0.0007,0.9871083498001099,0.21964377164840698,413,0.3688991069793701,-2.111154556274414,0.01,-20.62032405,150.0
8132,415,3,26560,0.0007,0.671284019947052,0.5133901834487915,414,-0.6248345971107483,-2.081080913543701,0.01,-20.62032405,150.0
8135,416,3,26624,0.0007,0.7354779243469238,0.75128173828125,415,1.3331561088562012,-2.0946905612945557,0.01,-20.62032405,150.0
8135,417,3,26688,0.0007,0.6484240293502808,0.4411884844303131,416,-0.7993341684341431,-2.1100051403045654,0.01,-20.62032405,150.0
8135,418,3,26752,0.0007,0.42465174198150635,0.5379617214202881,417,0.9051626920700073,-2.116868734359741,0.01,-20.62032405,150.0
8137,419,3,26816,0.0007,-2.347322702407837,0.07932882755994797,418,-0.23043018579483032,-2.13431978225708,0.01,-20.62032405,150.0
8139,420,3,26880,0.0007,-0.14879214763641357,0.3292198181152344,419,-0.9747113585472107,-2.174673080444336,0.01,-20.62032405,150.0
8142,421,3,26944,0.0007,-0.018384218215942383,0.5168800354003906,420,0.40905818343162537,-2.1817398071289062,0.01,-20.62032405,150.0
8144,422,3,27008,0.0007,-0.0001537799835205078,1.3601512908935547,421,-1.5155479907989502,-2.184314250946045,0.01,-20.93350076,150.0
8147,423,3,27072,0.0007,0.7665271759033203,1.9654330015182495,422,0.18293121457099915,-2.1743178367614746,0.01,-20.93350076,150.0
8149,424,3,27136,0.0007,0.6223613619804382,0.6165876388549805,423,-0.8059729933738708,-2.0664186477661133,0.01,-20.93350076,150.0
8149,425,3,27200,0.0007,-1.0697340965270996,2.0670366287231445,424,0.6194053888320923,-2.0840744972229004,0.01,-20.93350076,150.0
8149,426,3,27264,0.0007,-0.29251885414123535,1.025029182434082,425,-0.4599847197532654,-2.100254535675049,0.01,-20.93350076,150.0
8148,427,3,27328,0.0007,0.05814582109451294,1.098656415939331,426,1.8034272193908691,-2.113678216934204,0.01,-20.93350076,150.0
8147,428,3,27392,0.0007,0.12232053279876709,0.5475273132324219,427,0.8939530253410339,-2.139601707458496,0.01,-20.93350076,150.0
8148,429,3,27456,0.0007,0.25888770818710327,0.43058276176452637,428,0.1484747976064682,-2.1568002700805664,0.01,-20.93350076,150.0
8149,430,3,27520,0.0007,0.09089255332946777,0.7422311305999756,429,-1.3339730501174927,-2.1693496704101562,0.01,-20.93350076,150.0
8148,431,3,27584,0.0007,-0.0028967857360839844,0.9288479685783386,430,-1.4232361316680908,-2.169193744659424,0.01,-20.93350076,150.0
8145,432,3,27648,0.0007,-0.024587154388427734,0.42153075337409973,431,-1.0437743663787842,-2.176485776901245,0.01,-20.959737230000005,150.0
8146,433,3,27712,0.0007,0.9790698289871216,0.4292607605457306,432,0.8656604886054993,-2.0775394439697266,0.01,-20.959737230000005,150.0
8148,434,3,27776,0.0007,0.8619801998138428,0.38348764181137085,433,0.5197428464889526,-2.046722173690796,0.01,-20.959737230000005,150.0
8145,435,3,27840,0.0007,0.7398481369018555,2.5765392780303955,434,0.9002494812011719,-2.051881790161133,0.01,-20.959737230000005,150.0
8146,436,3,27904,0.0007,0.8983377814292908,2.0662131309509277,435,-1.522445797920227,-2.0611743927001953,0.01,-20.959737230000005,150.0
8148,437,3,27968,0.0007,0.9779888987541199,0.45520859956741333,436,-0.46534156799316406,-2.072791814804077,0.01,-20.959737230000005,150.0
8150,438,3,28032,0.0007,0.9974430203437805,0.06654315441846848,437,-0.3839198350906372,-2.130155324935913,0.01,-20.959737230000005,150.0
8152,439,3,28096,0.0007,0.940562903881073,0.7049615979194641,438,0.20892131328582764,-2.129537582397461,0.01,-20.959737230000005,150.0
8154,440,3,28160,0.0007,0.9232103228569031,1.6624860763549805,439,-2.1274619102478027,-2.151081085205078,0.01,-20.959737230000005,150.0
8154,441,3,28224,0.0007,0.8323764801025391,0.7140403389930725,440,-1.2700276374816895,-2.1656432151794434,0.01,-20.630665329999996,150.0
8156,442,3,28288,0.0007,0.9900375604629517,0.27391019463539124,441,-0.4569317102432251,-2.139683961868286,0.01,-20.630665329999996,150.0
8158,443,3,28352,0.0007,0.6593783497810364,1.2108728885650635,442,-1.52913236618042,-2.075263738632202,0.01,-20.630665329999996,150.0
8160,444,3,28416,0.0007,0.8365249633789062,0.8305755257606506,443,-1.6263914108276367,-2.092223644256592,0.01,-20.630665329999996,150.0
8161,445,3,28480,0.0007,0.5564383864402771,0.32299140095710754,444,0.06732629239559174,-2.1041293144226074,0.01,-20.630665329999996,150.0
8162,446,3,28544,0.0007,0.507776141166687,0.23076064884662628,445,0.28096821904182434,-2.131059408187866,0.01,-20.630665329999996,150.0
8164,447,3,28608,0.0007,0.015144526958465576,0.5424422025680542,446,0.33416318893432617,-2.150294542312622,0.01,-20.630665329999996,150.0
8166,448,3,28672,0.0007,0.10598385334014893,0.20088204741477966,447,0.10383199155330658,-2.1535465717315674,0.01,-20.630665329999996,150.0
8168,449,3,28736,0.0007,0.07862746715545654,0.5453035235404968,448,0.3796119689941406,-2.1568448543548584,0.01,-20.630665329999996,150.0
8170,450,3,28800,0.0007,0.08223789930343628,0.5463970303535461,449,0.09415695071220398,-2.14652419090271,0.01,-20.53367779,150.0
8172,451,3,28864,0.0007,0.18709558248519897,0.09890025854110718,450,-0.31286633014678955,-2.1691784858703613,0.01,-20.53367779,150.0
8175,452,3,28928,0.0007,0.04531657695770264,1.6991639137268066,451,-1.5743316411972046,-2.1105103492736816,0.01,-20.53367779,150.0
8176,453,3,28992,0.0007,0.23137998580932617,0.5941729545593262,452,-0.21392971277236938,-2.1152212619781494,0.01,-20.53367779,150.0
8179,454,3,29056,0.0007,0.6497857570648193,0.5824036002159119,453,0.3261304497718811,-2.1459033489227295,0.01,-20.53367779,150.0
8181,455,3,29120,0.0007,0.7141146659851074,0.37214016914367676,454,0.3003513514995575,-2.1578023433685303,0.01,-20.53367779,150.0
8182,456,3,29184,0.0007,0.6940459609031677,0.2705526351928711,455,-0.017323315143585205,-2.1607370376586914,0.01,-20.53367779,150.0
8184,457,3,29248,0.0007,0.7714559435844421,0.22165916860103607,456,-0.3694005012512207,-2.1679511070251465,0.01,-20.53367779,150.0
8187,458,3,29312,0.0007,0.44258934259414673,0.6084167957305908,457,-0.7266691327095032,-2.183560848236084,0.01,-20.53367779,150.0
8189,459,3,29376,0.0007,0.0401114821434021,2.988325595855713,458,1.6491386890411377,-2.1818559169769287,0.01,-20.53367779,150.0
8191,460,3,29440,0.0007,-0.08797967433929443,0.4375758171081543,459,0.13027000427246094,-2.1823172569274902,0.0,-20.64781053,150.0
8193,461,3,29504,0.0007,0.9178360104560852,1.1340687274932861,460,0.26903578639030457,-2.109008550643921,0.0,-20.64781053,150.0
8195,462,3,29568,0.0007,0.6233526468276978,2.0518715381622314,461,-0.5998223423957825,-2.0653939247131348,0.0,-20.64781053,150.0
8197,463,3,29632,0.0007,0.9349209666252136,0.3548048734664917,462,-0.7039037346839905,-2.0882458686828613,0.0,-20.64781053,150.0
8200,464,3,29696,0.0007,0.8113009333610535,0.43784773349761963,463,0.8267455697059631,-2.10003924369812,0.0,-20.64781053,150.0
8200,465,3,29760,0.0007,-2.5777385234832764,2.3657989501953125,464,2.1597933769226074,-2.1191422939300537,0.0,-20.64781053,150.0
8200,466,3,29824,0.0007,-0.18942797183990479,2.6983489990234375,465,1.875676155090332,-2.1285691261291504,0.0,-20.64781053,150.0
8201,467,3,29888,0.0007,0.056835055351257324,0.24534419178962708,466,-0.26644837856292725,-2.144613265991211,0.0,-20.64781053,150.0
8202,468,3,29952,0.0007,-0.03450775146484375,0.6594791412353516,467,-0.7275384664535522,-2.1486876010894775,0.0,-20.64781053,150.0
8202,469,3,30016,0.0007,-0.02501678466796875,0.2934855818748474,468,-0.5528598427772522,-2.1635522842407227,0.0,-20.55231624,150.0
8204,470,3,30080,0.0007,0.994286835193634,0.11671321839094162,469,-0.4882429540157318,-2.142422914505005,0.0,-20.55231624,150.0
8206,471,3,30144,0.0007,0.7081096172332764,0.589511513710022,470,-0.03679139167070389,-2.0647430419921875,0.0,-20.55231624,150.0
8207,472,3,30208,0.0007,0.6130568385124207,0.919111430644989,471,0.25181812047958374,-2.054348945617676,0.0,-20.55231624,150.0
8208,473,3,30272,0.0007,0.5872339606285095,0.8836675882339478,472,-0.006356887519359589,-2.063243865966797,0.0,-20.55231624,150.0
8208,474,3,30336,0.0007,0.4006975293159485,3.282341480255127,473,1.9456355571746826,-2.059474468231201,0.0,-20.55231624,150.0
8209,475,3,30400,0.0007,0.3292332887649536,1.9401848316192627,474,1.6955606937408447,-2.0592682361602783,0.0,-20.55231624,150.0
8211,476,3,30464,0.0007,0.42515426874160767,0.5382434129714966,475,0.01522887498140335,-2.068018913269043,0.0,-20.55231624,150.0
8213,477,3,30528,0.0007,0.6783148050308228,0.20673677325248718,476,-0.5220823884010315,-2.1095070838928223,0.0,-20.55231624,150.0
8215,478,3,30592,0.0007,0.40090590715408325,0.5982516407966614,477,-1.1265010833740234,-2.1241207122802734,0.0,-20.55231624,150.0
8216,479,3,30656,0.0007,0.34605610370635986,0.5842695832252502,478,-1.1948471069335938,-2.151176929473877,0.0,-20.22950883,150.0
8217,480,3,30720,0.0007,0.9345894455909729,0.6124862432479858,479,-0.3939371705055237,-2.0915045738220215,0.0,-20.22950883,150.0
8219,481,3,30784,0.0007,0.8653044700622559,0.32044845819473267,480,-0.42133960127830505,-2.0958199501037598,0.0,-20.22950883,150.0
8222,482,3,30848,0.0007,0.9006818532943726,0.274110347032547,481,-0.5264965295791626,-2.109046697616577,0.0,-20.22950883,150.0
8224,483,3,30912,0.0007,0.4109910726547241,1.4256172180175781,482,1.4151837825775146,-2.1332345008850098,0.0,-20.22950883,150.0
8226,484,3,30976,0.0007,0.38870733976364136,1.0529450178146362,483,1.1349499225616455,-2.1452577114105225,0.0,-20.22950883,150.0
8229,485,3,31040,0.0007,0.10907471179962158,2.9713871479034424,484,1.5353562831878662,-2.153377056121826,0.0,-20.22950883,150.0
8231,486,3,31104,0.0007,0.2814261317253113,0.3483184278011322,485,-0.4056934416294098,-2.1641604900360107,0.0,-20.22950883,150.0
8233,487,3,31168,0.0007,0.0949472188949585,1.1333743333816528,486,-1.1796170473098755,-2.174823522567749,0.0,-20.22950883,150.0
8230,488,3,31232,0.0007,0.1072622537612915,0.519783616065979,487,-1.1115959882736206,-2.177640914916992,0.0,-20.343486049999996,150.0
8230,489,3,31296,0.0007,0.9924328327178955,0.13489259779453278,488,-0.03763484209775925,-2.1326470375061035,0.0,-20.343486049999996,150.0
8232,490,3,31360,0.0007,0.7177994847297668,1.7712719440460205,489,-0.7229999303817749,-2.1040537357330322,0.0,-20.343486049999996,150.0
8234,491,3,31424,0.0007,0.9121401906013489,0.6273435354232788,490,0.6381782293319702,-2.1209847927093506,0.0,-20.343486049999996,150.0
8236,492,3,31488,0.0007,0.6249070763587952,1.2937785387039185,491,-0.32360711693763733,-2.13508939743042,0.0,-20.343486049999996,150.0
8238,493,3,31552,0.0007,-0.6954542398452759,3.060703992843628,492,0.7528184652328491,-2.1373536586761475,0.0,-20.343486049999996,150.0
8239,494,3,31616,0.0007,0.2883046865463257,1.0220820903778076,493,0.8631369471549988,-2.146043300628662,0.0,-20.343486049999996,150.0
8240,495,3,31680,0.0007,0.26622921228408813,2.368398666381836,494,0.42783764004707336,-2.1662259101867676,0.0,-20.343486049999996,150.0
8242,496,3,31744,0.0007,0.6340490579605103,0.5199084281921387,495,-0.7430036067962646,-2.1736245155334473,0.0,-20.343486049999996,150.0
8244,497,3,31808,0.0007,0.35125672817230225,0.6865190267562866,496,-0.7286417484283447,-2.1827492713928223,0.0,-20.25780635,150.0
8246,498,3,31872,0.0007,0.9636998176574707,0.34665176272392273,497,-0.10235302150249481,-2.171694040298462,0.0,-20.25780635,150.0
8247,499,3,31936,0.0007,0.8418368101119995,0.3550516963005066,498,0.7687654495239258,-2.064304828643799,0.0,-20.25780635,150.0
8249,500,3,32000,0.0007,0.6632590293884277,1.1867706775665283,499,0.5119790434837341,-2.0707345008850098,0.0,-20.25780635,150.0
8252,501,3,32064,0.0007,0.8236120939254761,2.5032262802124023,500,-0.3110021948814392,-2.0819268226623535,0.0,-20.25780635,150.0
8254,502,3,32128,0.0007,0.9751226902008057,1.2549434900283813,501,-1.874033808708191,-2.098247528076172,0.0,-20.25780635,150.0
8256,503,3,32192,0.0007,0.9767410755157471,0.33876678347587585,502,-0.3956231474876404,-2.111374855041504,0.0,-20.25780635,150.0
8258,504,3,32256,0.0007,0.9570353627204895,0.456739604473114,503,0.04759516194462776,-2.123558282852173,0.0,-20.25780635,150.0
8258,505,3,32320,0.0007,0.9442324638366699,0.39449208974838257,504,-0.0444483682513237,-2.134483814239502,0.0,-20.25780635,150.0
8259,506,3,32384,0.0007,0.9866442680358887,0.12321820855140686,505,-0.18406224250793457,-2.151310443878174,0.0,-20.25780635,150.0
8259,507,3,32448,0.0007,0.9853014945983887,0.24998492002487183,506,-0.5721074342727661,-2.1558997631073,0.01,-19.95885729,150.0
8261,508,3,32512,0.0007,0.8708612322807312,2.109480381011963,507,-0.7315075397491455,-2.101151943206787,0.01,-19.95885729,150.0
8262,509,3,32576,0.0007,0.6464405059814453,2.3369812965393066,508,-2.3106439113616943,-2.0817058086395264,0.01,-19.95885729,150.0
8264,510,3,32640,0.0007,0.7187557220458984,0.6670151948928833,509,-0.6268651485443115,-2.1029813289642334,0.01,-19.95885729,150.0
8266,511,3,32704,0.0007,0.38574737310409546,2.5844197273254395,510,1.584946870803833,-2.122298240661621,0.01,-19.95885729,150.0
8268,512,3,32768,0.0007,0.5267339944839478,2.5484161376953125,511,1.777970552444458,-2.1331210136413574,0.01,-19.95885729,150.0
8270,513,3,32832,0.0007,0.5794605016708374,3.0684926509857178,512,1.612489104270935,-2.1398870944976807,0.01,-19.95885729,150.0
8272,514,3,32896,0.0007,0.7020906805992126,1.0345206260681152,513,0.03215701878070831,-2.150998115539551,0.01,-19.95885729,150.0
8274,515,3,32960,0.0007,0.5597299933433533,0.593470573425293,514,-1.1322071552276611,-2.1590089797973633,0.01,-19.95885729,150.0
8276,516,3,33024,0.0007,0.06373375654220581,0.34900546073913574,515,0.036286041140556335,-2.162487506866455,0.01,-20.02597317,150.0
8278,517,3,33088,0.0007,0.9884158968925476,0.2891319692134857,516,-0.5118342041969299,-2.126905918121338,0.01,-20.02597317,150.0
8280,518,4,33152,0.0007,0.3257378339767456,0.3744452893733978,517,-0.61765056848526,-2.092724323272705,0.01,-20.02597317,150.0
8282,519,4,33216,0.0007,0.5299339294433594,1.5503592491149902,518,1.7110739946365356,-2.098480224609375,0.01,-20.02597317,150.0
8281,520,4,33280,0.0007,0.557812511920929,3.0074715614318848,519,1.1865113973617554,-2.102414608001709,0.01,-20.02597317,150.0
8278,521,4,33344,0.0007,0.6499660015106201,2.983570098876953,520,0.2500423192977905,-2.1132688522338867,0.01,-20.02597317,150.0
8280,522,4,33408,0.0007,-1.7184064388275146,3.196381092071533,521,0.6986950039863586,-2.134384870529175,0.01,-20.02597317,150.0
8282,523,4,33472,0.0007,0.14317107200622559,1.293761968612671,522,-0.14103718101978302,-2.1377110481262207,0.01,-20.02597317,150.0
8283,524,4,33536,0.0007,0.23601722717285156,0.6817275285720825,523,-1.2823028564453125,-2.142302989959717,0.01,-20.02597317,150.0
8284,525,4,33600,0.0007,-0.033910393714904785,1.0887854099273682,524,-1.3303121328353882,-2.1571288108825684,0.01,-19.78411238,150.0
8284,526,4,33664,0.0007,-0.012459397315979004,1.2958040237426758,525,-0.9313877820968628,-2.1738533973693848,0.01,-19.78411238,150.0
8280,527,4,33728,0.0007,0.6247216463088989,0.4509935677051544,526,0.2687503695487976,-2.092144727706909,0.01,-19.78411238,150.0
8281,528,4,33792,0.0007,0.8387957215309143,0.7315775752067566,527,1.4704511165618896,-2.0960147380828857,0.01,-19.78411238,150.0
8281,529,4,33856,0.0007,0.8581243753433228,0.6350170373916626,528,-0.292167991399765,-2.1019368171691895,0.01,-19.78411238,150.0
8283,530,4,33920,0.0007,0.9192702770233154,0.5433828830718994,529,0.836341381072998,-2.0985312461853027,0.01,-19.78411238,150.0
8285,531,4,33984,0.0007,0.8823553323745728,0.6316837668418884,530,-0.8697050213813782,-2.1050853729248047,0.01,-19.78411238,150.0
8287,532,4,34048,0.0007,0.5961187481880188,0.8226628303527832,531,-0.43532538414001465,-2.1159424781799316,0.01,-19.78411238,150.0
8289,533,4,34112,0.0007,0.7242897748947144,0.35743585228919983,532,0.37206512689590454,-2.1290953159332275,0.01,-19.78411238,150.0
8289,534,4,34176,0.0007,0.5980971455574036,0.9359241724014282,533,-0.21538972854614258,-2.1361608505249023,0.01,-19.78411238,150.0
8289,535,4,34240,0.0007,0.290188729763031,0.4931260049343109,534,-0.7078750729560852,-2.1293487548828125,0.01,-19.37329338,150.0
8290,536,4,34304,0.0007,0.9967507719993591,0.1494942009449005,535,-0.5668948888778687,-2.1048498153686523,0.01,-19.37329338,150.0
8291,537,4,34368,0.0007,0.44505637884140015,2.2685935497283936,536,-1.425490140914917,-2.081988573074341,0.01,-19.37329338,150.0
8292,538,4,34432,0.0007,0.31780701875686646,2.2993385791778564,537,0.29331284761428833,-2.091287136077881,0.01,-19.37329338,150.0
8294,539,4,34496,0.0007,0.6155259609222412,1.0126752853393555,538,-0.8615642786026001,-2.0891926288604736,0.01,-19.37329338,150.0
8296,540,4,34560,0.0007,0.5995831489562988,1.0576694011688232,539,1.5288796424865723,-2.0846056938171387,0.01,-19.37329338,150.0
8297,541,4,34624,0.0007,0.461161732673645,0.40200698375701904,540,0.08067408204078674,-2.0836946964263916,0.01,-19.37329338,150.0
8298,542,4,34688,0.0007,0.47604185342788696,0.488932728767395,541,-0.7324474453926086,-2.0257456302642822,0.01,-19.37329338,150.0
8301,543,4,34752,0.0007,-0.0992809534072876,1.1947276592254639,542,-1.7994842529296875,-2.0385074615478516,0.01,-19.37329338,150.0
8302,544,4,34816,0.0007,-0.06722855567932129,0.8265289068222046,543,-1.4016870260238647,-2.075161933898926,0.01,-19.349183560000004,150.0
8303,545,4,34880,0.0007,0.9906443357467651,0.265839546918869,544,-0.6785739660263062,-2.074286460876465,0.01,-19.349183560000004,150.0
8305,546,4,34944,0.0007,0.8603420257568359,0.2051408290863037,545,0.5124902725219727,-1.999922275543213,0.01,-19.349183560000004,150.0
8307,547,4,35008,0.0007,0.7207913398742676,0.8359639048576355,546,-0.8194832801818848,-2.014338970184326,0.01,-19.349183560000004,150.0
8309,548,4,35072,0.0007,0.8430280089378357,1.1989505290985107,547,1.3860344886779785,-2.011338949203491,0.01,-19.349183560000004,150.0
8311,549,4,35136,0.0007,0.8477911949157715,0.7938225865364075,548,0.12963147461414337,-2.0223217010498047,0.01,-19.349183560000004,150.0
8313,550,4,35200,0.0007,0.8187954425811768,0.8663103580474854,549,0.002337843179702759,-2.058800220489502,0.01,-19.349183560000004,150.0
8314,551,4,35264,0.0007,0.8665742874145508,0.6401957869529724,550,-0.46639537811279297,-2.0899853706359863,0.01,-19.349183560000004,150.0
8314,552,4,35328,0.0007,0.8462288975715637,0.8774302005767822,551,-0.5509526133537292,-2.127072334289551,0.01,-19.349183560000004,150.0
8315,553,4,35392,0.0007,0.590073823928833,1.5370343923568726,552,1.000748634338379,-2.149799346923828,0.01,-19.349183560000004,150.0
8315,554,4,35456,0.0007,0.8336626887321472,0.23891451954841614,553,-0.47843796014785767,-2.1630349159240723,0.01,-19.099724250000005,150.0
8317,555,4,35520,0.0007,0.9733303189277649,0.30201783776283264,554,-0.5078417062759399,-2.1239137649536133,0.01,-19.099724250000005,150.0
8317,556,4,35584,0.0007,0.716011643409729,2.6081323623657227,555,1.0885294675827026,-2.1251728534698486,0.01,-19.099724250000005,150.0
8319,557,4,35648,0.0007,0.941597580909729,0.748390793800354,556,-0.869320273399353,-2.134709119796753,0.01,-19.099724250000005,150.0
8320,558,4,35712,0.0007,0.780895471572876,5.110556125640869,557,1.1042895317077637,-2.1448118686676025,0.01,-19.099724250000005,150.0
8321,559,4,35776,0.0007,0.9833926558494568,0.3581409752368927,558,-0.6515940427780151,-2.1451852321624756,0.01,-19.099724250000005,150.0
8323,560,4,35840,0.0007,0.9695411920547485,0.49595239758491516,559,-1.161750316619873,-2.154654026031494,0.01,-19.099724250000005,150.0
8325,561,4,35904,0.0007,0.24580782651901245,1.7075988054275513,560,0.48434144258499146,-2.1611852645874023,0.01,-19.099724250000005,150.0
8326,562,4,35968,0.0007,0.8976550102233887,0.1471807062625885,561,-0.012300941161811352,-2.158900737762451,0.01,-19.099724250000005,150.0
8327,563,4,36032,0.0007,0.5183627009391785,0.6771684288978577,562,-0.24020078778266907,-2.1640706062316895,0.01,-18.867842620000005,150.0
8326,564,4,36096,0.0007,0.9848117232322693,0.25964808464050293,563,0.135207861661911,-2.1352124214172363,0.01,-18.867842620000005,150.0
8327,565,4,36160,0.0007,0.4890347123146057,0.7838693261146545,564,-0.4611884355545044,-2.1176581382751465,0.01,-18.867842620000005,150.0
8328,566,4,36224,0.0007,0.4878165125846863,0.7079889178276062,565,-1.3179359436035156,-2.1313180923461914,0.01,-18.867842620000005,150.0
8329,567,4,36288,0.0007,0.7297234535217285,0.5961241722106934,566,0.5701236724853516,-2.144500732421875,0.01,-18.867842620000005,150.0
8329,568,4,36352,0.0007,0.504979133605957,2.085050582885742,567,1.6661171913146973,-2.157250165939331,0.01,-18.867842620000005,150.0
8330,569,4,36416,0.0007,0.7310676574707031,0.9555017948150635,568,1.4470677375793457,-2.15624737739563,0.01,-18.867842620000005,150.0
8332,570,4,36480,0.0007,0.443056583404541,0.5771076679229736,569,-0.2154826819896698,-2.1515729427337646,0.01,-18.867842620000005,150.0
8333,571,4,36544,0.0007,0.3352442979812622,0.39809563755989075,570,-0.19571413099765778,-2.157015323638916,0.01,-18.867842620000005,150.0
8334,572,4,36608,0.0007,-0.10251939296722412,1.1462469100952148,571,0.27304014563560486,-2.167083263397217,0.01,-18.75278788,150.0
8334,573,4,36672,0.0007,0.9434006810188293,0.5515294671058655,572,-0.17740465700626373,-2.158843517303467,0.01,-18.75278788,150.0
8336,574,4,36736,0.0007,0.7061378955841064,1.3575434684753418,573,-1.0702407360076904,-2.097890853881836,0.01,-18.75278788,150.0
8337,575,4,36800,0.0007,0.6818238496780396,1.134748101234436,574,0.7641223073005676,-2.1058387756347656,0.01,-18.75278788,150.0
8339,576,4,36864,0.0007,0.8661044836044312,0.7073040008544922,575,-0.5358957052230835,-2.1096606254577637,0.01,-18.75278788,150.0
8341,577,4,36928,0.0007,0.4944649338722229,1.5514912605285645,576,0.5090520977973938,-2.1211442947387695,0.01,-18.75278788,150.0
8342,578,4,36992,0.0007,0.32135093212127686,2.7295944690704346,577,1.705641269683838,-2.108949899673462,0.01,-18.75278788,150.0
8344,579,4,37056,0.0007,-0.04517412185668945,0.7757003307342529,578,0.8430129885673523,-2.1075968742370605,0.01,-18.75278788,150.0
8346,580,4,37120,0.0007,0.07633751630783081,2.663762331008911,579,0.7859474420547485,-2.107100009918213,0.01,-18.75278788,150.0
8347,581,4,37184,0.0007,0.0408361554145813,0.6401181221008301,580,-1.232931137084961,-2.124497652053833,0.01,-18.75278788,150.0
8347,582,4,37248,0.0007,-0.04358983039855957,0.7360010147094727,581,-1.4250695705413818,-2.1400136947631836,0.01,-18.381690430000003,150.0
