episode,total_timesteps,reward
1,600,-25.1382
2,600,-16.1814
3,600,-19.9819
4,600,-18.557
5,1200,-24.7975
6,1200,-14.6597
7,1200,-20.617
8,1200,-10.2848
9,1800,-19.5391
10,1800,-9.8568
11,1800,-17.008
12,1800,-2.0478
13,2400,-13.3252
14,2400,-11.1323
15,2400,-16.5222
16,2400,-16.3537
17,3000,-18.802
18,3000,-27.7702
19,3000,-22.3369
20,3000,-18.7996
21,3600,-25.1389
22,3600,-15.9181
23,3600,-18.6067
24,3600,-15.811
25,4200,-29.9134
26,4200,-24.5156
27,4200,-9.2933
28,4200,-28.2784
29,4800,-16.3137
30,4800,-10.4389
31,4800,-20.2886
32,4800,-24.6973
33,5400,-17.3696
34,5400,-10.1557
35,5400,-10.9241
36,5400,-18.6099
37,6000,-10.5156
38,6000,-22.2253
39,6000,-23.1224
40,6000,-16.0918
41,6600,-29.715
42,6600,-18.9763
43,6600,-21.8079
44,6600,-9.912
45,7200,-24.1083
46,7200,-20.741
47,7200,-19.0322
48,7200,-14.7883
49,7800,-23.8063
50,7800,-19.9654
51,7800,-25.0138
52,7800,-10.8584
53,8400,-25.0379
54,8400,-17.765
55,8400,-21.0159
56,8400,-22.0398
57,9000,-17.1915
58,9000,-16.3227
59,9000,-21.484
60,9000,-19.2506
61,9600,-27.9588
62,9600,-13.4108
63,9600,-21.2756
64,9600,-14.6124
65,10200,-22.6629
66,10200,-15.386
67,10200,-17.6147
68,10200,-30.7009
69,10800,-16.2808
70,10800,-28.7884
71,10800,-28.4249
72,10800,-21.2857
73,11400,-16.3347
74,11400,-15.0763
75,11400,-24.604
76,11400,-4.5224
77,12000,-5.7653
78,12000,-10.1153
79,12000,-9.3447
80,12000,-11.6926
81,12600,-19.2129
82,12600,-25.0965
83,12600,-15.0603
84,12600,-21.9026
85,13200,-32.2052
86,13200,-23.5529
87,13200,-16.8546
88,13200,-29.1662
89,13800,-21.7023
90,13800,-23.7677
91,13800,-19.9938
92,13800,-18.2141
93,14400,2.8623
94,14400,-12.4997
95,14400,-20.5565
96,14400,-21.846
97,15000,-19.5283
98,15000,-14.9942
99,15000,-26.6871
100,15000,-23.6276
101,15600,-28.8723
102,15600,-36.7015
103,15600,-9.3606
104,15600,-23.7353
105,16200,-17.8206
106,16200,-22.2048
107,16200,-16.1679
108,16200,-9.6483
109,16800,-13.8453
110,16800,-24.7864
111,16800,-20.5244
112,16800,-11.9008
113,17400,-19.0086
114,17400,-18.7071
115,17400,-28.4733
116,17400,-13.4897
117,18000,-22.7717
118,18000,-21.0159
119,18000,-8.7106
120,18000,-10.9225
121,18600,-25.4598
122,18600,-18.338
123,18600,-31.3043
124,18600,-24.2802
125,19200,-27.9929
126,19200,-25.886
127,19200,-16.5453
128,19200,-23.975
129,19800,-19.0266
130,19800,-22.5972
131,19800,-28.7339
132,19800,-20.956
133,20400,-22.9349
134,20400,-19.4776
135,20400,-33.7287
136,20400,-18.3395
137,21000,-23.462
138,21000,-19.273
139,21000,-19.3225
140,21000,-28.549
141,21600,-9.9583
142,21600,-19.3417
143,21600,-29.7481
144,21600,-14.9525
145,22200,-19.5513
146,22200,-31.0697
147,22200,-29.337
148,22200,-29.4682
149,22800,-18.506
