rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/episodes,time/fps,rollout/success_rate,time/total_timesteps,train/learning_rate,train/loss,train/n_updates
0.05,9.659799070000002,150.0,94,2197,3475,0.61,329550,0.0005,0.05368476361036301,82137
0.05,9.636566000000002,150.0,94,2198,3475,0.61,329700,0.0005,0.03152315318584442,82174
0.05,9.45620354,150.0,94,2199,3475,0.6,329850,0.0005,0.04099123924970627,82212
0.05,9.516194960000002,150.0,94,2200,3475,0.6,330000,0.0005,0.02202817238867283,82249
0.05,9.47892655,150.0,94,2201,3475,0.59,330150,0.0005,0.046426691114902496,82287
0.05,9.345718370000002,150.0,95,2202,3475,0.58,330300,0.0005,0.03728573024272919,82324
0.05,9.453618860000002,150.0,95,2203,3475,0.58,330450,0.0005,0.02536298707127571,82362
0.05,9.457923820000001,150.0,95,2204,3475,0.58,330600,0.0005,0.10359284281730652,82399
0.05,9.478577660000001,150.0,95,2205,3475,0.58,330750,0.0005,0.03001917153596878,82437
0.05,9.50120138,150.0,95,2206,3475,0.58,330900,0.0005,0.03508467599749565,82474
0.05,9.524503659999999,150.0,95,2207,3475,0.58,331050,0.0005,0.028737731277942657,82512
0.05,9.1782711,150.0,95,2208,3475,0.57,331200,0.0005,0.032150138169527054,82549
0.05,9.15260256,150.0,95,2209,3475,0.57,331350,0.0005,0.05084914714097977,82587
0.05,9.065314859999999,150.0,95,2210,3475,0.57,331500,0.0005,0.027054714038968086,82624
0.05,9.03990406,150.0,95,2211,3475,0.57,331650,0.0005,0.019637562334537506,82662
0.05,9.02722377,150.0,95,2212,3475,0.58,331800,0.0005,0.06574142724275589,82699
0.05,8.99179709,150.0,95,2213,3475,0.58,331950,0.0005,0.04186057671904564,82737
0.05,9.14464298,150.0,95,2214,3475,0.59,332100,0.0005,0.10829770565032959,82774
0.05,9.132694820000001,150.0,95,2215,3475,0.59,332250,0.0005,0.03286806866526604,82812
0.05,9.188273740000001,150.0,95,2216,3475,0.6,332400,0.0005,0.03879270330071449,82849
0.05,9.31604895,150.0,95,2217,3475,0.61,332550,0.0005,0.036828454583883286,82887
0.05,9.197123470000001,150.0,95,2218,3475,0.6,332700,0.0005,0.05664261803030968,82924
0.05,9.292091019999999,150.0,95,2219,3475,0.61,332850,0.0005,0.03318559005856514,82962
0.05,9.57185638,150.0,95,2220,3475,0.62,333000,0.0005,0.016804423183202744,82999
0.05,9.195650899999999,150.0,95,2221,3475,0.61,333150,0.0005,0.08202072978019714,83037
0.05,9.18555579,150.0,95,2222,3475,0.61,333300,0.0005,0.030685365200042725,83074
0.05,9.206347470000003,150.0,95,2223,3474,0.61,333450,0.0005,0.1734882891178131,83112
0.05,9.178755640000002,150.0,96,2224,3474,0.61,333600,0.0005,0.05164853483438492,83149
0.05,9.213751960000002,150.0,96,2225,3474,0.61,333750,0.0005,0.10491147637367249,83187
0.05,9.22633081,150.0,96,2226,3474,0.61,333900,0.0005,0.04397251829504967,83224
0.05,9.11425187,150.0,96,2227,3474,0.6,334050,0.0005,0.04481494054198265,83262
0.05,9.119334939999998,150.0,96,2228,3474,0.6,334200,0.0005,0.038670629262924194,83299
0.05,9.30193617,150.0,96,2229,3475,0.61,334350,0.0005,0.03910167142748833,83337
0.05,9.172403749999999,150.0,96,2230,3475,0.6,334500,0.0005,0.037898823618888855,83374
0.05,9.13030126,150.0,96,2231,3475,0.6,334650,0.0005,0.05636133998632431,83412
0.05,9.14392342,150.0,96,2232,3475,0.6,334800,0.0005,0.04922029376029968,83449
0.05,9.2210086,150.0,96,2233,3475,0.6,334950,0.0005,0.021426666527986526,83487
0.05,9.30114682,150.0,96,2234,3475,0.6,335100,0.0005,0.03575886785984039,83524
0.05,9.33521661,150.0,96,2235,3475,0.61,335250,0.0005,0.10804338753223419,83562
0.05,9.3140199,150.0,96,2236,3475,0.61,335400,0.0005,0.04397525638341904,83599
0.05,9.362749049999998,150.0,96,2237,3475,0.61,335550,0.0005,0.09002749621868134,83637
0.05,9.34857027,150.0,96,2238,3475,0.61,335700,0.0005,0.14798417687416077,83674
0.05,9.2868606,150.0,96,2239,3475,0.61,335850,0.0005,0.041054658591747284,83712
0.05,9.57769128,150.0,96,2240,3475,0.62,336000,0.0005,0.04238269105553627,83749
0.05,9.570654750000001,150.0,96,2241,3475,0.62,336150,0.0005,0.026274336501955986,83787
0.05,9.592355049999998,150.0,96,2242,3475,0.62,336300,0.0005,0.09885534644126892,83824
0.05,9.713522619999999,150.0,96,2243,3475,0.63,336450,0.0005,0.04971151798963547,83862
0.05,9.736888279999999,150.0,96,2244,3475,0.63,336600,0.0005,0.13919632136821747,83899
0.05,9.72757207,150.0,96,2245,3475,0.63,336750,0.0005,0.013965530321002007,83937
0.05,9.487132169999999,150.0,96,2246,3475,0.62,336900,0.0005,0.05054866522550583,83974
0.05,9.509922549999999,150.0,96,2247,3475,0.62,337050,0.0005,0.03170197829604149,84012
0.05,9.43539833,150.0,97,2248,3475,0.62,337200,0.0005,0.01442759856581688,84049
0.05,9.398041639999999,150.0,97,2249,3475,0.62,337350,0.0005,0.03575297072529793,84087
0.05,9.250951539999999,150.0,97,2250,3475,0.61,337500,0.0005,0.05759233236312866,84124
0.05,9.107446260000001,150.0,97,2251,3475,0.6,337650,0.0005,0.04053359106183052,84162
0.05,9.28813752,150.0,97,2252,3475,0.6,337800,0.0005,0.032728828489780426,84199
0.05,9.405292130000001,150.0,97,2253,3475,0.61,337950,0.0005,0.0390574149787426,84237
0.05,9.427737370000001,150.0,97,2254,3475,0.61,338100,0.0005,0.020043423399329185,84274
