time/total_timesteps,rollout/ep_rew_mean,train/entropy,train/policy_loss,train/value_loss
40800,-14.1871,2.1166,-1.225,19.2498
41100,-14.1215,2.0976,-1.2199,3.5204
41400,-14.0983,2.1095,-4.2238,21.5442
41700,-13.9744,2.1423,1.9661,44.4499
42000,-13.7921,2.128,2.6404,8.7032
42300,-13.7869,2.1152,-0.5645,4.509
42600,-13.4474,2.1052,3.7937,21.225
42900,-13.5487,2.1316,-3.5883,9.3404
43200,-13.528,2.1373,0.1987,2.2613
43500,-13.2266,2.1531,7.3313,32.823
43800,-13.1894,2.1344,-1.9654,12.2012
44100,-13.077,2.1489,-1.3096,16.4191
44400,-13.1251,2.1643,-0.1633,27.3925
44700,-13.0052,2.1424,6.2348,10.6126
45000,-13.078,2.102,-2.9493,11.9065
45300,-13.0184,2.1076,0.1968,4.4875
45600,-13.0459,2.116,0.6886,9.9156
45900,-13.3732,2.1406,-1.5495,40.2943
46200,-13.3785,2.1436,-0.5588,11.6576
46500,-13.4242,2.1267,0.7792,6.2427
46800,-13.431,2.1398,-2.2468,8.3301
47100,-13.4061,2.1591,-1.0513,4.7253
47400,-13.5082,2.1159,0.2662,17.7437
47700,-13.2407,2.1193,3.126,26.1971
48000,-13.2576,2.1465,-0.9607,6.85
48300,-13.1472,2.1512,1.4033,16.3673
48600,-13.1711,2.1514,-0.5853,7.4729
48900,-13.2167,2.1685,0.7185,3.5131
49200,-13.3443,2.1594,-1.9331,11.9256
49500,-13.3447,2.1658,-0.1984,17.8313
49800,-13.3711,2.1584,-0.7353,3.2861
50100,-13.3405,2.1337,0.8905,8.4637
50400,-13.2644,2.1382,0.9801,3.4007
50700,-13.2281,2.1414,-0.7328,4.668
51000,-13.0527,2.1524,-0.6565,6.3941
51300,-12.9588,2.1507,6.5125,10.7527
51600,-12.7801,2.1215,3.0045,9.6982
51900,-12.8597,2.1227,-1.1942,1.3872
52200,-12.8698,2.1332,0.2397,4.7806
52500,-12.784,2.139,1.139,6.5011
52800,-12.9598,2.1134,-4.841,19.8926
53100,-12.8071,2.1354,-1.7128,1.4847
53400,-12.8492,2.1277,0.2296,13.7266
53700,-12.7917,2.117,-1.5311,3.4314
54000,-12.8454,2.1114,-1.3864,3.1973
54300,-12.5886,2.1083,1.7286,37.6687
54600,-12.7095,2.0898,-2.0027,14.4275
54900,-13.0097,2.0517,-1.9595,19.5207
55200,-13.036,2.0921,0.9254,25.9072
55500,-13.1148,2.099,1.667,14.5872
55800,-13.0869,2.066,0.8751,7.2159
56100,-13.2462,2.01,-1.8588,23.2053
56400,-13.1929,2.1053,-1.6744,10.6291
56700,-13.2651,2.0934,2.186,18.7948
57000,-13.438,2.0735,-1.3219,8.4369
57300,-13.3212,2.0886,1.5479,12.5934
57600,-13.5537,1.9953,-0.2258,23.7606
57900,-13.6634,2.0297,-3.2213,17.9829
58200,-13.8229,2.0139,-1.0433,6.925
58500,-14.1212,2.0336,2.6431,14.9966
58800,-14.1989,2.0302,0.2425,11.9035
59100,-14.2581,2.0425,0.8735,4.4922
59400,-14.4083,2.0324,-0.8947,9.3879
59700,-14.5636,2.0248,0.2964,27.6613
60000,-14.4625,2.0357,0.3712,22.6172
60300,-14.506,2.0379,-0.5886,6.0662
60600,-14.4923,2.0291,0.6749,9.3042
60900,-14.3609,2.0284,-0.2839,8.521
61200,-14.5253,2.0039,-1.7381,27.7809
61500,-14.67,2.0292,-1.5582,8.1628
61800,-14.7566,2.0091,-0.81,9.481
62100,-14.6712,2.0219,3.8358,21.7326
62400,-14.846,1.9648,-0.1938,7.8998
62700,-14.9914,2.009,3.8364,9.7303
63000,-14.8995,1.9822,2.0884,20.1364
63300,-14.9771,2.0104,0.9976,2.781
63600,-15.0228,2.0125,-2.5967,8.6095
63900,-15.1664,2.0002,-2.0674,5.3509
64200,-15.0188,2.0091,1.7507,5.4772
64500,-15.2215,1.9426,-3.5919,13.4096
64800,-15.1911,2.0016,0.1542,25.8311
65100,-15.1951,2.0415,1.9577,13.5815
65400,-15.313,1.9907,-0.7574,4.4699
65700,-15.3628,2.0283,-0.1691,5.0203
66000,-15.3298,2.0231,2.1505,3.4949
66300,-15.3072,2.0405,6.1224,8.5277
66600,-15.5446,2.002,-2.5104,26.0679
66900,-15.496,2.0071,1.0287,6.4138
67200,-15.6148,1.9918,-2.3182,10.7519
67500,-15.8635,1.9455,-1.7248,30.0139
67800,-15.909,1.9803,-1.3207,7.668
68100,-16.2621,1.8745,-2.3258,26.4881
68400,-16.5822,1.8384,-0.8266,18.0383
68700,-16.6156,1.9203,3.4057,47.1759
69000,-16.5942,1.9305,4.2393,35.5937
69300,-16.9313,1.9259,1.2257,22.4961
69600,-16.8747,1.9491,1.3244,18.7234
69900,-16.8355,1.8671,-0.23,10.2039
70200,-17.0121,1.8097,-0.6677,6.4222
70500,-17.3042,1.8882,-2.083,13.6662
70800,-17.6219,1.7395,-1.7176,10.396
71100,-17.7523,1.7851,-0.3881,13.2805
71400,-17.8374,1.8434,0.7842,17.1985
71700,-18.0767,1.9381,2.6318,25.0195
72000,-18.1362,1.8785,0.7966,32.3297
72300,-18.5559,2.0061,-1.8244,14.6602
72600,-18.6493,1.9491,0.2897,26.0518
72900,-18.7503,1.9225,-2.0129,17.0487
73200,-18.6565,1.991,3.6397,14.0064
73500,-18.7851,2.0506,0.7211,3.6635
73800,-18.7751,2.0011,-0.0803,19.1728
74100,-18.7578,2.0947,0.746,18.7552
74400,-18.4719,2.1271,5.2732,22.4333
74700,-18.5754,2.115,-1.9828,4.5677
75000,-18.5942,2.1376,0.9558,5.0296
75300,-18.3577,2.1558,5.4124,19.1019
75600,-18.4347,2.1454,-1.1479,12.3371
75900,-18.3125,2.1607,0.9351,4.5974
76200,-18.1466,2.1303,-1.1313,9.1225
76500,-17.9836,2.1442,-1.0878,5.1038
76800,-17.7624,2.1255,-0.7449,4.8316
77100,-17.8331,2.1459,-1.6798,2.2797
77400,-17.5619,2.1296,1.3695,12.5011
77700,-17.4891,2.1655,2.4167,4.4292
78000,-17.4289,2.1511,0.8921,4.508
78300,-17.403,2.1401,-0.6167,7.7689
78600,-17.3127,2.1495,-1.106,3.0785
78900,-16.9948,2.1446,3.0163,16.9461
79200,-17.0181,2.1358,-1.0945,4.588
79500,-16.679,2.1527,3.783,11.0296
79800,-16.634,2.1066,-0.523,7.7374
80100,-16.6702,2.1051,-0.5509,20.0281
80400,-16.3824,2.152,4.2658,40.3023
80700,-16.1811,2.1206,6.892,8.3356
81000,-16.0017,2.1305,7.8953,10.0041
81300,-16.1063,2.1535,-0.7625,8.9255
81600,-16.1404,2.0222,-2.5361,54.1841
81900,-16.191,2.1273,-0.893,1.106
82200,-16.1203,2.0829,1.036,5.0665
82500,-15.9406,2.1161,0.7602,5.1943
82800,-15.9352,2.0996,-2.1526,35.4479
83100,-15.627,2.1026,-0.6095,4.8169
83400,-15.3041,2.0614,1.4267,2.7615
83700,-15.2275,2.0987,-1.0198,5.1899
84000,-15.1895,2.0513,-0.5697,4.7637
84300,-15.1175,2.0828,-3.2527,2.4155
84600,-15.0381,2.1063,1.0008,3.172
84900,-14.8513,2.0676,0.2844,2.5067
85200,-14.6617,2.0938,1.2336,8.427
85500,-14.4266,2.0222,-2.1418,6.8723
85800,-14.0229,2.0188,1.9033,1.9083
86100,-13.8597,2.0287,-5.4372,17.1331
86400,-13.6202,2.0354,-0.5125,3.7202
86700,-13.4584,2.0708,0.2835,5.1461
87000,-13.3193,2.0962,-1.9334,5.1472
87300,-12.8303,2.1059,4.419,14.1268
87600,-12.7464,2.0921,-1.6606,14.9009
87900,-12.4468,2.0251,-1.0308,6.7151
88200,-12.3748,2.1035,1.6514,4.093
88500,-12.2467,2.0336,0.5983,1.5186
88800,-12.01,2.0948,4.7095,15.7464
89100,-11.9526,2.0909,-1.1386,9.0211
89400,-12.0546,2.0728,-0.0977,22.9368
89700,-12.0394,2.1104,-3.2125,16.3472
90000,-11.8359,2.0601,2.9732,22.8621
90300,-12.0726,2.0912,-0.6784,3.9739
90600,-12.0404,2.0997,-0.012,2.6977
90900,-12.1028,2.1158,1.8465,2.2938
91200,-12.0535,2.1195,1.608,2.6506
91500,-12.0235,2.1075,-0.282,4.0347
91800,-12.2003,2.0966,-3.1514,27.7426
92100,-11.9713,2.0996,2.3288,10.3134
92400,-11.9903,2.0883,-0.4615,5.1381
92700,-12.0841,2.109,-1.2099,20.9231
93000,-12.1613,2.0879,0.1987,17.5845
93300,-12.0762,2.0878,2.3643,13.05
93600,-12.0002,2.0892,1.0425,4.7079
93900,-12.0641,2.0982,0.7049,5.4798
94200,-11.9027,2.1158,0.3288,0.966
94500,-11.9794,2.1077,-1.1576,27.2228
94800,-11.8033,2.0629,2.0195,3.6218
95100,-11.879,2.0497,-2.8053,29.8191
95400,-12.0623,2.0982,-2.0398,4.3964
95700,-12.1794,2.0998,-2.3515,3.3387
96000,-12.286,2.0968,1.1042,10.5343
96300,-12.2397,2.1105,1.775,3.9659
96600,-11.9977,2.0929,0.5544,4.4479
96900,-12.0381,2.1092,-0.721,4.7462
97200,-12.019,2.0921,-0.1705,4.3933
97500,-12.011,2.1215,0.6986,7.1508
97800,-11.9373,2.0679,-0.5048,15.9252
98100,-11.9479,2.0894,-0.1505,3.5656
98400,-12.0829,2.0904,-1.9326,6.5797
98700,-12.0166,2.1034,3.3577,7.078
99000,-11.9168,2.1057,2.6381,6.3947
99300,-11.8661,2.1057,-1.0961,7.3769
99600,-11.9056,2.1119,-1.4492,20.3964
99900,-11.9045,2.1083,-0.0615,3.756
100200,-11.8926,2.0806,0.1104,8.153
100500,-11.8506,2.099,-0.3619,14.3063
100800,-11.9377,2.1037,0.1337,8.559
101100,-11.7829,2.0894,1.6491,3.4797
101400,-11.6157,2.1189,2.815,7.2619
101700,-11.6975,2.0874,-5.4231,31.18
102000,-11.7014,2.1046,-3.8026,19.7662
102300,-11.7481,2.1042,-0.6702,1.86
102600,-11.6035,2.1168,0.0222,5.6458
102900,-11.5607,2.0892,-1.8422,3.272
103200,-11.6001,2.1067,-1.698,11.172
103500,-11.534,2.0716,-0.1356,2.4352
103800,-11.6768,2.061,-0.381,34.7583
104100,-11.662,2.074,2.228,2.9717
104400,-11.7907,2.0844,-1.3875,6.1104
104700,-11.6798,2.0544,0.8822,15.6778
105000,-11.7713,2.0742,1.4143,5.0577
105300,-11.8631,2.0668,-2.6134,13.8222
105600,-11.8943,2.0358,-0.4563,14.9458
105900,-11.9174,2.0808,0.1025,62.5377
106200,-12.1259,1.99,-0.8736,27.0993
106500,-12.332,2.0422,-2.0604,6.7366
106800,-12.22,2.0319,0.839,7.7046
107100,-12.3097,2.0222,3.5999,25.7402
107400,-12.3579,2.0003,0.7502,19.3623
107700,-12.2678,2.0266,0.4751,4.2156
108000,-12.2086,2.0185,0.3188,3.5934
108300,-12.3416,2.0463,-3.2529,9.4604
108600,-12.208,2.0404,3.1866,16.8437
108900,-12.2206,2.0876,0.7966,2.2002
109200,-12.3652,2.0473,-2.8812,8.8612
109500,-12.4737,2.0433,-1.9766,24.2996
109800,-12.7183,2.0622,-2.4798,19.4168
110100,-12.753,2.0437,-4.0561,7.3441
110400,-12.8658,2.0545,-1.2371,5.6142
110700,-12.904,2.031,1.0643,10.122
111000,-13.0703,2.011,0.6897,6.3564
111300,-13.1247,1.9835,1.1028,20.8668
111600,-13.1595,2.0142,0.8844,10.1064
111900,-12.9846,2.001,2.2509,11.168
112200,-12.8654,2.0265,2.055,3.5088
112500,-12.7438,2.0132,2.1806,1.4296
112800,-12.7876,1.9707,-3.7209,64.6249
113100,-13.1524,1.919,-5.1604,159.019
113400,-13.1661,2.0097,-8.0466,41.1668
113700,-13.1274,1.9828,-0.4595,5.6775
114000,-13.2198,2.0143,-1.273,20.6422
114300,-13.0995,1.9784,1.2337,3.3535
114600,-12.9275,1.986,1.4345,10.4166
114900,-12.882,1.953,-0.0808,2.3843
115200,-12.8656,2.0043,-0.575,8.9365
115500,-12.7126,1.9633,2.7038,6.454
115800,-12.6576,1.9573,0.1834,1.1765
116100,-12.6238,1.9541,0.3894,5.0592
116400,-12.7445,1.9661,0.0239,2.8915
116700,-12.734,1.9271,-4.3728,14.259
117000,-12.6677,1.9766,-1.6367,4.8447
117300,-12.8739,1.9976,-1.2764,9.8281
117600,-12.8945,2.0162,3.0744,11.5561
117900,-12.9821,1.9909,0.4939,10.9205
118200,-12.9039,2.0272,2.3473,11.1132
118500,-12.8292,1.9965,1.9204,9.09
118800,-12.8852,2.0292,-1.8212,38.9192
119100,-12.9369,2.0201,-3.2794,17.4216
119400,-12.696,1.9912,-0.1067,6.2848
119700,-12.8052,2.0266,-4.132,12.739
120000,-12.8574,2.0248,-0.5488,9.3309
120300,-12.5024,2.0175,5.7893,36.9206
120600,-12.4148,2.0087,1.7291,6.4935
120900,-12.3463,2.0327,2.4376,5.8166
121200,-12.3266,2.0224,-4.5061,33.3922
121500,-12.1283,2.0543,-1.2246,6.0124
121800,-12.1483,2.0527,-2.4176,11.7082
122100,-12.1443,1.9991,1.3958,7.4059
122400,-12.0281,2.0371,3.0369,6.6768
122700,-12.1805,2.0396,-2.5273,18.2476
123000,-12.2975,2.0513,-0.9098,26.1142
123300,-12.2393,2.0784,0.14,12.2948
123600,-12.3837,2.095,2.7924,5.0131
123900,-12.4988,2.0513,-0.5421,6.3406
124200,-12.6351,2.0412,-3.1704,15.6636
124500,-12.4469,2.0736,2.4441,17.5633
124800,-12.3795,2.0489,-0.7353,4.8557
125100,-12.1484,2.0723,4.001,8.6219
125400,-12.1306,2.0803,-1.1092,15.3462
125700,-11.9943,2.0696,2.5175,7.4502
126000,-11.8372,2.0241,1.2647,3.8444
126300,-11.8942,2.0873,-1.2044,13.4565
126600,-11.8853,1.9778,-0.1094,17.0406
126900,-11.8887,1.9883,1.3227,19.714
127200,-12.0372,2.0981,-2.1939,6.0258
127500,-12.3872,2.0383,-2.7128,25.2832
127800,-12.3329,2.0278,-0.933,2.5038
128100,-11.9504,2.0827,2.7853,5.5618
128400,-11.8961,2.0103,0.2638,4.5866
128700,-12.023,2.0416,1.3297,1.9914
129000,-12.0105,1.9949,0.2655,1.0575
129300,-12.111,2.0775,-0.4461,7.5031
129600,-12.2014,2.0624,-0.4327,1.8345
129900,-12.0932,2.0355,1.9888,16.7774
130200,-12.1203,2.0547,-0.2882,1.6964
130500,-12.3812,2.0391,-2.4741,15.6533
130800,-12.448,2.0476,-1.1173,3.0723
131100,-12.6045,2.0571,-0.3602,5.9404
131400,-12.599,2.0522,3.3297,14.9486
131700,-12.3274,2.0085,7.9844,23.69
132000,-12.236,2.0665,2.6715,8.949
132300,-12.1769,2.0724,-1.7759,10.2684
132600,-12.2358,2.0833,-2.7394,11.2416
132900,-12.3227,2.0528,-2.9266,22.1827
133200,-12.3172,2.0242,1.6669,4.0788
133500,-12.4583,2.0589,-0.3547,17.4075
133800,-12.3244,2.0575,2.0685,5.685
134100,-12.2258,2.0258,2.0198,2.5002
134400,-12.2788,2.0547,0.6173,15.3158
134700,-12.016,2.063,1.2978,3.8462
135000,-11.9176,2.0338,-1.0395,10.7391
135300,-11.9827,2.0819,0.3059,1.5545
135600,-12.0285,2.065,-3.2732,14.1145
135900,-12.1877,2.0286,-3.0976,30.2452
136200,-11.9359,2.0657,-0.069,5.0382
136500,-12.0745,2.0426,-2.7237,14.9431
136800,-11.9752,2.022,-0.2039,5.0703
137100,-12.0165,2.0309,0.0849,13.0971
137400,-12.1439,2.0408,-0.7938,11.6573
137700,-11.9892,2.0119,0.2187,9.1404
138000,-11.942,1.9885,-0.7793,4.0597
138300,-11.9972,1.9864,-1.2615,3.4167
138600,-12.0518,1.9943,0.8128,4.8259
138900,-12.0365,2.0094,-0.5495,10.131
139200,-11.8385,1.9814,0.4437,10.7819
139500,-12.0127,1.967,-2.037,4.0876
139800,-11.8823,1.9708,1.6736,20.5623
140100,-12.0565,2.0321,-0.2698,9.0475
140400,-11.7944,1.9147,3.9735,21.7003
140700,-11.8837,1.9898,0.2275,0.7528
141000,-11.9167,2.0027,-0.3009,1.9809
141300,-11.9728,2.0353,-2.1606,3.1978
141600,-11.8174,2.001,4.1645,21.6719
141900,-11.9382,2.0252,1.4594,9.3391
142200,-11.8891,2.0418,1.2587,4.3924
142500,-11.7931,2.0339,-2.1414,14.1865
142800,-11.9168,2.0362,-4.1374,23.0373
143100,-11.8532,2.0114,1.5034,6.1413
143400,-11.6408,2.0598,1.1203,48.0394
143700,-11.6726,2.0388,-1.8924,6.4019
144000,-11.6189,2.0612,0.2688,3.4223
144300,-11.5683,2.0447,-0.6935,12.2879
144600,-11.5804,2.0294,-1.1287,14.0011
144900,-11.7681,2.0578,-0.2388,7.7551
145200,-11.7132,2.052,1.9841,7.7079
145500,-11.6384,2.0015,-1.2407,3.4127
145800,-11.5554,2.0882,0.3302,18.1712
146100,-11.3308,2.0746,2.9543,11.9802
146400,-11.5954,2.0302,-5.577,37.0166
146700,-11.8764,1.9985,-1.9951,10.4686
147000,-11.8925,2.0599,1.5477,6.5588
147300,-11.8003,2.04,0.818,2.243
147600,-11.9177,2.0202,-2.3967,28.8894
147900,-11.9357,2.0865,-4.2167,26.2526
148200,-12.0438,2.0639,-1.7635,1.9699
148500,-11.8068,2.0144,5.5546,30.6439
148800,-11.8321,2.0195,1.435,4.5132
149100,-11.7792,2.0601,5.4894,7.3252
149400,-11.7733,2.0374,0.2781,38.8807
149700,-11.9084,2.0496,-1.009,20.4494
150000,-11.8676,2.0689,0.6332,3.2308
150300,-11.9625,2.0353,-1.1438,3.8581
150600,-11.8905,2.0191,-0.8216,5.8019
150900,-11.8287,2.071,-1.1557,6.8118
151200,-11.8694,2.0587,0.6466,5.1988
151500,-11.6883,2.0647,1.4392,11.7329
151800,-11.7918,2.0394,-1.4311,19.6556
152100,-11.8759,1.9706,-1.3755,9.7777
152400,-12.0909,1.9721,-2.3051,41.096
152700,-12.0874,2.0095,1.1246,19.0235
153000,-12.2321,1.9882,-1.1677,8.1805
153300,-12.2629,1.9734,0.693,11.4983
153600,-12.4739,2.0347,-0.9391,11.3283
153900,-12.6271,2.0362,0.0839,17.6656
154200,-12.807,1.879,0.2652,9.8418
154500,-12.9694,1.8683,-0.9696,23.474
154800,-13.2674,1.8533,-1.7276,9.3532
155100,-13.1937,2.0199,0.9096,19.3823
155400,-13.3911,1.9702,2.3683,10.7406
155700,-13.4741,2.0168,0.4909,3.4201
156000,-13.4539,2.0297,1.9672,7.3533
156300,-13.4296,2.0364,-0.7762,6.8113
156600,-13.7592,1.9588,-1.8996,8.6023
156900,-13.8513,2.0896,-0.0821,2.5369
157200,-14.0006,2.0591,-0.6228,3.1907
157500,-14.0676,2.0378,-0.5713,4.3264
157800,-14.0877,1.9208,-0.3474,10.1875
158100,-14.2787,1.876,1.2658,19.125
158400,-14.6689,1.9121,0.1592,3.0429
158700,-14.6552,2.0373,3.2823,22.442
159000,-14.8832,2.0321,-0.3994,7.6679
159300,-14.9894,2.0085,1.0617,4.8817
159600,-14.9295,2.0338,3.8554,7.5223
159900,-14.8332,2.0141,0.7733,10.4986
160200,-14.9027,2.0701,-1.9756,23.4819
160500,-14.8785,2.0143,-2.865,9.1965
160800,-14.7733,2.1372,0.4767,24.4267
161100,-15.088,2.0377,-4.6036,30.4277
161400,-14.7649,2.1326,0.6552,17.7404
161700,-14.7511,2.1035,-1.3009,17.8291
162000,-14.8876,2.0799,-1.2409,3.5525
162300,-15.1007,2.0312,-1.452,19.6077
162600,-15.0252,2.1171,0.2495,9.4964
162900,-14.8964,2.1019,1.3059,8.7375
163200,-15.0138,2.1096,-0.5757,9.7511
163500,-15.3308,2.1059,-0.1274,2.7284
163800,-15.308,2.1249,3.8865,5.4948
164100,-15.6005,2.0878,-2.3458,11.0675
164400,-15.8971,2.0627,-2.5735,11.1109
164700,-15.9508,2.115,1.1551,4.6885
165000,-16.1735,2.1332,1.6959,2.9228
165300,-16.216,2.064,0.8205,8.5053
165600,-16.2558,2.057,0.6318,11.3489
165900,-16.2473,2.1004,-2.1382,6.8024
166200,-16.3723,2.0704,-2.6537,5.2
166500,-16.5582,2.0374,-2.0795,10.1568
166800,-16.5008,2.0074,1.1212,10.2093
167100,-16.3423,2.1201,2.9651,18.6359
167400,-16.1026,2.0968,-0.1401,2.3028
167700,-16.0064,2.0555,1.9925,21.4719
168000,-15.8708,2.0863,-0.5378,4.1411
168300,-15.6574,2.1514,5.684,12.8583
168600,-15.6319,2.0913,-2.2018,17.1319
168900,-15.4564,2.0968,0.7641,4.9139
169200,-15.2013,2.1137,2.7771,5.7998
169500,-14.8997,2.1445,0.3911,9.1285
169800,-14.8216,2.1255,-4.6458,36.5475
170100,-14.6106,2.1328,1.8104,10.4335
170400,-14.5011,2.1206,-0.4689,5.5343
170700,-14.1827,2.1106,2.8163,7.1564
171000,-14.2942,2.109,-3.6672,33.0418
171300,-14.0271,2.1308,0.5455,2.7563
171600,-13.6868,2.1484,0.5212,4.9704
171900,-13.4269,2.1334,1.2205,3.0787
172200,-13.2683,2.0784,-1.9779,33.0261
172500,-13.2278,2.102,-2.378,75.7539
172800,-13.0371,2.1301,-5.6335,9.0067
173100,-13.1385,2.0291,-4.0893,44.0446
