episode,total_timesteps,reward
1,150,-10.506
2,300,-21.0592
3,450,-16.9614
4,600,-19.8013
5,750,-20.422
6,900,-7.9333
7,1050,-17.958
8,1200,-10.8555
9,1350,-15.12
10,1500,-14.1329
11,1650,-7.8118
12,1800,-25.9775
13,1950,-15.6898
14,2100,-5.0463
15,2250,-17.5256
16,2400,-15.2565
17,2550,-13.1202
18,2700,-21.2832
19,2850,-10.8923
20,3000,-20.207
21,3150,-16.2243
22,3300,-23.1685
23,3450,-14.6201
24,3600,-27.9877
25,3750,-20.1406
26,3900,-19.696
27,4050,-22.8922
28,4200,-10.2592
29,4350,-17.0861
30,4500,-17.1444
31,4650,-12.997
32,4800,-6.703
33,4950,-11.51
34,5100,-17.0671
35,5250,-15.9725
36,5400,-24.2606
37,5550,-20.7032
38,5700,-4.7104
39,5850,-4.9501
40,6000,-10.0131
41,6150,-23.224
42,6300,-24.5207
43,6450,-18.3951
44,6600,-29.0285
45,6750,-15.5669
46,6900,-21.7818
47,7050,-30.6951
48,7200,-23.3215
49,7350,-27.8558
50,7500,-20.4016
51,7650,-24.6024
52,7800,-20.1715
53,7950,-17.4762
54,8100,-38.6924
55,8250,-15.3005
56,8400,-25.6365
57,8550,-12.8275
58,8700,-20.4847
59,8850,-17.1811
60,9000,-18.8937
61,9150,-23.5203
62,9300,-14.2735
63,9450,-10.0271
64,9600,-25.4034
65,9750,-16.0356
66,9900,-14.7436
67,10050,-16.5714
68,10200,-9.7044
69,10350,-23.0826
70,10500,-23.2273
71,10650,-16.8796
72,10800,-14.2151
73,10950,-23.6018
74,11100,-16.5019
75,11250,-21.9329
76,11400,-18.1797
77,11550,-21.1012
78,11700,-9.2825
79,11850,-22.8964
80,12000,-25.9556
81,12150,-23.1698
82,12300,-18.6979
83,12450,-21.6889
84,12600,-21.6929
85,12750,-17.6567
86,12900,-22.6122
87,13050,-12.9045
88,13200,-16.9938
89,13350,-8.4405
90,13500,-24.6655
91,13650,-16.9907
92,13800,-18.2297
93,13950,-16.3349
94,14100,-10.1942
95,14250,-14.1498
96,14400,-18.7999
97,14550,-11.1621
98,14700,-17.9675
99,14850,-28.0538
100,15000,-20.1937
101,15150,-23.7382
102,15300,-16.2761
103,15450,-19.0368
104,15600,-17.0859
105,15750,-10.1496
106,15900,-13.2956
107,16050,-9.0117
108,16200,-21.8846
109,16350,-11.7605
110,16500,-16.6492
111,16650,-14.26
112,16800,-0.9557
113,16950,-15.9576
114,17100,-18.1932
115,17250,-20.8525
116,17400,-21.1779
117,17550,-9.6992
118,17700,-13.3171
119,17850,-10.3666
120,18000,-23.5568
121,18150,-13.8176
122,18300,-18.9549
123,18450,-11.7898
124,18600,-20.8623
125,18750,-10.8442
126,18900,-13.0119
127,19050,-12.4509
128,19200,-22.3829
129,19350,-28.6228
130,19500,-9.7214
131,19650,-9.785
132,19800,-11.694
133,19950,-23.3068
134,20100,-9.5193
135,20250,-11.8942
136,20400,-15.12
137,20550,-7.7683
138,20700,-24.4908
139,20850,-16.5064
140,21000,-14.1208
141,21150,-6.7322
142,21300,-19.8988
143,21450,-22.7533
144,21600,-13.8184
145,21750,-8.9033
146,21900,-24.4416
147,22050,-16.8943
148,22200,-10.9699
149,22350,-12.7053
150,22500,-11.8277
151,22650,1.1227
152,22800,-9.1531
153,22950,-20.9609
154,23100,-14.6646
155,23250,-20.9616
156,23400,-10.274
157,23550,-17.6085
158,23700,8.3869
159,23850,-14.8841
160,24000,-11.5587
161,24150,-17.3391
162,24300,-4.6893
163,24450,-15.0142
164,24600,-19.1102
165,24750,-24.117
166,24900,-14.515
167,25050,-15.1276
168,25200,-14.7502
169,25350,-14.5242
170,25500,-12.1049
171,25650,-27.4891
172,25800,-30.6447
173,25950,-13.6518
174,26100,-9.4267
175,26250,-15.8098
176,26400,-18.6732
177,26550,-17.9801
178,26700,-24.0661
179,26850,-20.8297
180,27000,-23.5673
181,27150,-6.385
182,27300,-22.9347
183,27450,-16.0412
184,27600,-16.7189
185,27750,-15.7616
186,27900,-10.1586
187,28050,-19.2477
188,28200,-10.6358
189,28350,-21.6751
190,28500,-3.6722
191,28650,-32.0543
192,28800,-14.8761
193,28950,-27.5445
194,29100,-19.9181
195,29250,-7.5257
196,29400,-10.1753
197,29550,-23.8318
198,29700,-24.5816
199,29850,-19.0724
200,30000,-20.1795
201,30150,-17.1675
202,30300,-9.1371
203,30450,-22.8113
204,30600,-22.1205
205,30750,-11.4917
206,30900,-6.391
207,31050,-18.225
208,31200,-18.3231
209,31350,-20.7852
210,31500,-21.8923
211,31650,-15.1642
212,31800,-23.1996
213,31950,-16.3359
214,32100,-14.2115
215,32250,-15.1326
216,32400,-14.2226
217,32550,-14.5416
218,32700,-25.8226
219,32850,-11.1312
220,33000,-17.3405
221,33150,-11.7367
222,33300,-9.6134
223,33450,3.9039
224,33600,-22.1879
225,33750,-14.1336
226,33900,-24.0073
227,34050,-14.0185
228,34200,-9.1099
229,34350,-18.4388
230,34500,-10.5844
231,34650,-17.2035
232,34800,-12.7595
233,34950,-8.9094
234,35100,-12.5917
235,35250,-13.2792
236,35400,-21.2231
237,35550,-16.9635
238,35700,-17.1397
239,35850,-10.8177
240,36000,-21.1349
241,36150,-11.6914
242,36300,-13.8637
243,36450,-9.4384
244,36600,-3.699
245,36750,-7.5572
246,36900,-2.102
247,37050,-11.5149
248,37200,-18.2948
249,37350,-7.4205
250,37500,-19.9075
251,37650,-7.0151
252,37800,-18.8695
253,37950,-9.9615
254,38100,-7.8733
255,38250,-30.4369
256,38400,-16.2101
257,38550,-13.1732
258,38700,-13.6482
259,38850,-1.3277
260,39000,-17.3637
261,39150,-19.3749
262,39300,-17.434
263,39450,-24.4682
264,39600,-15.2675
265,39750,-14.9882
266,39900,-17.0455
267,40050,-18.0965
268,40200,-23.7586
269,40350,-19.4355
270,40500,-13.4469
271,40650,-21.6343
272,40800,-12.5489
273,40950,-17.6615
274,41100,-8.3816
