episode,total_timesteps,reward
1,600,-20.6781
2,600,-18.8264
3,600,-15.5297
4,600,-24.5972
5,1200,-22.015
6,1200,-27.9803
7,1200,-33.2996
8,1200,-16.2512
9,1800,-20.642
10,1800,-13.8767
11,1800,-8.1998
12,1800,-19.1034
13,2400,-15.1943
14,2400,-17.7285
15,2400,5.5869
16,2400,-23.0186
17,3000,-23.8477
18,3000,-14.3363
19,3000,-22.5905
20,3000,-6.7244
21,3600,1.9124
22,3600,-14.7655
23,3600,-9.7412
24,3600,-27.8383
25,4200,-9.4059
26,4200,-12.6709
27,4200,-24.0644
28,4200,-20.8742
29,4800,-21.1804
30,4800,-20.093
31,4800,-14.5447
32,4800,3.9858
33,5400,-25.8558
34,5400,-21.8539
35,5400,-6.8083
36,5400,-20.3555
37,6000,-15.0225
38,6000,-15.8485
39,6000,4.9419
40,6000,-16.182
41,6600,-24.0265
42,6600,-30.3016
43,6600,-30.5887
44,6600,-13.632
45,7200,-21.0982
46,7200,-21.3219
47,7200,-26.4844
48,7200,-20.684
49,7800,-19.3624
50,7800,-34.6976
51,7800,-35.086
52,7800,-14.1387
53,8400,-23.7968
54,8400,-27.7857
55,8400,-1.4468
56,8400,-20.8472
57,9000,-7.8031
58,9000,-15.0665
59,9000,-16.2765
60,9000,-1.2099
61,9600,-16.4524
62,9600,-5.6177
63,9600,-16.3488
64,9600,-23.7018
65,10200,-18.2971
66,10200,-8.6683
67,10200,-22.2915
68,10200,-16.7863
69,10800,-28.5226
70,10800,-20.3739
71,10800,-28.1816
72,10800,-9.7309
73,11400,-23.3065
74,11400,-13.8307
75,11400,-17.6584
76,11400,-14.6503
77,12000,-14.1681
78,12000,-29.7194
79,12000,-20.1692
80,12000,-26.073
81,12600,-11.8875
82,12600,-22.9204
83,12600,-28.4806
84,12600,-21.2386
85,13200,-11.3485
86,13200,-18.4143
87,13200,-11.3084
88,13200,-10.3362
89,13800,-12.6494
90,13800,-15.7474
91,13800,-11.4203
92,13800,-13.6974
93,14400,-15.3553
94,14400,-19.4212
95,14400,-15.598
96,14400,-18.862
97,15000,-28.946
98,15000,-13.6491
99,15000,-17.5701
100,15000,-11.4564
101,15600,-6.0214
102,15600,-10.4776
103,15600,-27.8102
104,15600,-12.9173
105,16200,-24.1082
106,16200,-28.608
107,16200,-16.4058
108,16200,-17.4358
109,16800,-9.7665
110,16800,-21.9702
111,16800,-14.4658
112,16800,-12.3071
113,17400,-18.306
114,17400,-10.1082
115,17400,-17.7301
116,17400,-13.3315
117,18000,-18.531
118,18000,-24.0647
119,18000,-18.356
120,18000,-3.4792
121,18600,-25.5283
122,18600,-27.8007
123,18600,-18.483
124,18600,-10.2356
125,19200,-19.1078
126,19200,-12.4922
127,19200,-14.004
128,19200,-17.2255
129,19800,-7.4473
130,19800,-24.5251
131,19800,-15.2341
132,19800,-2.8421
133,20400,-24.6713
134,20400,-31.0657
135,20400,-19.1049
136,20400,-18.7457
137,21000,-10.8379
138,21000,-17.5537
139,21000,-9.9215
140,21000,-19.2933
141,21600,-25.5998
142,21600,-24.0769
143,21600,-10.7269
144,21600,-20.8529
145,22200,-22.3248
146,22200,-16.174
147,22200,-17.7679
148,22200,-15.9054
149,22800,-18.4554
150,22800,-7.7975
151,22800,-10.8917
152,22800,-5.7565
153,23400,-7.8931
154,23400,-10.0494
155,23400,-23.3023
156,23400,-6.9809
157,24000,-14.7303
158,24000,-20.5846
159,24000,-23.2257
160,24000,-29.2576
161,24600,-0.8954
162,24600,-13.5021
163,24600,-11.7014
164,24600,-18.3178
165,25200,-13.9684
166,25200,-2.383
167,25200,-11.0763
168,25200,-8.6127
169,25800,-28.0056
170,25800,-13.5071
171,25800,-22.551
172,25800,-18.1738
173,26400,-23.8514
174,26400,-23.2596
175,26400,-18.3884
176,26400,-22.5381
177,27000,-26.0417
178,27000,-20.6458
179,27000,-27.793
180,27000,-28.6705
181,27600,-2.9542
182,27600,-11.1319
183,27600,-17.4427
184,27600,-13.0238
185,28200,-16.0799
186,28200,-14.5483
187,28200,-29.4634
188,28200,-25.6102
189,28800,-7.4918
190,28800,-10.8317
191,28800,-16.2674
192,28800,8.306
193,29400,-19.5863
194,29400,-2.7099
195,29400,-29.8546
196,29400,-17.2999
197,30000,-20.9304
198,30000,-16.5696
199,30000,-21.5185
200,30000,-25.1585
201,30600,-12.0245
202,30600,-26.9582
203,30600,-23.0784
204,30600,-5.0333
205,31200,-11.7837
206,31200,-20.159
207,31200,-12.2
208,31200,-9.7576
209,31800,-4.7099
210,31800,-22.0285
211,31800,-11.6855
212,31800,-27.9667
213,32400,-11.6545
214,32400,-23.1169
215,32400,-16.2547
216,32400,-19.2658
217,33000,-15.1924
218,33000,-11.5327
219,33000,-25.0271
220,33000,-10.4013
221,33600,-24.8102
222,33600,-19.4534
223,33600,-10.0385
224,33600,-7.0652
225,34200,-10.3812
226,34200,-8.6584
227,34200,-3.5252
228,34200,-17.0661
229,34800,-32.9506
230,34800,-1.9352
231,34800,-4.8276
232,34800,-11.4667
233,35400,-18.9083
234,35400,-27.7701
235,35400,-16.0452
236,35400,-26.8617
237,36000,-31.0953
238,36000,-23.0631
239,36000,-10.8318
240,36000,-20.7505
241,36600,-24.193
242,36600,-14.9614
243,36600,-17.4957
244,36600,-17.477
245,37200,-19.4723
246,37200,-2.7036
247,37200,-17.6358
248,37200,-14.2762
249,37800,-26.4526
250,37800,-22.1828
251,37800,-18.5405
252,37800,-20.2376
253,38400,-12.6111
254,38400,-8.2889
255,38400,-10.1723
