time/total_timesteps,rollout/ep_rew_mean,train/entropy,train/policy_loss,train/value_loss
40800,-15.6176,2.0377,-0.0224,0.0
41400,-15.3518,2.0475,-0.0181,0.0
42000,-15.305,2.0452,-0.0088,0.0
42600,-15.5773,2.05,-0.0339,0.0
43200,-15.834,2.0531,-0.031,0.0
43800,-15.7447,2.0496,-0.0044,0.0
44400,-15.7348,2.0485,-0.0271,0.0
45000,-15.7697,2.0483,-0.0032,0.0
45600,-15.7585,2.0533,0.0021,0.0
46200,-15.8397,2.063,-0.014,0.0
46800,-15.8759,2.0538,-0.0135,0.0
47400,-15.8651,2.0534,-0.0207,0.0
48000,-15.9242,2.0626,-0.0334,0.0
48600,-16.0451,2.0784,-0.0516,0.0
49200,-15.85,2.0487,-0.0379,0.0
49800,-15.9579,2.0572,0.0041,0.0
50400,-15.968,2.0535,-0.023,0.0
51000,-15.9428,2.0435,-0.0499,0.0
51600,-15.921,2.0443,-0.008,0.0
52200,-16.2086,2.0434,-0.0157,0.0
52800,-16.4107,2.0496,0.004,0.0
53400,-16.4206,2.0364,-0.0075,0.0
54000,-16.4573,2.0414,-0.0133,0.0
54600,-16.8623,2.0606,-0.0065,0.0
55200,-16.8834,2.0362,-0.0036,0.0
55800,-16.4567,2.0393,-0.0295,0.0
56400,-16.6621,2.0639,-0.0028,0.0
57000,-16.3635,2.0395,-0.012,0.0
57600,-16.3415,2.0544,-0.0044,0.0
58200,-16.1041,2.0594,-0.0035,0.0
58800,-15.8388,2.0696,0.0072,0.0
59400,-15.7069,2.0752,0.0036,0.0
60000,-15.4468,2.0663,-0.0215,0.0
60600,-15.4157,2.0676,-0.004,0.0
61200,-15.3914,2.069,0.0029,0.0
61800,-15.0032,2.0653,-0.0273,0.0
62400,-14.8452,2.0607,-0.0631,0.0
63000,-14.7361,2.0721,-0.0318,0.0
63600,-14.4772,2.0449,-0.0095,0.0
64200,-14.4244,2.065,0.0135,0.0
64800,-14.2434,2.0677,-0.0387,0.0
65400,-14.0907,2.0478,-0.0062,0.0
66000,-14.1283,2.0589,-0.0183,0.0
66600,-13.7336,2.0249,-0.0247,0.0
67200,-13.2934,2.027,-0.0224,0.0
67800,-13.3172,2.0504,0.0226,0.0
68400,-13.2889,2.0364,-0.0176,0.0
69000,-13.2493,2.0351,-0.0214,0.0
69600,-12.7975,2.0322,-0.0168,0.0
70200,-12.9044,2.0398,-0.0089,0.0
70800,-13.1771,2.0282,-0.0385,0.0
71400,-13.2701,2.0509,-0.0399,0.0
72000,-13.73,2.0346,-0.0184,0.0
72600,-13.524,2.0296,-0.0111,0.0
73200,-13.7484,2.033,-0.0064,0.0
73800,-13.6754,2.0365,-0.0139,0.0
74400,-13.5171,2.0368,0.0099,0.0
75000,-13.3971,2.0447,-0.0464,0.0
75600,-13.3213,2.0444,-0.0164,0.0
76200,-13.264,2.0488,-0.0097,0.0
76800,-13.4885,2.032,0.0105,0.0
77400,-13.4815,2.0508,-0.0447,0.0
78000,-13.3775,2.0513,-0.0062,0.0
78600,-13.3514,2.0641,-0.0227,0.0
79200,-13.3218,2.043,0.0041,0.0
79800,-13.3084,2.0701,0.0199,0.0
80400,-13.2739,2.0671,-0.0133,0.0
81000,-13.2496,2.0901,-0.016,0.0
81600,-13.4465,2.0712,-0.009,0.0
82200,-13.5269,2.1066,-0.0357,0.0
82800,-13.3574,2.1174,-0.008,0.0
83400,-13.1079,2.0915,-0.0043,0.0
84000,-13.2131,2.1043,-0.0129,0.0
84600,-13.2065,2.1181,-0.0075,0.0
85200,-13.01,2.126,-0.0013,0.0
85800,-13.2037,2.121,-0.023,0.0
86400,-13.0793,2.1219,-0.0513,0.0
87000,-12.678,2.1361,-0.02,0.0
87600,-12.6459,2.1352,-0.0295,0.0
88200,-12.2401,2.1369,-0.0306,0.0
88800,-12.2835,2.1259,-0.0234,0.0
89400,-12.2266,2.1322,-0.034,0.0
90000,-12.2719,2.1196,0.0069,0.0
90600,-12.4192,2.1325,-0.0409,0.0
91200,-12.213,2.1319,-0.0203,0.0
91800,-11.9968,2.1284,-0.0426,0.0
92400,-12.0535,2.1364,-0.0126,0.0
93000,-12.0139,2.1258,-0.0206,0.0
93600,-11.926,2.1114,0.0118,0.0
94200,-11.576,2.1399,-0.0214,0.0
94800,-11.3981,2.1252,0.0137,0.0
95400,-11.2808,2.132,-0.0277,0.0
96000,-11.1937,2.1365,-0.0374,0.0
96600,-11.044,2.1376,-0.0388,0.0
97200,-11.1116,2.1394,-0.0278,0.0
97800,-10.9348,2.1296,-0.0368,0.0
98400,-10.9903,2.1366,-0.0342,0.0
99000,-10.897,2.1357,-0.0293,0.0
99600,-10.9469,2.13,-0.0466,0.0
100200,-11.0987,2.118,-0.0173,0.0
100800,-11.056,2.124,-0.0186,0.0
101400,-11.045,2.1191,-0.0244,0.0
102000,-11.2028,2.1096,-0.0352,0.0
102600,-11.1754,2.1315,-0.0149,0.0
103200,-11.2061,2.1213,-0.0289,0.0
103800,-11.2645,2.1158,-0.0294,0.0
104400,-11.5273,2.1197,-0.0472,0.0
105000,-11.5336,2.112,-0.0508,0.0
105600,-11.5229,2.106,-0.0315,0.0
106200,-11.765,2.1036,-0.0058,0.0
106800,-12.0281,2.099,-0.0791,0.0
107400,-11.8822,2.0956,-0.0456,0.0
108000,-12.0777,2.0841,-0.0618,0.0
108600,-12.3615,2.0836,-0.0598,0.0
109200,-12.6647,2.0757,-0.0441,0.0
109800,-13.0835,2.0656,-0.0313,0.0
110400,-13.2864,2.0708,-0.0235,0.0
111000,-13.6248,2.0596,-0.0192,0.0
111600,-13.7907,2.0589,-0.0774,0.0
112200,-13.9944,2.0419,-0.0364,0.0
112800,-14.4085,2.0201,-0.0009,0.0
113400,-14.4298,2.0232,-0.081,0.0
114000,-14.5186,2.0175,-0.0063,0.0
114600,-14.598,2.0183,-0.0561,0.0
115200,-14.6003,2.0089,-0.0171,0.0
115800,-14.8167,2.0074,0.0039,0.0
116400,-14.9089,2.0139,0.0153,0.0
117000,-14.7882,2.0144,-0.0735,0.0
117600,-15.1078,2.0208,-0.0191,0.0
118200,-15.5398,2.0063,-0.0237,0.0
118800,-15.979,1.9965,0.0156,0.0
119400,-16.101,2.0156,-0.0547,0.0
120000,-16.2676,2.004,0.0098,0.0
120600,-16.5738,2.0019,-0.0319,0.0
121200,-16.6502,1.9962,0.0094,0.0
121800,-16.8422,2.0008,0.0153,0.0
122400,-17.0801,2.0014,-0.0156,0.0
123000,-17.4014,2.0195,-0.0134,0.0
123600,-17.3412,2.0307,0.0125,0.0
124200,-17.3833,2.0499,0.0053,0.0
124800,-16.9684,2.0581,-0.006,0.0
125400,-16.8952,2.0526,-0.0114,0.0
126000,-16.5631,2.0781,-0.0209,0.0
126600,-16.7268,2.0712,-0.0207,0.0
127200,-16.551,2.0864,-0.0412,0.0
127800,-16.3231,2.1035,-0.0296,0.0
128400,-16.3216,2.1044,-0.0118,0.0
129000,-16.1369,2.1139,-0.0357,0.0
129600,-16.2045,2.1146,-0.0428,0.0
130200,-16.1314,2.1151,-0.0179,0.0
130800,-15.799,2.1011,-0.0593,0.0
131400,-15.8711,2.1112,-0.006,0.0
132000,-15.8174,2.0986,-0.0436,0.0
132600,-15.6002,2.1274,-0.0312,0.0
133200,-15.1614,2.1218,-0.0574,0.0
133800,-14.8278,2.1013,-0.0343,0.0
134400,-14.3202,2.1182,0.0083,0.0
135000,-14.2262,2.1099,-0.0101,0.0
135600,-13.646,2.1234,-0.0267,0.0
136200,-13.7186,2.134,-0.0172,0.0
136800,-13.4795,2.1274,-0.0274,0.0
137400,-13.2879,2.1314,-0.0525,0.0
138000,-12.7367,2.137,-0.0481,0.0
138600,-12.4962,2.1223,-0.0007,0.0
139200,-12.2102,2.0965,-0.0579,0.0
139800,-12.4126,2.1204,0.0011,0.0
140400,-12.5102,2.0633,-0.079,0.0
141000,-12.6466,2.1077,-0.0128,0.0
141600,-12.3814,2.0743,-0.0298,0.0
142200,-12.3353,2.1225,-0.0297,0.0
142800,-12.1636,2.1055,-0.0174,0.0
143400,-12.1867,2.0765,-0.013,0.0
144000,-12.37,2.0993,-0.0271,0.0
144600,-12.4954,2.0934,-0.0206,0.0
145200,-12.5893,2.0716,-0.0202,0.0
145800,-12.5352,2.0761,-0.0162,0.0
146400,-12.2884,2.0946,-0.0319,0.0
147000,-12.1569,2.0793,-0.0264,0.0
147600,-12.2659,2.1017,-0.0092,0.0
148200,-12.3166,2.0846,-0.0474,0.0
148800,-12.3092,2.0925,-0.0265,0.0
149400,-12.679,2.0841,-0.035,0.0
150000,-12.671,2.0712,-0.0088,0.0
150600,-12.8148,2.0645,-0.0341,0.0
151200,-12.5304,2.0699,-0.0067,0.0
151800,-12.5343,2.0694,-0.029,0.0
152400,-12.6637,2.0615,0.0209,0.0
153000,-13.0181,2.0533,-0.0114,0.0
153600,-13.2833,2.0838,-0.0405,0.0
154200,-13.7511,2.0777,0.0044,0.0
154800,-13.7051,2.0692,0.0086,0.0
155400,-13.6255,2.0503,-0.0447,0.0
156000,-13.5552,2.0696,0.0003,0.0
156600,-13.5056,2.0642,-0.0351,0.0
157200,-13.6927,2.0951,-0.0265,0.0
157800,-13.9523,2.064,-0.0058,0.0
158400,-14.1663,2.0538,0.0228,0.0
159000,-14.1606,2.0839,-0.0048,0.0
159600,-13.914,2.0709,-0.024,0.0
160200,-13.738,2.0663,-0.0472,0.0
160800,-13.7765,2.0572,0.0145,0.0
161400,-13.9401,2.0161,-0.0531,0.0
162000,-14.4679,2.0648,0.0105,0.0
162600,-14.4287,2.0844,-0.0047,0.0
163200,-14.6952,2.0907,-0.011,0.0
163800,-14.6449,2.0645,0.0004,0.0
164400,-14.7202,2.0512,0.0427,0.0
165000,-14.7514,2.0376,-0.0353,0.0
165600,-14.9898,2.0269,0.0273,0.0
166200,-15.1228,2.0489,0.0435,0.0
166800,-15.1197,2.0637,0.0005,0.0
167400,-15.2529,2.0679,-0.0303,0.0
168000,-15.2521,2.0695,-0.0291,0.0
168600,-14.9749,2.0341,-0.0279,0.0
169200,-14.7988,2.0775,-0.0016,0.0
169800,-14.9275,2.0682,-0.0006,0.0
170400,-15.0471,2.0889,0.0069,0.0
171000,-15.3382,2.0862,-0.0435,0.0
171600,-15.4568,2.0805,0.0006,0.0
172200,-15.322,2.0716,-0.0387,0.0
172800,-15.0239,2.0748,-0.0415,0.0
173400,-14.6727,2.0916,-0.0119,0.0
174000,-14.6485,2.0725,-0.0315,0.0
174600,-14.5852,2.0954,-0.012,0.0
175200,-14.6242,2.0797,-0.0167,0.0
175800,-14.6915,2.1022,-0.0098,0.0
176400,-14.6741,2.0865,-0.0282,0.0
177000,-14.1027,2.0958,-0.0091,0.0
177600,-14.0639,2.0922,-0.0042,0.0
178200,-13.959,2.0875,-0.0349,0.0
178800,-13.9992,2.1,-0.0217,0.0
179400,-13.8661,2.1124,-0.0141,0.0
180000,-14.0572,2.0939,-0.0195,0.0
180600,-13.6299,2.1103,-0.0298,0.0
181200,-13.4503,2.1173,-0.0186,0.0
181800,-13.5776,2.1246,-0.0106,0.0
182400,-13.379,2.1194,-0.0356,0.0
183000,-12.8535,2.1196,-0.0418,0.0
183600,-12.7949,2.1379,-0.0148,0.0
184200,-12.7325,2.1445,-0.0303,0.0
184800,-12.4748,2.1548,-0.0173,0.0
185400,-12.1533,2.1414,-0.0239,0.0
186000,-11.9827,2.1344,-0.0277,0.0
186600,-12.0277,2.1528,-0.0089,0.0
187200,-12.0699,2.1455,-0.0276,0.0
187800,-12.1272,2.1535,-0.0175,0.0
188400,-12.0419,2.1512,-0.0175,0.0
189000,-12.0211,2.1491,-0.0297,0.0
189600,-12.3768,2.1538,-0.0191,0.0
190200,-12.3826,2.1284,-0.0079,0.0
190800,-12.1261,2.1352,-0.0401,0.0
191400,-12.0696,2.0828,-0.0331,0.0
192000,-12.3552,2.11,-0.0333,0.0
192600,-12.1969,2.0837,-0.0394,0.0
193200,-12.2307,2.0753,-0.0522,0.0
193800,-12.1733,2.0934,0.0063,0.0
194400,-12.0737,2.1084,-0.0058,0.0
195000,-11.6314,2.1101,-0.0284,0.0
195600,-11.9445,2.1206,-0.0337,0.0
196200,-11.9556,2.1033,-0.0141,0.0
196800,-12.0766,2.1326,-0.0104,0.0
197400,-12.1655,2.1233,-0.0228,0.0
198000,-12.2539,2.1231,-0.0132,0.0
198600,-12.0443,2.1396,-0.0463,0.0
199200,-11.8648,2.1242,-0.0232,0.0
199800,-11.8353,2.1456,-0.0234,0.0
200400,-11.9553,2.1256,-0.0396,0.0
201000,-11.8641,2.1363,-0.0202,0.0
201600,-11.7454,2.1297,-0.0261,0.0
202200,-11.7349,2.1285,-0.0158,0.0
202800,-11.7085,2.123,-0.002,0.0
203400,-11.9285,2.1148,-0.0116,0.0
204000,-11.9104,2.1066,-0.0067,0.0
204600,-11.7283,2.1201,-0.048,0.0
205200,-11.6456,2.1378,-0.0458,0.0
205800,-12.0955,2.1333,-0.0337,0.0
206400,-12.1106,2.1227,0.0026,0.0
207000,-12.0669,2.1181,-0.0636,0.0
207600,-12.3064,2.1265,-0.0044,0.0
208200,-12.03,2.1383,-0.0117,0.0
208800,-12.0465,2.1256,-0.033,0.0
209400,-12.1301,2.1259,-0.0302,0.0
210000,-12.2791,2.1359,-0.0445,0.0
210600,-12.2496,2.1428,-0.0409,0.0
211200,-12.1348,2.1395,-0.0368,0.0
211800,-11.5978,2.1355,-0.0182,0.0
212400,-11.6448,2.1338,-0.026,0.0
213000,-11.5966,2.1319,-0.0388,0.0
213600,-11.9382,2.1166,-0.0284,0.0
214200,-12.0601,2.1111,-0.0251,0.0
214800,-12.3169,2.118,-0.0179,0.0
215400,-12.3545,2.095,-0.0133,0.0
216000,-12.3035,2.093,-0.0403,0.0
216600,-12.39,2.0869,-0.0056,0.0
217200,-12.3153,2.1056,0.0003,0.0
217800,-12.1491,2.0853,0.0126,0.0
218400,-11.9909,2.1103,-0.049,0.0
219000,-12.1577,2.0944,0.0131,0.0
219600,-12.1523,2.0835,-0.0282,0.0
220200,-12.2582,2.1157,-0.0166,0.0
220800,-12.2823,2.0964,-0.0121,0.0
221400,-12.0677,2.098,-0.0292,0.0
222000,-12.0291,2.0693,-0.0223,0.0
222600,-11.968,2.0817,-0.0149,0.0
223200,-12.3849,2.0807,-0.0415,0.0
223800,-12.4551,2.1068,-0.0388,0.0
224400,-12.5113,2.0678,-0.0311,0.0
225000,-12.4008,2.0599,-0.041,0.0
225600,-12.4059,2.0471,-0.0476,0.0
226200,-12.5859,2.0656,0.0019,0.0
226800,-12.8527,2.0668,-0.0521,0.0
227400,-12.8151,2.0832,-0.014,0.0
228000,-13.1252,2.0196,-0.0088,0.0
228600,-13.3138,2.0312,-0.0452,0.0
229200,-13.49,2.0131,-0.0051,0.0
229800,-13.1987,2.0261,-0.0317,0.0
230400,-12.885,2.0407,-0.0114,0.0
231000,-13.0015,2.0716,-0.0561,0.0
231600,-13.0934,2.0699,-0.0317,0.0
232200,-13.1135,2.0932,-0.03,0.0
232800,-13.5285,2.0861,-0.0509,0.0
233400,-13.917,2.0781,-0.0108,0.0
234000,-14.0713,2.0936,-0.0656,0.0
234600,-14.1035,2.0928,-0.0179,0.0
235200,-14.4322,2.0892,-0.0551,0.0
235800,-14.1756,2.0761,-0.0539,0.0
236400,-14.2828,2.1017,-0.0291,0.0
237000,-14.5074,2.0522,-0.0258,0.0
237600,-14.5207,2.0557,-0.0022,0.0
238200,-14.4234,2.0302,-0.0453,0.0
238800,-14.3731,2.0416,-0.055,0.0
239400,-14.507,1.9679,0.0227,0.0
240000,-14.8667,1.9422,-0.0279,0.0
240600,-14.953,1.9538,-0.0399,0.0
241200,-15.1923,1.9308,-0.045,0.0
241800,-15.1625,1.8834,0.02,0.0
242400,-15.1675,1.8741,0.0503,0.0
243000,-15.4472,1.7625,-0.023,0.0
243600,-15.3011,1.7879,-0.0234,0.0
244200,-15.6324,1.8429,-0.0034,0.0
244800,-16.0209,1.7639,0.0505,0.0
245400,-16.4727,1.8181,0.0049,0.0
246000,-16.4421,1.8515,-0.0384,0.0
246600,-16.6724,1.8346,-0.0255,0.0
247200,-16.8635,1.858,-0.0669,0.0
247800,-16.9028,1.9239,-0.0035,0.0
248400,-16.9538,1.9115,-0.0251,0.0
249000,-16.8363,1.9459,-0.0037,0.0
249600,-16.7794,1.9842,-0.006,0.0
250050,-16.7293,1.8784,0.0165,0.0
