episode,total_timesteps,reward
1,150,-14.838
2,300,-18.1094
3,450,-25.335
4,600,-18.3389
5,750,-13.2634
6,900,-9.0246
7,1050,-11.1339
8,1200,-11.9785
9,1350,-21.8049
10,1500,-12.702
11,1650,-26.5691
12,1800,-15.2974
13,1950,-25.9198
14,2100,-20.5528
15,2250,-4.9311
16,2400,-20.6654
17,2550,-13.9059
18,2700,-7.0026
19,2850,-16.4691
20,3000,-12.6739
21,3150,-8.5443
22,3300,-24.6927
23,3450,-12.0389
24,3600,-25.5372
25,3750,-5.701
26,3900,-17.593
27,4050,-21.64
28,4200,-6.3663
29,4350,-21.5759
30,4500,-16.8306
31,4650,-25.4239
32,4800,-23.6485
33,4950,4.8455
34,5100,-22.4277
35,5250,-22.47
36,5400,-13.8694
37,5550,-8.9396
38,5700,-14.2928
39,5850,-14.0305
40,6000,-18.8105
41,6150,-23.3052
42,6300,-5.4326
43,6450,-33.4598
44,6600,-0.5484
45,6750,-20.1512
46,6900,-16.4293
47,7050,-12.2952
48,7200,-15.5648
49,7350,-9.8835
50,7500,-7.2886
51,7650,-16.7618
52,7800,-24.5832
53,7950,-24.7494
54,8100,-20.4773
55,8250,-14.9258
56,8400,-28.4908
57,8550,-19.2669
58,8700,-17.5457
59,8850,-22.9261
60,9000,-20.5456
61,9150,-10.598
62,9300,-19.9286
63,9450,-17.275
64,9600,-12.9096
65,9750,-8.6444
66,9900,-13.7956
67,10050,-18.4537
68,10200,-15.464
69,10350,2.6671
70,10500,-19.7244
71,10650,-7.6276
72,10800,-8.7233
73,10950,-13.7698
74,11100,-7.4746
75,11250,-15.8555
76,11400,-14.9565
77,11550,-19.9175
78,11700,-6.7171
79,11850,-8.2777
80,12000,-11.2389
81,12150,-30.6928
82,12300,-17.9413
83,12450,-22.1408
84,12600,-19.5826
85,12750,-17.0548
86,12900,-16.8736
87,13050,-19.4212
88,13200,-13.1583
89,13350,-16.8036
90,13500,-19.1021
91,13650,-11.1353
92,13800,-14.4979
93,13950,-13.5856
94,14100,-9.0482
95,14250,-15.4394
96,14400,-22.6293
97,14550,-11.711
98,14700,-14.2096
99,14850,-27.1448
100,15000,-4.5929
101,15150,-2.734
102,15300,-17.9919
103,15450,-13.739
104,15600,-17.8318
105,15750,-23.2658
106,15900,-24.326
107,16050,-14.3064
108,16200,-17.4132
109,16350,-25.9651
110,16500,-16.994
111,16650,-3.3257
112,16800,-21.2781
113,16950,-5.2786
114,17100,-10.2891
115,17250,-11.4093
116,17400,-18.4329
117,17550,-18.8577
118,17700,-16.7607
119,17850,-20.5194
120,18000,-6.9429
121,18150,-15.7558
122,18300,-10.2279
123,18450,-12.2552
124,18600,-21.3035
125,18750,-15.2445
126,18900,-14.3144
127,19050,-22.3783
128,19200,-26.7827
129,19350,-18.9223
130,19500,6.4889
131,19650,-9.0133
132,19800,-24.7039
133,19950,-21.975
134,20100,-16.4859
135,20250,-13.6082
136,20400,-20.1233
137,20550,-15.9122
138,20700,-23.8389
139,20850,-24.7461
140,21000,-11.6572
141,21150,-25.6456
142,21300,-12.2164
143,21450,-10.6231
144,21600,-12.191
145,21750,-26.5803
146,21900,-26.0788
147,22050,-6.8046
148,22200,-13.5701
149,22350,-6.8244
150,22500,-16.1607
151,22650,-10.5736
152,22800,-14.1796
153,22950,-18.3441
154,23100,-10.2797
155,23250,-11.2403
156,23400,-21.3296
157,23550,-15.7095
158,23700,-27.6746
159,23850,-24.2652
160,24000,-14.5501
161,24150,-2.5902
162,24300,-14.1368
163,24450,-19.9854
164,24600,-18.4266
165,24750,-10.4676
166,24900,-27.9965
167,25050,-5.989
168,25200,-23.46
169,25350,-27.4934
170,25500,-16.4604
171,25650,-3.6934
172,25800,-16.9734
173,25950,-14.4449
174,26100,-8.3778
175,26250,-24.2707
176,26400,-7.4027
177,26550,-22.0261
178,26700,-19.3025
179,26850,-21.849
180,27000,-12.4218
181,27150,-8.5076
182,27300,-9.5359
183,27450,-13.9785
184,27600,-13.9312
185,27750,-20.1592
186,27900,-10.3789
187,28050,-13.0611
188,28200,-1.067
189,28350,-22.7566
190,28500,-20.8551
191,28650,-21.6084
192,28800,-15.5894
193,28950,-23.6189
194,29100,-13.4639
195,29250,-26.9386
196,29400,-10.7164
197,29550,-25.0333
198,29700,-22.5391
199,29850,-10.6265
200,30000,-20.9463
201,30150,-14.405
202,30300,-16.4457
203,30450,-17.2598
204,30600,-10.0224
205,30750,-5.5213
206,30900,-16.8088
207,31050,-14.4826
208,31200,-18.2166
209,31350,-14.2613
210,31500,-14.0982
211,31650,-16.2024
212,31800,-23.5202
213,31950,-20.4032
214,32100,-18.3145
215,32250,-13.5446
216,32400,-16.8887
217,32550,-15.0755
218,32700,-19.6689
219,32850,-4.3805
220,33000,-16.4685
221,33150,-29.8735
222,33300,-15.8978
223,33450,-18.7534
224,33600,-3.4881
225,33750,-19.8283
226,33900,-21.672
227,34050,-24.4653
228,34200,-14.0075
229,34350,-19.3557
230,34500,-24.8957
231,34650,-4.2776
232,34800,-16.1416
233,34950,-14.0222
234,35100,-23.6233
235,35250,-17.0612
236,35400,-16.897
237,35550,-14.564
238,35700,-14.6825
239,35850,-10.4534
240,36000,-11.4997
241,36150,-18.6127
242,36300,-19.7875
243,36450,-12.2265
244,36600,-25.0013
245,36750,-5.2396
246,36900,-14.1212
247,37050,-10.0038
248,37200,-20.8753
249,37350,-12.4036
250,37500,-12.6193
251,37650,-22.5916
252,37800,-4.7177
253,37950,-14.1944
254,38100,-21.3332
255,38250,-17.6144
256,38400,-22.6547
257,38550,-5.2913
258,38700,-11.7374
259,38850,-18.9477
260,39000,-11.5723
261,39150,-13.521
262,39300,-16.6041
263,39450,-12.1666
264,39600,-7.7574
265,39750,-13.2493
