episode,total_timesteps,reward
1,150,-16.8309
2,300,-17.7739
3,450,-21.9772
4,600,-7.0302
5,750,-14.9726
6,900,-20.4367
7,1050,-22.4787
8,1200,-17.1181
9,1350,-12.7001
10,1500,-18.4164
11,1650,-13.721
12,1800,-14.7564
13,1950,-11.3276
14,2100,-17.1461
15,2250,-20.9253
16,2400,-7.948
17,2550,-22.273
18,2700,-0.9227
19,2850,-13.1075
20,3000,-10.6907
21,3150,-20.1246
22,3300,-22.8117
23,3450,-13.938
24,3600,-15.0203
25,3750,-18.1694
26,3900,-12.0676
27,4050,-1.6257
28,4200,-20.8786
29,4350,-21.4225
30,4500,-20.7503
31,4650,-12.0211
32,4800,-15.4185
33,4950,-13.409
34,5100,-16.4221
35,5250,-17.4509
36,5400,-21.0489
37,5550,-14.8822
38,5700,-19.7981
39,5850,-23.9056
40,6000,-7.8311
41,6150,-14.3276
42,6300,-22.7219
43,6450,-18.3071
44,6600,-11.0198
45,6750,-12.3141
46,6900,-13.1012
47,7050,-9.6608
48,7200,-22.5514
49,7350,-17.9089
50,7500,-17.722
51,7650,-17.8337
52,7800,-15.6915
53,7950,-18.4588
54,8100,-6.6026
55,8250,-15.1665
56,8400,-2.3393
57,8550,-11.4026
58,8700,-13.378
59,8850,-8.0492
60,9000,-14.192
61,9150,-24.3415
62,9300,-15.8599
63,9450,-10.8412
64,9600,-25.5325
65,9750,-18.8982
66,9900,-11.3448
67,10050,-25.4804
68,10200,-20.3566
69,10350,-3.8791
70,10500,-19.4314
71,10650,-8.4085
72,10800,-10.2966
73,10950,-21.5177
74,11100,-8.4126
75,11250,-14.592
76,11400,-8.6458
77,11550,-14.3843
78,11700,-5.2532
79,11850,-21.5122
80,12000,-12.8417
81,12150,-21.8147
82,12300,-17.6634
83,12450,-9.325
84,12600,-10.2145
85,12750,-19.2642
86,12900,-18.6602
87,13050,-14.1925
88,13200,-11.0337
89,13350,-1.2907
90,13500,-8.805
91,13650,1.3864
92,13800,0.4028
93,13950,-14.2126
94,14100,-6.9698
95,14250,-14.6841
96,14400,-6.6816
97,14550,-14.6376
98,14700,-4.6437
99,14850,-3.6061
100,15000,-16.0503
101,15150,-19.7838
102,15300,-14.9079
103,15450,-12.2901
