time/total_timesteps,rollout/ep_rew_mean,train/entropy,train/policy_loss,train/value_loss
26400,-13.9828,2.0238,0.8622,20.2372
27000,-13.7195,2.0313,3.6366,28.2958
27600,-13.4946,2.0232,1.0299,23.7995
28200,-13.4539,2.0192,-0.2639,5.3575
28800,-13.8017,2.0215,0.2212,13.2911
29400,-13.7758,2.0068,0.0339,3.7815
30000,-13.9103,2.0242,-1.0266,6.3643
30600,-13.8924,2.0155,-0.0913,10.6158
31200,-13.7383,2.015,0.2091,12.3547
31800,-14.0106,2.0008,-0.7874,4.7516
32400,-14.0535,2.0135,-0.6957,10.4216
33000,-14.1707,2.0485,1.2026,3.8993
33600,-13.9985,2.0276,1.576,17.9541
34200,-13.8361,2.0486,-1.0362,12.5656
34800,-13.7466,2.0487,-0.9696,6.9125
35400,-13.6502,2.065,1.2133,6.7529
36000,-13.8323,2.0664,-0.0103,27.5322
36600,-13.4478,2.064,3.611,10.8204
37200,-13.2577,2.0659,-0.9331,9.6889
37800,-13.7081,2.0454,-1.6134,10.6238
38400,-13.6036,2.0459,-0.124,16.2273
39000,-13.7318,2.0507,-0.0812,20.7396
39600,-13.6808,2.0413,0.8633,8.6476
40200,-14.0638,2.0373,-2.4347,21.6517
40800,-14.0,2.0552,-0.5455,8.0425
41400,-14.2461,2.0716,-0.8802,6.8842
42000,-14.4924,2.0564,2.3683,14.2923
42600,-14.6503,2.0757,1.9463,19.9552
43200,-14.8005,2.0635,0.2472,12.117
43800,-14.691,2.0631,3.2819,13.4822
44400,-15.0007,2.0809,-0.8101,9.4512
45000,-15.1881,2.0716,-1.4005,15.4169
45600,-15.0818,2.0633,1.2081,18.2338
46200,-14.9354,2.0481,2.3721,6.8007
46800,-14.9546,2.0591,-0.5395,17.4542
47400,-14.8303,2.0555,0.1749,5.488
48000,-14.8752,2.0099,-1.4954,4.3277
48600,-14.9267,1.9935,-0.1231,9.1017
49200,-14.5422,1.9745,2.2868,13.1285
49800,-14.3619,1.996,-0.146,10.7968
50400,-14.2387,1.9935,0.5089,4.0554
51000,-14.1913,2.0059,-1.0157,14.1735
51600,-14.37,1.9574,-0.033,8.9027
52200,-14.3695,1.9762,-1.0538,8.5742
52800,-14.2512,2.0041,-0.618,13.6604
53400,-14.1598,1.9664,0.8585,11.1054
54000,-13.986,1.9807,0.3777,9.1548
54600,-14.0564,1.9936,0.2599,6.7964
55200,-13.6643,1.9544,-0.2692,11.9051
55800,-13.5403,2.0107,0.0261,11.2512
56400,-13.2476,1.9901,1.5845,3.4918
57000,-13.204,2.0479,0.2416,5.8056
57600,-13.3039,2.0025,-1.5475,12.9264
58200,-13.0574,2.0421,0.0395,7.5338
58800,-13.27,2.0213,-0.9199,5.8219
59400,-13.1887,2.0366,-0.7883,14.2081
60000,-13.1198,2.0573,-0.3802,7.037
60600,-13.0065,2.0722,2.6055,43.6891
61200,-13.0994,2.1084,2.058,11.6659
61800,-13.0261,2.0949,0.9984,8.6727
62400,-13.1672,2.0956,-1.1751,11.4612
63000,-13.0855,2.1121,-0.2092,11.7804
63600,-13.1982,2.1051,-0.5816,9.4447
64200,-13.6366,2.0994,-1.8133,4.0214
64800,-13.6436,2.105,1.6653,15.8371
65400,-13.5888,2.0939,1.4776,43.2503
66000,-13.487,2.0862,0.7291,8.7791
66600,-13.6378,2.1058,-0.7753,16.2649
67200,-13.4563,2.0416,0.6526,8.4467
67800,-13.4076,2.0768,-0.3413,8.3864
68400,-13.5301,2.0682,-0.7335,12.2265
69000,-13.5728,2.0804,-0.0907,3.5698
69600,-13.497,2.0904,0.6558,13.0322
70200,-13.4507,2.0724,1.0707,8.3821
70800,-13.4602,2.1026,-1.32,9.0083
71400,-13.5454,2.0919,-0.8085,7.2813
72000,-13.556,2.0853,0.208,11.9224
72600,-13.504,2.0854,-0.3889,9.9203
73200,-13.5603,2.1001,0.0132,7.9845
73800,-13.6817,2.0973,-0.0741,9.5046
74400,-13.6274,2.1124,-0.1235,5.9378
75000,-13.3547,2.0803,2.4706,6.2179
75600,-13.4653,2.0912,2.1359,3.8349
76200,-13.4595,2.1069,-0.0562,10.2361
76800,-13.5004,2.1005,-2.3276,8.3416
77400,-13.3208,2.0981,0.1305,2.8599
78000,-13.3911,2.1136,-0.6207,17.6796
78600,-13.2105,2.1091,1.7499,5.5678
79200,-12.9695,2.1038,-0.4026,7.143
79800,-13.0407,2.1145,-0.5126,6.5549
80400,-13.2018,2.1134,1.4596,5.0461
81000,-13.0223,2.1072,2.7366,11.6688
81600,-12.8045,2.0868,0.6151,10.2069
82200,-13.0766,2.1165,-3.1565,19.2021
82800,-13.0486,2.1093,-2.2548,6.1779
83400,-12.8236,2.115,0.9537,5.0713
84000,-12.7656,2.1165,-0.9292,5.0187
84600,-12.8066,2.1118,-1.1178,4.7465
85200,-12.7212,2.1267,2.1379,9.8862
85800,-12.6296,2.1189,1.2463,13.4346
86400,-12.541,2.1264,0.491,7.7051
87000,-12.6595,2.1305,-1.6596,7.1496
87600,-12.4798,2.1244,0.6303,2.2364
88200,-12.3858,2.138,-0.3233,7.7882
88800,-12.193,2.1345,-0.5398,12.0259
89400,-11.8556,2.1326,1.574,23.5302
90000,-11.9716,2.1482,0.185,15.4688
90600,-12.0244,2.1264,-0.0557,12.9887
91200,-11.8842,2.1433,1.4462,5.0894
91800,-11.7951,2.1244,-0.6116,20.3557
92400,-12.0189,2.1286,-1.1882,26.3107
93000,-11.9352,2.1379,0.015,6.7383
93600,-12.0143,2.1341,0.6243,11.3871
94200,-12.1652,2.1245,-1.4552,17.9585
94800,-11.9048,2.1337,1.1023,5.3414
95400,-12.0994,2.1199,-2.1002,21.6189
96000,-12.359,2.1243,-1.6316,14.085
96600,-12.3739,2.1343,0.9196,5.3397
97200,-11.9539,2.1303,2.2377,11.7466
97800,-11.8445,2.1144,0.3048,6.8899
98400,-12.0176,2.1165,-1.5444,10.712
99000,-11.9769,2.1239,-0.831,6.9804
99600,-11.8839,2.1304,0.172,12.3192
100200,-12.0741,2.1229,-0.8945,3.8408
100800,-12.249,2.14,-0.8061,5.2825
101400,-12.5025,2.1503,-1.1038,12.013
102000,-12.3519,2.1369,1.7334,32.2408
102600,-12.3521,2.1224,3.505,22.0992
103200,-12.2164,2.1314,7.9597,15.4632
103800,-12.2065,2.144,1.3557,10.7937
104400,-12.5258,2.1567,-1.3867,6.0603
105000,-12.5507,2.1529,-0.7616,15.6002
105600,-12.532,2.1683,-0.1261,8.3412
106200,-12.4208,2.1562,2.5189,10.9229
106800,-12.3935,2.1589,-0.923,5.8015
107400,-11.9499,2.1587,1.3312,22.2314
108000,-11.9932,2.149,-0.4925,11.3623
108600,-11.9202,2.1461,0.3903,6.3358
109200,-11.8169,2.1411,-0.826,22.6458
109800,-11.7606,2.1403,1.3964,7.5986
110400,-11.4613,2.1192,-0.5359,6.3332
111000,-11.4847,2.0983,-1.1398,18.9913
111600,-11.8219,2.0881,-1.5953,19.7192
112200,-12.0393,2.1085,0.9359,14.4632
112800,-11.9815,2.1136,1.5943,17.8321
113400,-11.705,2.1387,2.4932,18.1694
114000,-11.629,2.1207,1.2225,7.8375
114600,-11.5865,2.1143,-0.0853,6.9761
115200,-11.4723,2.1264,-1.1887,11.0671
115800,-11.4574,2.1086,-2.1878,14.0179
116400,-11.4792,2.1016,-1.3393,19.6755
117000,-11.5198,2.1367,0.9043,8.2827
117600,-11.5688,2.1351,1.9787,9.5574
118200,-11.7163,2.1183,1.3361,6.0798
118800,-11.6512,2.1197,0.8277,8.3042
119400,-11.6861,2.0859,-2.0704,15.6356
120000,-11.7588,2.1182,-2.4066,17.1408
120600,-12.023,2.0897,-1.9905,15.2328
121200,-12.3769,2.0787,-0.6573,12.7273
121800,-12.5886,2.082,-0.7153,22.9163
122400,-12.8625,2.0775,0.7733,27.4168
123000,-13.006,2.0471,0.788,21.3812
123600,-13.2294,2.0578,0.5237,8.1061
124200,-13.2921,2.0993,0.2816,14.7007
124800,-13.2759,2.1132,1.5969,24.9394
125400,-13.6548,2.0381,-2.3636,18.3592
126000,-13.5699,2.082,-1.2941,4.1017
126600,-13.3458,2.0719,-0.0094,10.3975
127200,-13.3961,2.0766,-0.5317,6.4058
127800,-13.847,2.0669,-2.1401,13.9206
128400,-13.9497,2.0957,1.8259,20.3764
129000,-13.9967,2.0708,2.3421,17.0232
129600,-14.0472,2.0641,3.6821,4.0554
130200,-14.1065,2.0972,0.2933,7.0051
130800,-13.8991,2.1076,0.8545,6.1583
131400,-13.3121,2.116,2.0514,17.3428
132000,-13.245,2.1095,-1.2614,22.1098
132600,-13.237,2.0961,-1.8856,10.4745
133200,-13.2684,2.1012,-2.6269,5.3177
133800,-13.1173,2.0883,1.3387,17.7286
134400,-12.9593,2.098,0.1071,2.0464
135000,-12.9077,2.0931,-0.7109,5.9073
135600,-12.8991,2.1003,-1.7998,15.0352
136200,-12.7446,2.0991,1.1125,10.9666
136800,-12.6604,2.0656,-0.354,12.8687
137400,-12.6153,2.0281,1.3086,15.2188
138000,-12.6654,2.0653,-0.3664,11.439
138600,-12.4718,2.0247,2.2828,13.7108
139200,-12.6481,2.0773,-0.733,20.4418
139800,-13.2149,2.0527,-0.6182,12.5851
140400,-12.9391,2.0743,2.4797,19.1488
141000,-12.9166,2.041,2.32,11.9186
141600,-13.0181,2.065,0.1798,8.2579
142200,-12.8775,2.0782,1.0036,21.9341
142800,-12.4887,2.0343,0.5665,8.7902
143400,-12.5362,2.1035,0.3097,9.4671
144000,-12.6038,2.0818,-0.8335,15.9152
144600,-12.7724,2.0974,-2.4579,10.8367
145200,-12.9077,2.0837,-1.8206,12.333
145800,-12.9125,2.0849,2.1779,11.5447
146400,-13.0392,2.1146,3.113,21.623
147000,-12.9497,2.1033,2.9442,8.462
147600,-12.9804,2.1309,1.3316,1.7006
148200,-12.8744,2.1281,0.3506,4.0804
148800,-13.1212,2.117,-1.7033,9.768
149400,-13.0545,2.1265,0.5095,1.936
150000,-13.0426,2.1234,-1.7177,18.5836
150600,-12.8982,2.1057,-2.3902,9.6279
151200,-12.8751,2.1176,-0.0695,8.3471
151800,-12.9469,2.1109,-1.9529,7.8542
152400,-13.147,2.1117,-0.4799,6.4037
153000,-13.0728,2.1083,0.4986,3.8259
153600,-13.0713,2.1125,1.2776,18.0202
154200,-12.7537,2.1054,1.2352,3.5297
154800,-12.4762,2.1283,-0.8926,20.981
155400,-12.7244,2.1081,-3.1323,24.6104
156000,-12.6209,2.1206,0.1453,20.3829
156600,-12.6178,2.113,-1.6008,4.2328
157200,-12.8119,2.1263,-0.1026,7.6478
157800,-12.8831,2.123,1.7773,3.6187
158400,-12.9596,2.1427,0.2475,15.8876
159000,-12.8888,2.1146,0.4806,7.4185
159600,-12.7372,2.1188,-0.3968,5.905
160200,-12.1888,2.1251,2.059,22.3631
160800,-12.292,2.1197,-1.6699,5.3983
161400,-12.4269,2.1403,0.1107,9.3311
162000,-12.4716,2.1404,0.726,3.2227
162600,-12.2568,2.1147,1.8029,3.4737
163200,-12.3246,2.1523,-1.2053,14.4518
163800,-12.2441,2.1478,-1.7203,10.3727
164400,-12.2148,2.1462,-0.3808,2.8678
165000,-12.0446,2.1334,-0.5841,7.3139
165600,-12.2328,2.1341,-2.5368,12.8767
166200,-12.3962,2.1124,-0.1569,5.8543
166800,-12.3623,2.1134,-0.4003,9.7077
167400,-12.0513,2.1209,1.765,33.5265
168000,-11.7457,2.1266,2.1546,26.9386
168600,-11.8175,2.0872,1.5747,3.6302
169200,-11.7163,2.1105,0.6688,17.7995
169800,-11.3807,2.1371,0.7989,14.8496
170400,-10.986,2.1355,-1.5761,5.843
171000,-11.1088,2.1372,-2.8096,25.7791
171600,-10.8197,2.1422,-1.4625,4.2264
172200,-10.6394,2.1308,-1.573,2.7562
172800,-10.5938,2.1404,-0.0892,11.7738
173400,-10.5783,2.1215,0.236,14.0191
174000,-10.3224,2.148,2.7238,8.4166
174600,-10.2673,2.1187,-0.234,10.4418
175200,-10.2396,2.1373,2.2169,7.1497
175800,-9.9899,2.1391,-0.2506,12.1074
176400,-9.9293,2.122,-0.6381,11.5836
177000,-9.9343,2.1096,-0.903,3.5708
177600,-9.9455,2.1353,0.9442,11.5156
178200,-9.9234,2.1258,-0.6657,4.7221
178800,-10.0783,2.1233,-1.4616,6.7983
179400,-10.3772,2.0998,-1.0064,15.6973
180000,-10.3108,2.1164,4.3576,27.9002
180600,-10.0574,2.0835,1.2178,17.7764
181200,-9.8166,2.0864,5.0121,12.3744
181800,-9.8358,2.0596,-0.3636,11.336
182400,-10.0336,2.08,-0.0422,7.63
183000,-9.831,2.0925,4.7512,18.5069
183600,-9.9461,2.1109,-1.1054,5.1529
184200,-10.1071,2.0638,-0.0169,11.5245
184800,-9.9753,2.1083,2.7115,30.1719
185400,-9.9626,2.0953,1.0663,8.0026
186000,-9.7976,2.059,0.2315,4.865
186600,-9.6329,2.0804,1.2092,5.7561
187200,-9.6925,2.0596,-2.4602,12.4166
187800,-9.5438,2.0674,-1.1091,6.0898
188400,-9.2738,2.0455,0.864,6.3504
189000,-9.4985,2.021,-1.6684,6.9092
189600,-9.4467,2.0416,-0.3267,5.0011
190200,-9.6395,2.0215,0.8652,8.15
190800,-9.9203,2.0143,-0.9978,16.0374
191400,-9.9944,1.9739,-0.1186,3.7342
192000,-9.9802,2.023,0.0583,3.0268
192600,-9.9327,1.9558,2.1155,8.2701
193200,-9.9391,1.9569,-1.037,5.7307
193800,-9.851,1.9169,-1.7239,7.6453
194400,-9.6719,1.9585,-0.5873,5.9398
195000,-9.9203,1.9872,-0.1556,11.0956
195600,-9.7865,1.9503,1.3574,5.6797
196200,-9.6424,1.9697,2.7857,7.8967
196800,-9.3993,1.9821,-1.2023,11.1162
197400,-9.0777,1.9805,0.4028,9.088
198000,-9.278,2.0029,-0.4778,17.3599
198600,-8.9142,2.0079,-0.3858,12.4403
199200,-9.0905,1.9315,-2.0192,29.0363
199800,-9.6571,1.9872,-2.3419,6.3963
200400,-9.9001,1.9563,-0.5123,6.3618
201000,-10.0366,1.9602,0.9565,14.8574
201600,-10.2942,2.0041,1.9448,9.21
202200,-10.0256,1.9664,2.5558,17.039
202800,-10.1059,1.9296,0.6586,8.2925
203400,-10.3896,1.9359,-1.0524,17.6442
204000,-10.5058,1.9335,-2.0228,8.8533
204600,-10.2814,2.007,2.1108,10.9154
205200,-10.5143,1.921,-0.8456,17.1314
205800,-10.3724,1.8845,0.2337,6.1059
206400,-10.2564,1.9424,0.8083,8.6546
207000,-10.1302,2.0031,0.5457,6.8984
207600,-10.1906,2.0028,-0.4112,8.0452
208200,-10.3885,1.9071,-4.5855,20.955
208800,-10.3534,1.9979,-1.657,4.7182
209400,-10.2107,2.0328,0.5958,18.2556
210000,-10.1727,1.9964,-0.3132,24.5557
210600,-10.4237,2.0585,-0.7214,14.2902
211200,-10.8453,2.0061,-0.1335,5.4208
211800,-10.4923,2.0526,2.4983,45.0177
212400,-10.6773,2.0041,1.2143,6.6804
213000,-10.788,2.0385,-0.8949,5.7956
213600,-10.8123,2.0436,0.5803,2.6831
214200,-10.6358,2.025,-1.4041,14.9956
214800,-10.3644,2.0692,-0.644,2.745
215400,-10.2934,2.0426,-1.5052,7.0862
216000,-10.3229,2.0403,-0.5597,5.9912
216600,-10.3206,2.0256,1.1382,12.5742
217200,-10.4205,2.0357,1.7347,8.4654
217800,-10.5868,2.0672,-1.1058,5.6811
218400,-10.5044,2.0383,-0.0931,9.8168
219000,-10.3502,2.0341,0.2019,4.2519
219600,-10.6046,2.0514,0.3197,2.8888
220200,-10.4441,2.0386,-0.0379,5.3698
220800,-10.3891,2.0604,0.1933,8.4046
221400,-10.4254,2.0543,-0.5658,3.5829
222000,-10.442,2.0696,0.4037,9.3959
222600,-10.5382,2.0591,-0.4837,10.7864
223200,-10.2974,2.045,-0.7041,9.3937
223800,-10.6342,2.0538,-2.2375,20.7671
224400,-10.5963,2.0965,2.0002,17.9006
225000,-10.66,2.0128,0.0998,11.6926
225600,-10.6096,2.0716,0.0023,12.6273
226200,-10.3483,2.1185,1.1137,9.2686
226800,-10.8948,2.0299,-0.542,24.4672
227400,-11.012,2.0818,-0.9404,8.1529
228000,-10.8465,2.05,2.2945,12.6488
228600,-11.0774,2.0706,0.3239,7.5705
229200,-10.8632,2.111,1.173,9.6165
229800,-10.9566,2.0881,-0.7981,12.6934
230400,-10.7928,2.0915,-0.0486,14.0349
231000,-10.7022,2.0761,-0.4439,17.3873
231600,-10.5915,2.0936,0.381,15.0717
232200,-10.6771,2.0805,-0.6981,4.43
232800,-10.6163,2.0745,-1.2346,6.4479
233400,-10.415,2.1,2.3442,21.4516
234000,-10.2606,2.1019,1.9766,16.6655
234600,-10.4966,2.0723,-1.2657,11.1006
235200,-10.2894,2.1085,1.6757,15.4128
235800,-10.0684,2.1055,1.2583,14.3207
236400,-10.1484,2.0912,-1.5342,12.4849
237000,-10.3204,2.1138,-2.1639,11.2409
237600,-10.2778,2.0875,0.0927,6.3291
238200,-10.244,2.0974,-0.3144,7.1449
238800,-9.8528,2.0802,0.2547,3.8548
239400,-9.8082,2.0646,0.8535,8.5394
240000,-9.6612,2.0753,-1.4759,11.8754
240600,-9.3735,2.0905,-0.1645,17.8654
241200,-9.4025,2.0666,-1.1142,10.9228
241800,-9.0612,2.0679,0.6697,5.9444
242400,-8.7993,2.0742,0.8617,6.7718
243000,-8.8264,2.0762,-0.5803,6.0304
243600,-8.6862,2.0876,-1.3117,8.1705
244200,-8.9376,2.0675,-1.6733,16.6699
244800,-8.9196,2.0519,-0.0977,19.3939
245400,-8.9254,2.0561,1.3179,11.4395
246000,-8.7641,2.0473,1.1201,6.77
246600,-8.8594,2.0609,-1.1074,8.1074
247200,-8.7691,2.0729,-0.1169,7.0897
247800,-8.7096,2.0645,-0.6597,11.1259
248400,-8.8779,2.062,-0.9487,3.1022
249000,-9.1158,2.0551,-0.4829,11.5969
249600,-8.8393,2.0714,0.9214,8.2136
250050,-9.4109,2.0411,-1.602,26.4402
