episode,total_timesteps,reward
1,150,-20.3239
2,300,-22.6275
3,450,-13.4772
4,600,-17.5205
5,750,-20.5185
6,900,-11.7131
7,1050,-22.6267
8,1200,-3.8717
9,1350,-16.0149
10,1500,-26.5685
11,1650,-30.4084
12,1800,-15.6262
13,1950,-14.7161
14,2100,-22.2519
15,2250,-18.1994
16,2400,-8.502
17,2550,-14.4588
18,2700,-4.5333
19,2850,-12.8074
20,3000,8.2582
21,3150,-23.1581
22,3300,-9.1034
23,3450,-4.6513
24,3600,10.1726
25,3750,-13.452
26,3900,-6.4234
27,4050,-3.2264
28,4200,-15.9452
29,4350,-10.5048
30,4500,-17.4369
31,4650,-5.6033
32,4800,-18.2112
33,4950,-13.3426
34,5100,-15.5662
35,5250,-15.4057
36,5400,-16.22
37,5550,-5.4323
38,5700,-10.499
39,5850,-9.1056
40,6000,-14.6174
41,6150,-5.1223
42,6300,-16.3639
43,6450,-9.1542
44,6600,-12.4237
45,6750,-20.3071
46,6900,-25.9246
47,7050,-2.4674
48,7200,-6.7408
49,7350,-14.3473
50,7500,0.5625
51,7650,-11.2267
52,7800,8.0455
53,7950,-19.0452
54,8100,1.2655
55,8250,-7.4406
56,8400,-14.4837
57,8550,-18.185
58,8700,-8.2611
59,8850,-18.4948
60,9000,-25.8598
61,9150,-10.1644
62,9300,-4.5651
63,9450,-27.3793
64,9600,-13.8299
65,9750,-18.7557
66,9900,-13.1832
67,10050,-9.5237
68,10200,-20.4791
69,10350,3.4114
70,10500,-7.2201
71,10650,-3.8158
72,10800,-8.0639
73,10950,-22.1383
74,11100,-11.0314
75,11250,-7.4906
76,11400,-12.9651
77,11550,-8.7065
78,11700,-8.906
79,11850,-12.3155
80,12000,-10.3428
81,12150,-4.1856
82,12300,-9.5046
83,12450,-6.1132
84,12600,-0.967
85,12750,-11.0002
86,12900,-12.2207
87,13050,0.1512
88,13200,-1.8673
89,13350,-20.3751
90,13500,-16.6242
91,13650,-11.7458
92,13800,-7.6004
93,13950,-5.9321
94,14100,-7.8293
95,14250,-3.3211
96,14400,-15.934
97,14550,2.9851
98,14700,-3.888
99,14850,-7.7313
100,15000,-8.605
101,15150,-13.9311
102,15300,-22.1677
103,15450,-20.668
104,15600,-10.5786
105,15750,-7.42
106,15900,-14.7451
107,16050,-19.3718
108,16200,-11.8392
109,16350,-11.3541
110,16500,-2.271
111,16650,-1.4168
112,16800,-11.5525
113,16950,-9.1419
114,17100,-5.0863
115,17250,-8.6092
116,17400,-8.0827
117,17550,-6.9998
118,17700,-32.8911
119,17850,-16.6061
120,18000,-17.6493
121,18150,-10.2003
122,18300,-14.7912
123,18450,-13.5823
124,18600,-11.9597
125,18750,-3.1403
126,18900,5.1287
127,19050,-5.1165
128,19200,-20.629
129,19350,4.1942
130,19500,-22.0491
131,19650,-0.2315
132,19800,8.0748
133,19950,-28.9125
134,20100,-4.8789
135,20250,-22.9452
136,20400,6.0123
137,20550,-6.6501
138,20700,-6.9658
139,20850,-8.2932
140,21000,-10.0913
141,21150,-11.1346
142,21300,-18.3283
143,21450,-17.2323
144,21600,9.2954
145,21750,8.736
146,21900,-3.7862
147,22050,-20.5192
148,22200,-1.2909
149,22350,-18.0404
150,22500,-27.5937
151,22650,-10.0746
152,22800,-11.2295
153,22950,-0.6673
154,23100,-18.7404
