episode,total_timesteps,reward
1,600,-15.807
2,600,-5.6584
3,600,-26.338
4,600,-21.5693
5,1200,-20.6451
6,1200,-25.1348
7,1200,3.6606
8,1200,-13.2319
9,1800,-13.8359
10,1800,-5.2517
11,1800,-15.7005
12,1800,-13.5036
13,2400,-2.1668
14,2400,-16.7064
15,2400,-7.9514
16,2400,-13.0322
17,3000,-13.9389
18,3000,-26.7193
19,3000,-11.9739
20,3000,-10.3335
21,3600,-11.4481
22,3600,-5.5309
23,3600,-21.0915
24,3600,-16.4384
25,4200,-9.4378
26,4200,-19.9253
27,4200,-10.1626
28,4200,-18.9761
29,4800,-19.9154
30,4800,-2.8462
31,4800,-13.8087
32,4800,-13.4222
33,5400,-19.258
34,5400,-15.0179
35,5400,-4.289
36,5400,-20.0795
37,6000,-9.6502
38,6000,-2.2098
39,6000,-23.8669
40,6000,-22.4798
41,6600,-16.0322
42,6600,-18.9791
43,6600,-11.9987
44,6600,-10.0085
45,7200,-16.2523
46,7200,-14.1987
47,7200,-20.2621
48,7200,-16.7464
49,7800,-19.2428
50,7800,-15.9561
51,7800,-4.2574
52,7800,-18.1504
53,8400,-10.5125
54,8400,-8.793
55,8400,-11.0514
56,8400,-15.9307
57,9000,-18.5933
58,9000,-21.538
59,9000,-6.5973
60,9000,-29.1771
61,9600,-14.5236
62,9600,-16.2775
63,9600,-25.1365
64,9600,-11.6683
65,10200,-14.9974
66,10200,-3.0303
67,10200,-18.1834
68,10200,-23.6781
69,10800,-23.8614
70,10800,-32.532
71,10800,-21.3483
72,10800,-15.2888
73,11400,-4.6967
74,11400,-18.4564
75,11400,-6.4697
76,11400,-17.3509
77,12000,-27.8789
78,12000,-19.0493
79,12000,-17.8507
80,12000,-9.0231
81,12600,-18.115
82,12600,-12.5745
83,12600,-12.7456
84,12600,-25.6011
85,13200,-21.4503
86,13200,-18.7549
87,13200,-7.4564
88,13200,-18.7596
89,13800,-11.3365
90,13800,-15.9608
91,13800,-6.1172
92,13800,-0.8202
93,14400,-25.1129
94,14400,-21.2898
95,14400,-17.4347
96,14400,-9.7461
97,15000,-4.5255
98,15000,-9.9296
99,15000,-7.2909
100,15000,-11.8826
101,15600,-0.629
102,15600,-17.7128
103,15600,-6.1916
104,15600,-15.3065
105,16200,-14.6145
106,16200,0.4587
107,16200,-11.1891
108,16200,-15.0913
109,16800,-12.8783
110,16800,-11.5483
111,16800,-12.0104
112,16800,-1.6204
113,17400,-16.1134
114,17400,-2.4658
115,17400,-9.1173
116,17400,-10.1346
117,18000,-14.5346
118,18000,-11.5269
119,18000,0.5231
120,18000,-10.1039
121,18600,-20.9638
122,18600,-7.9555
123,18600,1.0149
124,18600,-17.969
125,19200,-0.1286
126,19200,-10.3758
127,19200,-23.8485
128,19200,-13.6057
129,19800,-25.0095
130,19800,-19.2418
131,19800,2.9957
132,19800,3.0492
133,20400,-11.6245
134,20400,-13.2937
135,20400,-15.1646
136,20400,-13.6549
137,21000,-16.7305
138,21000,4.8705
139,21000,-10.2744
140,21000,-2.6809
141,21600,-14.6611
142,21600,-10.0622
143,21600,-25.7104
144,21600,-8.3126
145,22200,-9.5813
146,22200,-13.1831
147,22200,-1.2576
148,22200,-4.9641
149,22800,-6.9275
150,22800,-5.1321
151,22800,-3.7064
152,22800,-15.7773
153,23400,-11.3628
154,23400,-13.4248
155,23400,-6.7113
156,23400,1.4841
157,24000,-9.1178
158,24000,-8.9207
159,24000,-18.3231
160,24000,14.2234
161,24600,-3.9347
162,24600,-4.6488
163,24600,-14.0762
164,24600,-19.8576
165,25200,-9.3189
166,25200,-10.3505
167,25200,-2.988
168,25200,-10.719
169,25800,-15.951
170,25800,-7.5406
171,25800,-6.8865
172,25800,-14.3953
173,26400,10.0371
174,26400,-3.9649
175,26400,-14.6666
176,26400,-14.9939
177,27000,-14.806
178,27000,-22.8819
179,27000,-5.2718
180,27000,-6.8764
181,27600,-8.1818
182,27600,-14.2345
183,27600,-17.6609
184,27600,-8.141
185,28200,-17.3469
186,28200,-18.996
187,28200,-11.0045
188,28200,-10.4057
189,28800,-6.2477
190,28800,12.1112
191,28800,-3.6249
192,28800,-4.7997
193,29400,8.4619
194,29400,-14.7913
195,29400,-10.9767
196,29400,-6.5632
197,30000,-12.3025
198,30000,-13.2081
199,30000,-4.4389
200,30000,-7.6311
201,30600,-8.5925
202,30600,-11.6336
203,30600,-5.6298
204,30600,-12.4701
205,31200,-8.4275
206,31200,3.0681
207,31200,-3.5871
208,31200,0.1002
209,31800,-15.4201
210,31800,-9.2296
211,31800,1.6835
212,31800,-0.2183
213,32400,-5.813
214,32400,4.1823
215,32400,-6.3361
216,32400,-3.4663
217,33000,-6.7886
218,33000,-5.2058
219,33000,-6.4808
220,33000,0.4382
221,33600,1.7845
222,33600,-4.6769
223,33600,2.1525
224,33600,-10.1597
225,34200,-5.0943
226,34200,1.2765
227,34200,11.8177
228,34200,-11.0338
229,34800,2.5406
230,34800,15.4829
231,34800,2.5849
232,34800,-7.4609
233,35400,-16.3801
234,35400,-11.8095
235,35400,-10.2941
236,35400,0.272
237,36000,-6.7382
238,36000,8.806
239,36000,-10.5016
240,36000,-4.657
241,36600,-12.0533
242,36600,-11.3306
243,36600,-4.15
244,36600,-2.5125
245,37200,2.9229
246,37200,-2.6876
247,37200,-13.6814
248,37200,2.1568
249,37800,4.9253
250,37800,-12.9637
251,37800,2.0119
252,37800,-1.7553
253,38400,-8.0905
254,38400,-8.9024
255,38400,2.9591
256,38400,-2.0547
257,39000,0.4228
258,39000,2.0694
259,39000,-14.9191
260,39000,5.2436
261,39600,-5.939
262,39600,7.1294
263,39600,-20.487
264,39600,4.4185
265,40200,0.3555
266,40200,-4.3991
267,40200,-2.6179
268,40200,0.8088
269,40800,-9.0868
270,40800,-11.3118
271,40800,-5.4794
272,40800,-1.043
273,41400,-12.3342
274,41400,-9.3764
275,41400,-10.7701
276,41400,-5.8384
277,42000,5.4054
278,42000,-1.6886
279,42000,5.2515
280,42000,0.3026
281,42600,-3.4596
282,42600,-1.8066
283,42600,-17.115
284,42600,-7.0169
285,43200,-2.1703
286,43200,14.1557
287,43200,-10.4085
288,43200,6.2715
289,43800,-0.7071
290,43800,-0.0119
291,43800,-16.4957
292,43800,0.1785
293,44400,-2.3695
294,44400,-9.3422
295,44400,7.1077
296,44400,6.5881
297,45000,-8.0359
298,45000,-4.7622
299,45000,-12.6308
300,45000,-4.7773
301,45600,-5.3307
302,45600,-7.4603
303,45600,-5.9526
304,45600,-4.6068
305,46200,-5.7969
306,46200,1.5396
307,46200,5.4834
308,46200,-1.7942
309,46800,14.0124
310,46800,-6.0477
311,46800,3.2972
312,46800,7.4434
313,47400,1.5803
314,47400,-15.3542
315,47400,-3.3898
316,47400,3.1797
317,48000,-0.3227
318,48000,-9.3992
319,48000,-7.4592
320,48000,-3.1404
321,48600,-12.2228
322,48600,5.7151
323,48600,4.3966
324,48600,-4.9366
325,49200,1.2159
326,49200,0.7002
327,49200,-8.8623
328,49200,7.2828
329,49800,-10.3522
330,49800,-2.685
331,49800,-2.0258
332,49800,0.1698
333,50400,-6.9715
334,50400,-18.6124
335,50400,5.6401
336,50400,-0.1225
337,51000,3.1755
338,51000,-8.2986
339,51000,-12.722
340,51000,-6.0447
341,51600,-16.3207
342,51600,-5.5866
343,51600,-13.4528
344,51600,-9.5395
345,52200,-10.398
346,52200,15.7443
347,52200,-2.6934
