episode,total_timesteps,reward
1,600,-24.3874
2,600,-19.1111
3,600,-23.0067
4,600,-10.3697
5,1200,-7.2932
6,1200,-11.087
7,1200,0.0071
8,1200,-4.8262
9,1800,-20.8403
10,1800,-18.666
11,1800,-13.9447
12,1800,-22.0698
13,2400,-15.1303
14,2400,-16.5982
15,2400,-16.1715
16,2400,-21.4363
17,3000,-15.2127
18,3000,-19.4618
19,3000,-17.3496
20,3000,-8.6792
21,3600,-18.2727
22,3600,-24.7687
23,3600,-13.1158
24,3600,-12.924
25,4200,-21.2267
26,4200,-8.3154
27,4200,-30.8391
28,4200,-9.5342
29,4800,-4.2083
30,4800,6.98
31,4800,-14.0807
32,4800,-30.8579
33,5400,-14.7992
34,5400,-11.4998
35,5400,-20.2548
36,5400,-26.1808
37,6000,-29.2553
38,6000,-23.6155
39,6000,-8.2302
40,6000,-5.3662
41,6600,-18.0788
42,6600,-13.6301
43,6600,-15.6276
44,6600,-31.6033
45,7200,-27.2041
46,7200,-26.0301
47,7200,-11.4199
48,7200,-29.263
49,7800,-18.634
50,7800,-28.7578
51,7800,-7.5293
52,7800,-23.6773
53,8400,-22.6509
54,8400,-22.2208
55,8400,-18.6634
56,8400,-21.3651
57,9000,-21.6061
58,9000,-26.1193
59,9000,-15.2188
60,9000,-18.9247
61,9600,-8.7255
62,9600,-22.509
63,9600,-15.8178
64,9600,-14.869
65,10200,-20.6753
66,10200,-20.9473
67,10200,-23.4506
68,10200,-31.563
69,10800,-21.0354
70,10800,-18.4491
71,10800,-18.2688
72,10800,-23.968
73,11400,-18.5687
74,11400,-33.6846
75,11400,-21.6347
76,11400,-21.8154
77,12000,-5.0163
78,12000,-9.3706
79,12000,-23.4218
80,12000,-10.5846
81,12600,-10.3763
82,12600,-15.2376
83,12600,-23.3871
84,12600,-13.9352
85,13200,-21.4799
86,13200,-17.2814
87,13200,-15.2009
88,13200,-20.1738
89,13800,-16.6344
90,13800,-24.8168
91,13800,-16.2415
92,13800,-25.6654
93,14400,-18.6116
94,14400,-21.3207
95,14400,-20.5093
