episode,total_timesteps,reward
1,150,-13.6066
2,300,-22.5807
3,450,-14.6824
4,600,-9.3312
5,750,-23.3761
6,900,-17.1002
7,1050,-27.1719
8,1200,-4.6019
9,1350,-20.8898
10,1500,-13.854
11,1650,-23.7738
12,1800,-8.4801
13,1950,-22.7307
14,2100,-5.072
15,2250,-15.6776
16,2400,-8.0323
17,2550,-16.8669
18,2700,-17.3616
19,2850,-21.6867
20,3000,-12.2303
21,3150,-13.9538
22,3300,-8.7602
23,3450,-4.2994
24,3600,-23.6358
25,3750,-8.7614
26,3900,-27.8708
27,4050,-7.6707
28,4200,-8.595
29,4350,-4.547
30,4500,-3.752
31,4650,-5.6285
32,4800,-10.1722
33,4950,-23.4067
34,5100,-25.9262
35,5250,-4.4344
36,5400,-12.4238
37,5550,-15.2642
38,5700,-5.2744
39,5850,-4.4811
40,6000,-18.4312
41,6150,-13.791
42,6300,-22.6316
43,6450,-19.4127
44,6600,-18.1761
45,6750,-25.4498
46,6900,-22.0536
47,7050,-20.4347
48,7200,-5.1118
49,7350,-28.513
50,7500,-20.5217
51,7650,-14.4704
52,7800,-2.0046
53,7950,-17.2033
54,8100,-5.0715
55,8250,-13.7567
56,8400,-2.7314
57,8550,1.9919
58,8700,5.9523
59,8850,-19.5836
60,9000,-3.412
61,9150,-19.1178
62,9300,-18.6475
63,9450,-5.6691
64,9600,-19.5403
65,9750,-9.3007
66,9900,-10.3596
67,10050,-21.9776
68,10200,-17.2652
69,10350,-11.6177
70,10500,-13.5477
71,10650,-13.6428
72,10800,-17.21
73,10950,-13.3125
74,11100,-25.9193
75,11250,-18.1205
76,11400,-7.6336
77,11550,-12.2743
78,11700,-16.8091
79,11850,-20.8392
80,12000,-23.6238
81,12150,-26.7528
82,12300,-16.1266
83,12450,-22.5962
84,12600,-24.6782
85,12750,-23.9437
86,12900,-20.9515
87,13050,-3.8909
88,13200,-17.9765
89,13350,-10.9243
90,13500,-6.4598
91,13650,-8.9867
92,13800,-2.4086
93,13950,-10.8414
94,14100,-14.6136
95,14250,-11.3741
96,14400,8.0612
97,14550,-9.9063
98,14700,-7.6173
99,14850,-15.1325
100,15000,-18.9559
101,15150,-16.0472
102,15300,-13.4462
