episode,total_timesteps,reward
1,600,-10.2006
2,600,-25.6132
3,600,-19.2209
4,600,-13.9804
5,1200,-10.1085
6,1200,-12.1184
7,1200,-15.4487
8,1200,-14.4283
9,1800,-21.1449
10,1800,-16.2292
11,1800,-27.1122
12,1800,-17.2691
13,2400,-9.6102
14,2400,-16.5992
15,2400,-19.405
16,2400,-11.101
17,3000,-2.925
18,3000,-8.621
19,3000,-18.7901
20,3000,-17.6112
21,3600,-8.9468
22,3600,-7.039
23,3600,-18.1737
24,3600,-16.06
25,4200,-12.3736
26,4200,-9.7875
27,4200,-9.9783
28,4200,-18.7549
29,4800,-19.3065
30,4800,-13.4446
31,4800,-20.445
32,4800,-16.4987
33,5400,-16.8427
34,5400,-12.2088
35,5400,-19.552
36,5400,-16.6684
37,6000,-15.5161
38,6000,-19.142
39,6000,-12.9161
40,6000,4.0269
41,6600,-27.3328
42,6600,-7.0862
43,6600,-18.8602
44,6600,-18.8711
45,7200,-12.5779
46,7200,-20.4457
47,7200,-23.7669
48,7200,-10.1898
49,7800,-19.926
50,7800,-17.3559
51,7800,-13.7293
52,7800,-16.3059
53,8400,-13.9443
54,8400,-11.8261
55,8400,-0.8153
56,8400,-19.3637
57,9000,-21.4356
58,9000,-28.28
59,9000,-24.2373
60,9000,-25.6822
61,9600,-14.966
62,9600,-26.9576
63,9600,-15.1924
64,9600,-12.8058
65,10200,-36.1094
66,10200,-12.7467
67,10200,-16.4889
68,10200,-22.11
69,10800,-17.8616
70,10800,-16.8743
71,10800,-16.7218
72,10800,-14.3811
73,11400,-20.9591
74,11400,-19.8114
75,11400,-23.8727
76,11400,-25.0354
77,12000,-21.5371
78,12000,-20.5205
79,12000,-5.1981
80,12000,-26.0592
81,12600,-29.7013
82,12600,-28.9278
83,12600,-12.5618
84,12600,-19.2043
85,13200,-22.5059
86,13200,-23.4401
87,13200,-18.2563
88,13200,-16.0558
89,13800,-23.58
90,13800,-8.5757
91,13800,-14.3895
92,13800,-17.3848
93,14400,-11.2644
94,14400,-20.5063
95,14400,-23.8662
96,14400,-12.2379
97,15000,-24.9634
98,15000,-22.5902
99,15000,-21.4739
100,15000,-23.6118
101,15600,-14.1528
102,15600,-15.784
103,15600,-10.2927
104,15600,-18.4215
105,16200,-15.6911
106,16200,-11.2411
107,16200,-10.2077
108,16200,-26.8228
109,16800,-21.7186
110,16800,-24.8911
111,16800,-19.238
112,16800,-22.5222
113,17400,-17.2896
114,17400,-19.6695
115,17400,-14.385
116,17400,-15.7362
117,18000,-14.8945
118,18000,-17.3702
119,18000,-25.8529
120,18000,-12.5747
121,18600,-30.0551
122,18600,-9.6643
123,18600,-19.6249
124,18600,-10.9704
125,19200,-16.4622
126,19200,-13.9422
127,19200,-7.842
128,19200,-13.9421
129,19800,-23.0001
130,19800,-9.4886
131,19800,-17.8072
132,19800,0.5938
133,20400,-13.9506
134,20400,-19.6994
135,20400,-21.2753
136,20400,-15.3356
137,21000,-20.6698
138,21000,-15.3849
139,21000,-12.5348
140,21000,-12.8359
141,21600,-14.7213
142,21600,-9.5261
143,21600,-32.0306
144,21600,-8.1104
145,22200,-7.3585
146,22200,-23.7161
147,22200,-9.3915
148,22200,-25.8721
149,22800,-23.8275
150,22800,-21.7922
151,22800,-25.2531
152,22800,-13.784
153,23400,-19.6068
154,23400,-9.7359
155,23400,-2.427
156,23400,-22.7634
157,24000,-19.1312
158,24000,-11.6895
159,24000,-30.9332
160,24000,-24.2625
161,24600,-12.7449
162,24600,-15.3887
