episode,total_timesteps,reward
1,150,-18.069
2,300,-14.7837
3,450,-14.9601
4,600,-26.1208
5,750,-10.9426
6,900,-14.5648
7,1050,-6.2057
8,1200,-9.57
9,1350,-17.7036
10,1500,-23.4699
11,1650,-18.3711
12,1800,-16.118
13,1950,-1.1904
14,2100,-8.7922
15,2250,-16.1426
16,2400,-13.6492
17,2550,-22.7413
18,2700,-17.9427
19,2850,-10.4058
20,3000,-19.117
21,3150,-15.3306
22,3300,-8.2376
23,3450,-11.5727
24,3600,-16.2567
25,3750,-17.6537
26,3900,-10.7452
27,4050,-18.3565
28,4200,-15.8239
29,4350,-16.0396
30,4500,-19.2949
31,4650,-17.7901
32,4800,-22.9551
33,4950,-16.3608
34,5100,-23.8694
35,5250,-6.0533
36,5400,-19.2974
37,5550,-25.2318
38,5700,-17.2341
39,5850,-11.965
40,6000,-25.332
41,6150,-27.2119
42,6300,-20.882
43,6450,-14.1662
44,6600,-13.6574
45,6750,-17.9293
46,6900,-6.9424
47,7050,-10.452
48,7200,-17.2701
49,7350,-27.6324
50,7500,-5.6941
51,7650,-2.5608
52,7800,-20.0107
53,7950,-14.4883
54,8100,-15.2194
55,8250,-22.1116
56,8400,-9.3863
57,8550,-17.5216
58,8700,-9.1484
59,8850,-12.9418
60,9000,-13.9771
61,9150,0.9912
62,9300,-9.9985
63,9450,-16.1433
64,9600,-2.0177
65,9750,-22.1561
66,9900,-19.944
67,10050,-16.706
68,10200,-23.7929
69,10350,-13.6064
70,10500,-20.0297
71,10650,-22.5152
72,10800,-13.5762
73,10950,-19.0268
74,11100,-22.1401
75,11250,-21.1795
76,11400,-13.3571
77,11550,-15.4357
78,11700,-11.1927
79,11850,-13.9039
80,12000,-17.402
81,12150,-19.9405
82,12300,-11.0436
83,12450,-4.6185
84,12600,-12.9787
85,12750,-24.084
86,12900,-14.7479
87,13050,-11.4257
88,13200,-24.5374
89,13350,-20.6531
90,13500,-17.9955
91,13650,-12.5847
92,13800,-4.6455
93,13950,-16.4757
94,14100,-22.7192
95,14250,-27.2099
96,14400,-15.2812
97,14550,-19.9557
98,14700,-13.6226
99,14850,-20.6271
100,15000,-23.4214
101,15150,-17.6109
102,15300,-20.2562
103,15450,-10.4845
104,15600,-14.4102
105,15750,-15.4442
106,15900,-21.1985
107,16050,-11.7118
108,16200,-12.6572
109,16350,-19.1911
110,16500,-16.4124
111,16650,-15.5892
112,16800,-20.9126
113,16950,-10.8732
114,17100,-11.3342
115,17250,-25.1549
116,17400,-4.1346
117,17550,-16.8745
118,17700,-11.0737
119,17850,-20.7691
120,18000,-15.9287
121,18150,-15.5275
122,18300,-18.7238
123,18450,-16.8064
124,18600,-17.5406
125,18750,-7.1329
126,18900,-11.1031
127,19050,-6.5941
128,19200,-27.7599
129,19350,-9.4296
130,19500,-22.2431
131,19650,-18.4965
132,19800,-8.6228
133,19950,-23.3907
134,20100,-17.7673
135,20250,-8.671
136,20400,-16.2391
137,20550,-15.0428
138,20700,-14.874
139,20850,-31.0391
140,21000,-12.8383
141,21150,-2.1397
142,21300,-21.6598
143,21450,-25.0791
144,21600,-21.8494
145,21750,-19.3014
146,21900,-25.7086
147,22050,-13.833
148,22200,-19.8561
149,22350,-12.5619
150,22500,-14.4534
151,22650,-8.8337
152,22800,-12.3435
153,22950,-13.124
154,23100,-10.4415
155,23250,-9.6786
156,23400,-14.3542
157,23550,-22.5958
158,23700,-13.1697
159,23850,-4.8562
160,24000,-9.7404
161,24150,-12.0947
162,24300,-16.3615
163,24450,-12.3294
164,24600,-11.9836
165,24750,-3.9025
166,24900,-17.5622
167,25050,-14.707
168,25200,-12.3861
169,25350,-7.7051
170,25500,-9.3825
171,25650,-12.806
172,25800,-23.8517
173,25950,-18.6805
174,26100,-25.767
175,26250,-19.9444
176,26400,-22.7874
177,26550,-24.8
178,26700,-21.3484
179,26850,-23.699
180,27000,-22.2215
181,27150,-3.5732
182,27300,-19.824
183,27450,-12.5384
184,27600,-16.8198
185,27750,-8.5923
186,27900,-4.5357
187,28050,-13.0546
188,28200,-14.5335
189,28350,-10.4749
190,28500,-17.9354
191,28650,-18.895
192,28800,-13.0059
193,28950,-15.0965
194,29100,-23.3201
195,29250,-11.5519
196,29400,-8.3956
197,29550,-18.9643
198,29700,-20.4497
199,29850,-10.2539
200,30000,-10.4958
201,30150,-23.6099
202,30300,-9.9304
203,30450,-4.292
204,30600,-3.7472
205,30750,-15.637
206,30900,-23.4345
207,31050,-15.879
208,31200,-22.6702
209,31350,-16.5413
210,31500,-21.6456
211,31650,-10.4073
212,31800,-13.179
213,31950,-18.4932
214,32100,-28.6177
215,32250,-12.6969
216,32400,-19.0297
217,32550,-9.0844
218,32700,-13.8423
219,32850,-10.6694
220,33000,-21.8288
221,33150,-9.8728
222,33300,-19.2742
223,33450,-6.1873
224,33600,-7.8349
225,33750,-3.8389
226,33900,-10.282
227,34050,-14.1371
228,34200,-20.9511
229,34350,-15.9862
230,34500,-7.4931
231,34650,-24.4597
232,34800,-15.4978
