time/total_timesteps,rollout/ep_rew_mean,train/entropy,train/policy_loss,train/value_loss
27600,-16.0451,2.1187,-0.0699,0.0
27900,-15.788,2.1143,-0.014,0.0
28200,-15.7043,2.1239,-0.0209,0.0
28500,-15.6019,2.1259,-0.0438,0.0
28800,-15.7486,2.1252,-0.0378,0.0
29100,-15.7408,2.1254,-0.0209,0.0
29400,-15.5154,2.1247,-0.0118,0.0
29700,-15.5737,2.1151,0.001,0.0
30000,-15.3408,2.1205,-0.0105,0.0
30300,-15.2975,2.1123,0.0209,0.0
30600,-15.1289,2.1242,-0.0047,0.0
30900,-15.1532,2.1225,-0.008,0.0
31200,-15.295,2.1193,-0.0532,0.0
31500,-15.3209,2.1116,-0.0141,0.0
31800,-15.1917,2.1183,-0.023,0.0
32100,-15.4407,2.111,-0.0003,0.0
32400,-15.4651,2.1044,-0.0424,0.0
32700,-15.4149,2.1136,-0.0022,0.0
33000,-15.3729,2.1121,0.0027,0.0
33300,-15.3219,2.1254,-0.0192,0.0
33600,-15.1186,2.1224,-0.0101,0.0
33900,-15.0775,2.1145,-0.027,0.0
34200,-15.0848,2.1315,-0.0466,0.0
34500,-15.0029,2.1137,-0.0341,0.0
34800,-15.1312,2.11,0.0059,0.0
35100,-15.1277,2.113,-0.0383,0.0
35400,-15.1998,2.1103,0.005,0.0
35700,-15.0973,2.0964,-0.0289,0.0
36000,-14.9823,2.09,-0.0759,0.0
36300,-15.0707,2.0996,-0.025,0.0
36600,-14.894,2.109,-0.0073,0.0
36900,-14.7821,2.0804,-0.0703,0.0
37200,-14.5631,2.1124,0.0071,0.0
37500,-14.5797,2.0927,-0.0138,0.0
37800,-14.5852,2.0818,0.0133,0.0
38100,-14.7154,2.1099,-0.0179,0.0
38400,-14.6782,2.0663,-0.0112,0.0
38700,-14.5961,2.0798,-0.0613,0.0
39000,-14.6498,2.0943,-0.0318,0.0
39300,-14.5713,2.0994,-0.0192,0.0
39600,-14.6078,2.1037,-0.0285,0.0
39900,-14.5714,2.0998,-0.0255,0.0
40200,-14.5808,2.1106,-0.0477,0.0
40500,-14.6254,2.0897,0.0196,0.0
40800,-14.449,2.0899,-0.0309,0.0
41100,-14.2401,2.0852,0.0066,0.0
41400,-14.1838,2.0849,0.0105,0.0
41700,-14.1108,2.0875,-0.0247,0.0
42000,-14.0673,2.0933,-0.0098,0.0
42300,-14.2038,2.0936,-0.0006,0.0
42600,-14.2144,2.0797,0.0101,0.0
42900,-14.435,2.0878,0.0185,0.0
43200,-14.6032,2.103,0.0047,0.0
43500,-14.7222,2.1095,-0.0176,0.0
43800,-14.6091,2.1108,-0.0585,0.0
44100,-14.5091,2.1198,-0.0355,0.0
44400,-14.6156,2.1118,-0.0051,0.0
44700,-14.5648,2.1172,-0.0429,0.0
45000,-14.7339,2.117,-0.049,0.0
45300,-14.6235,2.125,-0.0021,0.0
45600,-14.8852,2.1275,-0.023,0.0
45900,-14.8659,2.13,-0.0188,0.0
46200,-14.8384,2.1129,-0.0326,0.0
46500,-14.8583,2.1195,-0.0177,0.0
46800,-14.9199,2.1147,-0.0027,0.0
47100,-14.8125,2.1168,0.0105,0.0
47400,-14.8244,2.1267,-0.0496,0.0
47700,-14.8177,2.1194,-0.024,0.0
48000,-14.8386,2.139,-0.0367,0.0
48300,-14.7806,2.127,-0.0213,0.0
48600,-14.8197,2.0979,-0.0546,0.0
48900,-14.9918,2.1232,0.0117,0.0
49200,-15.0065,2.1097,-0.0098,0.0
49500,-15.0637,2.134,-0.017,0.0
49800,-15.0382,2.1271,-0.0255,0.0
50100,-15.1188,2.1262,-0.0386,0.0
50400,-15.2656,2.1264,0.0271,0.0
50700,-15.1298,2.1314,-0.0202,0.0
51000,-14.9846,2.1138,-0.053,0.0
51300,-15.1217,2.1219,0.013,0.0
51600,-15.1033,2.0991,-0.0293,0.0
51900,-15.2699,2.1085,-0.0269,0.0
52200,-15.4733,2.1103,-0.0136,0.0
52500,-15.4787,2.0932,-0.0434,0.0
52800,-15.6048,2.1045,-0.0324,0.0
53100,-15.5949,2.0932,-0.057,0.0
53400,-15.8171,2.0966,-0.0267,0.0
53700,-15.821,2.0739,-0.0379,0.0
54000,-15.9873,2.0656,0.039,0.0
54300,-16.1911,2.0198,-0.0,0.0
54600,-16.1357,2.0319,-0.0356,0.0
54900,-16.1488,1.9653,0.0287,0.0
55200,-16.2089,2.0282,0.0083,0.0
55500,-16.2589,2.0279,0.0367,0.0
55800,-16.2811,1.9906,0.0978,0.0
56100,-16.4566,2.0181,-0.0405,0.0
56400,-16.271,2.075,-0.0007,0.0
56700,-16.2715,2.0416,-0.0269,0.0
57000,-15.9422,1.9949,-0.0746,0.0
57300,-15.8635,2.0427,0.0073,0.0
57600,-15.7718,1.9766,-0.0778,0.0
57900,-15.6279,1.9834,0.0075,0.0
58200,-15.4525,2.0325,-0.0057,0.0
58500,-15.3173,1.9991,0.0162,0.0
58800,-15.4854,2.0318,-0.0068,0.0
59100,-15.4123,2.0502,-0.0555,0.0
59400,-15.3735,1.9974,0.0145,0.0
59700,-15.0731,2.0216,-0.0678,0.0
60000,-14.9562,2.0232,-0.0017,0.0
60300,-15.1372,1.9752,-0.036,0.0
60600,-14.9851,1.9984,-0.0274,0.0
60900,-14.8773,2.0187,0.0279,0.0
61200,-14.7875,1.9984,0.0046,0.0
61500,-14.6338,2.0367,-0.0007,0.0
61800,-14.6405,2.0724,0.0438,0.0
62100,-14.5381,2.0435,0.0662,0.0
62400,-14.4134,2.0235,-0.0565,0.0
62700,-14.4582,2.0636,0.0552,0.0
63000,-14.3654,2.0829,-0.0167,0.0
63300,-14.5309,2.1254,-0.0027,0.0
63600,-14.6803,2.0296,-0.0509,0.0
63900,-14.6123,2.0889,-0.0553,0.0
64200,-14.6798,2.0994,-0.0346,0.0
64500,-14.522,2.1187,-0.0605,0.0
64800,-14.4296,2.0655,-0.0007,0.0
65100,-14.1583,2.0998,-0.0263,0.0
65400,-13.8427,2.121,-0.0059,0.0
65700,-14.1554,2.1179,-0.1032,0.0
66000,-14.2243,2.1164,-0.0449,0.0
66300,-13.9854,2.1159,0.0042,0.0
66600,-14.0396,2.1064,-0.0215,0.0
66900,-13.89,2.0934,-0.0165,0.0
67200,-13.9508,2.0699,-0.0104,0.0
67500,-13.77,2.0515,0.0154,0.0
67800,-13.6209,2.0611,-0.0668,0.0
68100,-13.4405,2.0496,0.0004,0.0
68400,-13.2129,2.0885,-0.0068,0.0
68700,-13.25,2.0587,0.0045,0.0
69000,-13.2175,2.0867,-0.0169,0.0
69300,-13.1148,2.0746,0.0351,0.0
69600,-13.2548,2.027,-0.0671,0.0
69900,-13.2754,2.066,-0.0293,0.0
70200,-13.2011,2.0578,-0.0955,0.0
70500,-13.2316,2.0618,-0.0323,0.0
70800,-13.2434,2.0571,-0.0064,0.0
71100,-13.1475,2.0584,0.0279,0.0
71400,-13.1193,2.0983,-0.0357,0.0
71700,-13.0752,2.0709,-0.0643,0.0
72000,-13.1924,2.0899,0.0192,0.0
72300,-13.2225,2.0624,-0.0433,0.0
72600,-13.3998,2.0403,-0.0367,0.0
72900,-13.4435,2.1017,-0.0091,0.0
73200,-13.627,2.0869,-0.0232,0.0
73500,-13.587,2.092,-0.0351,0.0
73800,-13.5006,2.0994,-0.0711,0.0
74100,-13.5287,2.1082,-0.0141,0.0
74400,-13.3832,2.0923,-0.0351,0.0
74700,-13.6884,2.0725,-0.0728,0.0
75000,-13.9006,2.0934,-0.0432,0.0
75300,-13.7235,2.0873,-0.0176,0.0
75600,-13.935,2.0659,-0.0774,0.0
75900,-14.1295,2.1015,-0.0088,0.0
76200,-14.0764,2.0899,-0.0142,0.0
76500,-14.3531,2.0681,-0.0353,0.0
76800,-14.2302,2.0582,0.0192,0.0
77100,-14.3392,2.0868,0.0261,0.0
77400,-14.2744,2.0371,-0.0055,0.0
77700,-14.1809,2.0697,-0.003,0.0
78000,-14.2298,2.0929,-0.0343,0.0
78300,-14.0784,2.0628,-0.0495,0.0
78600,-14.0444,2.0832,-0.0526,0.0
78900,-14.1802,2.0622,-0.0546,0.0
79200,-14.009,2.0864,-0.0225,0.0
79500,-14.0014,2.0801,-0.0198,0.0
79800,-14.1315,2.0626,-0.0432,0.0
80100,-14.163,2.0616,0.0184,0.0
80400,-14.4164,2.068,-0.0375,0.0
80700,-14.5019,2.0538,-0.0616,0.0
81000,-14.5494,2.093,-0.0181,0.0
81300,-14.5249,2.0871,-0.035,0.0
81600,-14.5211,2.0828,0.0196,0.0
81900,-14.41,2.0798,-0.0403,0.0
82200,-14.2422,2.1197,-0.0454,0.0
82500,-14.4806,2.1028,-0.036,0.0
82800,-14.6007,2.0789,-0.0231,0.0
83100,-14.6668,2.0868,-0.0186,0.0
83400,-14.8155,2.072,-0.0483,0.0
83700,-14.756,2.0539,-0.0018,0.0
84000,-14.7503,2.0519,0.0167,0.0
84300,-14.8058,2.0545,-0.0779,0.0
84600,-14.718,2.0134,-0.043,0.0
84900,-14.7744,2.0794,0.0293,0.0
85200,-14.714,2.0375,0.0257,0.0
85500,-14.5032,2.0463,-0.0496,0.0
85800,-14.7465,2.0191,-0.0741,0.0
86100,-14.6144,2.0546,-0.021,0.0
86400,-14.6517,2.0434,-0.0542,0.0
86700,-14.634,2.075,-0.0172,0.0
87000,-14.7024,2.0406,-0.0283,0.0
87300,-14.7653,2.0518,0.0345,0.0
87600,-14.5245,2.0235,-0.0246,0.0
87900,-14.5096,2.0732,0.0288,0.0
88200,-14.2513,2.0601,-0.0217,0.0
88500,-14.2411,2.0643,-0.0204,0.0
88800,-14.2564,2.069,-0.0402,0.0
89100,-14.1577,2.0706,-0.0227,0.0
89400,-14.2689,2.0169,-0.0182,0.0
89700,-14.2533,2.0671,-0.0177,0.0
90000,-13.9247,2.0337,0.0508,0.0
90300,-14.0369,2.0925,0.0351,0.0
90600,-13.8444,2.0761,-0.022,0.0
90900,-13.6205,2.0733,0.0167,0.0
91200,-13.6052,2.0677,-0.0059,0.0
91500,-13.392,2.0994,-0.0537,0.0
91800,-13.4184,2.1085,0.0064,0.0
92100,-13.2765,2.1025,0.0208,0.0
92400,-13.4274,2.1351,-0.0369,0.0
92700,-13.7124,2.1302,-0.015,0.0
93000,-13.7428,2.1131,-0.0478,0.0
93300,-13.7276,2.1331,0.0121,0.0
93600,-13.7452,2.1311,-0.0404,0.0
93900,-13.5747,2.1045,-0.0066,0.0
94200,-13.5956,2.1247,-0.0439,0.0
94500,-13.8348,2.1424,-0.0214,0.0
94800,-13.6984,2.1332,-0.0018,0.0
95100,-13.6699,2.1123,-0.0125,0.0
95400,-13.4073,2.1444,0.0166,0.0
95700,-13.1355,2.1282,-0.0134,0.0
96000,-13.1551,2.1474,-0.0007,0.0
96300,-13.145,2.1466,-0.0242,0.0
96600,-13.1192,2.1539,-0.0252,0.0
96900,-13.2777,2.1328,-0.0346,0.0
97200,-13.3539,2.1303,-0.0197,0.0
97500,-13.1607,2.1341,-0.0162,0.0
97800,-13.1535,2.1442,0.0094,0.0
98100,-13.1691,2.1453,-0.0205,0.0
98400,-13.1487,2.1411,-0.0077,0.0
98700,-13.0893,2.1364,-0.0122,0.0
99000,-12.8712,2.1537,-0.0432,0.0
99300,-12.8928,2.1534,-0.034,0.0
99600,-12.748,2.1685,-0.0379,0.0
99900,-12.6434,2.1568,-0.04,0.0
100200,-12.5878,2.1601,-0.0265,0.0
100500,-12.7661,2.1592,-0.0221,0.0
100800,-12.6694,2.1631,-0.0026,0.0
101100,-12.6848,2.169,-0.0346,0.0
101400,-12.7356,2.1676,-0.0253,0.0
101700,-12.6719,2.1582,-0.0416,0.0
102000,-12.6949,2.1461,-0.042,0.0
102300,-12.5813,2.1689,-0.0183,0.0
102600,-12.7881,2.1559,-0.0141,0.0
102900,-12.797,2.17,-0.0355,0.0
103200,-12.8403,2.1521,-0.0384,0.0
103500,-12.9553,2.1615,-0.0057,0.0
103800,-12.9792,2.1515,-0.0385,0.0
104100,-13.0973,2.164,-0.0475,0.0
104400,-13.1841,2.16,-0.0246,0.0
104700,-13.1756,2.162,-0.0254,0.0
105000,-13.1501,2.1567,-0.015,0.0
105300,-12.9971,2.1622,-0.041,0.0
105600,-12.972,2.1498,-0.0301,0.0
105900,-13.0168,2.1544,-0.0014,0.0
106200,-13.1369,2.138,-0.0188,0.0
106500,-13.1121,2.1558,-0.0233,0.0
106800,-13.2794,2.1497,-0.0312,0.0
107100,-13.1817,2.1561,-0.0202,0.0
107400,-13.1404,2.1415,-0.0437,0.0
107700,-12.9057,2.1504,-0.003,0.0
108000,-12.8916,2.1327,-0.0197,0.0
108300,-12.9293,2.1473,-0.0476,0.0
108600,-12.8408,2.1311,-0.039,0.0
108900,-12.9373,2.1433,-0.044,0.0
109200,-13.0509,2.1307,-0.0157,0.0
109500,-13.0455,2.1212,-0.0465,0.0
109800,-13.1626,2.127,-0.024,0.0
110100,-13.1259,2.1299,0.0286,0.0
110400,-13.2689,2.1384,-0.031,0.0
110700,-13.4365,2.1361,-0.0148,0.0
111000,-13.4231,2.1347,0.0132,0.0
111300,-13.6061,2.1375,0.0021,0.0
111600,-13.5636,2.1423,-0.0304,0.0
111900,-13.5909,2.1393,-0.0387,0.0
112200,-13.613,2.1155,0.0067,0.0
112500,-13.8269,2.1314,-0.0141,0.0
112800,-13.8628,2.1363,-0.0376,0.0
113100,-14.0102,2.1294,0.009,0.0
113400,-14.0495,2.1297,-0.0176,0.0
113700,-14.0744,2.1348,-0.0181,0.0
114000,-14.1608,2.1447,-0.0304,0.0
114300,-14.1193,2.1254,0.0052,0.0
114600,-14.4214,2.1383,-0.0196,0.0
114900,-14.5912,2.1337,-0.047,0.0
115200,-14.7264,2.1325,0.0056,0.0
115500,-14.8482,2.1419,-0.0295,0.0
115800,-14.8495,2.1483,-0.0248,0.0
116100,-14.9504,2.1282,-0.0001,0.0
116400,-15.1476,2.1478,-0.0145,0.0
116700,-15.1918,2.1485,-0.0234,0.0
117000,-15.1563,2.146,-0.0245,0.0
117300,-15.3018,2.1383,-0.055,0.0
117600,-15.0895,2.1415,-0.0135,0.0
117900,-15.1917,2.1314,-0.0132,0.0
118200,-15.2415,2.1463,-0.0068,0.0
118500,-15.0706,2.1323,0.0057,0.0
118800,-14.9872,2.1412,-0.0274,0.0
119100,-14.8365,2.1164,-0.0222,0.0
119400,-14.9317,2.1319,-0.0528,0.0
119700,-14.8519,2.126,-0.0352,0.0
120000,-15.0679,2.1183,0.0044,0.0
120300,-15.1118,2.1342,-0.0171,0.0
120600,-15.2583,2.137,-0.0385,0.0
120900,-15.234,2.1249,-0.017,0.0
121200,-15.0947,2.1262,-0.0239,0.0
121500,-15.1336,2.1286,-0.0581,0.0
121800,-15.0983,2.1237,-0.0118,0.0
122100,-15.2208,2.1087,0.0282,0.0
122400,-15.1351,2.1329,-0.0173,0.0
122700,-15.1449,2.1329,-0.042,0.0
123000,-15.0258,2.1215,-0.0614,0.0
123300,-15.0298,2.097,-0.0657,0.0
123600,-15.1276,2.1017,-0.0026,0.0
123900,-14.9332,2.1106,-0.0179,0.0
124200,-14.7296,2.0929,-0.0241,0.0
124500,-14.5589,2.1052,-0.0929,0.0
124800,-14.3258,2.0936,-0.0177,0.0
125100,-14.315,2.0917,-0.0318,0.0
125400,-14.4905,2.102,-0.016,0.0
125700,-14.3765,2.0799,-0.0273,0.0
126000,-14.225,2.0801,0.0189,0.0
126300,-14.0783,2.1039,-0.0262,0.0
126600,-14.0186,2.0702,-0.0257,0.0
126900,-13.9125,2.0792,0.0217,0.0
127200,-13.7938,2.0883,-0.0484,0.0
127500,-13.7229,2.08,0.001,0.0
127800,-13.6845,2.0906,-0.0447,0.0
128100,-13.4728,2.1054,-0.0232,0.0
128400,-13.2506,2.1003,-0.0596,0.0
128700,-13.0937,2.0777,-0.0391,0.0
129000,-13.2613,2.0736,0.0204,0.0
129300,-13.264,2.0768,-0.0032,0.0
129600,-13.247,2.1136,-0.0622,0.0
129900,-13.2622,2.0429,-0.0577,0.0
130200,-13.2263,2.0626,-0.0537,0.0
130500,-13.2268,2.0668,-0.0438,0.0
130800,-13.0972,2.0301,-0.0352,0.0
131100,-13.1964,2.0686,-0.0407,0.0
131400,-12.9842,2.0352,-0.0361,0.0
131700,-12.873,2.0324,-0.0023,0.0
132000,-12.7378,1.9668,0.0145,0.0
132300,-12.7005,1.9883,0.0296,0.0
132600,-12.8253,1.9868,-0.0373,0.0
132900,-12.8878,2.0066,-0.0149,0.0
133200,-12.9227,1.994,0.0562,0.0
133500,-13.2042,1.9905,0.0168,0.0
133800,-13.1285,2.011,-0.0239,0.0
134100,-13.4187,2.0148,0.0195,0.0
134400,-13.2482,2.0347,-0.027,0.0
134700,-13.2936,2.0454,-0.0377,0.0
135000,-13.2964,2.0633,-0.0715,0.0
135300,-13.3778,2.0199,-0.053,0.0
135600,-13.2383,2.0554,-0.0554,0.0
135900,-13.2175,2.0542,0.0382,0.0
136200,-13.2254,2.0614,-0.0181,0.0
136500,-13.1573,2.0692,-0.0077,0.0
136800,-12.9485,2.0571,0.0085,0.0
137100,-12.8384,2.0631,-0.0267,0.0
137400,-13.0261,2.0394,-0.0799,0.0
137700,-13.1258,2.0604,-0.054,0.0
138000,-13.0861,2.0979,-0.0476,0.0
138300,-13.0802,2.0713,-0.0398,0.0
138600,-12.9566,2.0766,0.0075,0.0
138900,-13.1925,2.0807,-0.0706,0.0
139200,-13.2761,2.0762,-0.0452,0.0
139500,-13.2996,2.0805,-0.0556,0.0
139800,-13.5029,2.0781,-0.0426,0.0
140100,-13.6194,2.0702,-0.0466,0.0
140400,-13.566,2.0836,-0.0672,0.0
140700,-13.5827,2.0945,0.0097,0.0
141000,-13.612,2.1232,-0.0377,0.0
141300,-13.4114,2.1029,-0.0424,0.0
141600,-13.5147,2.0946,-0.0183,0.0
141900,-13.4947,2.1015,-0.0498,0.0
142200,-13.6751,2.1259,-0.0549,0.0
142500,-13.494,2.0848,-0.0659,0.0
142800,-13.3038,2.1199,-0.0219,0.0
143100,-13.3794,2.131,-0.0014,0.0
143400,-13.573,2.0924,-0.0015,0.0
143700,-13.6056,2.1178,-0.006,0.0
144000,-13.5544,2.0992,-0.0242,0.0
144300,-13.4789,2.1102,-0.0401,0.0
144600,-13.3024,2.1159,-0.0134,0.0
144900,-13.3784,2.1208,-0.069,0.0
145200,-13.3088,2.1342,-0.0201,0.0
145500,-13.1142,2.1261,-0.0401,0.0
145800,-13.1887,2.1254,-0.0672,0.0
146100,-13.0932,2.0948,-0.0011,0.0
146400,-13.1869,2.1143,-0.0146,0.0
146700,-13.3293,2.0946,-0.0572,0.0
147000,-13.4138,2.1183,-0.0593,0.0
147300,-13.3844,2.0898,-0.0998,0.0
147600,-13.2595,2.1368,-0.0123,0.0
147900,-13.0973,2.1078,-0.0052,0.0
148200,-12.8717,2.1178,0.0088,0.0
148500,-12.654,2.1168,-0.0064,0.0
148800,-12.5608,2.1359,-0.0211,0.0
149100,-12.4975,2.1041,-0.0478,0.0
149400,-12.6547,2.1121,-0.081,0.0
149700,-12.7751,2.0963,-0.0106,0.0
150000,-12.5824,2.1365,-0.0171,0.0
150300,-12.3546,2.1254,-0.0197,0.0
150600,-12.277,2.122,-0.0149,0.0
150900,-12.3166,2.1414,-0.01,0.0
151200,-12.3799,2.1361,-0.0577,0.0
151500,-12.411,2.1273,-0.036,0.0
151800,-12.6631,2.1173,-0.0526,0.0
152100,-12.6788,2.135,-0.0369,0.0
152400,-12.5458,2.13,-0.0203,0.0
152700,-12.4427,2.1472,-0.0429,0.0
153000,-12.399,2.1422,-0.0102,0.0
153300,-12.2285,2.1493,-0.0345,0.0
153600,-12.3788,2.1474,-0.0585,0.0
153900,-12.4031,2.1354,-0.0474,0.0
154200,-12.3636,2.1344,-0.0278,0.0
154500,-12.4576,2.1439,-0.0785,0.0
154800,-12.3983,2.138,-0.0193,0.0
155100,-12.3826,2.1344,-0.0715,0.0
155400,-12.1911,2.1416,-0.0213,0.0
155700,-12.1482,2.1386,-0.0184,0.0
156000,-12.3169,2.1284,-0.0337,0.0
156300,-12.4973,2.133,-0.0212,0.0
156600,-12.4662,2.1298,-0.0084,0.0
156900,-12.4728,2.1299,-0.0158,0.0
157200,-12.3494,2.1325,-0.0748,0.0
157500,-12.3704,2.1345,-0.0231,0.0
157800,-12.5607,2.1236,-0.005,0.0
158100,-12.4468,2.1173,0.0028,0.0
158400,-12.3567,2.1154,-0.0014,0.0
158700,-12.516,2.1317,-0.0042,0.0
159000,-12.374,2.1318,-0.0323,0.0
159300,-12.3649,2.1319,-0.0444,0.0
159600,-12.5654,2.1238,-0.0073,0.0
159900,-12.248,2.1306,-0.0552,0.0
160200,-12.2423,2.1378,-0.0202,0.0
160500,-12.1868,2.1324,-0.023,0.0
160800,-12.0605,2.1315,-0.0334,0.0
161100,-11.9599,2.1351,-0.0538,0.0
161400,-11.8483,2.1335,-0.0047,0.0
161700,-11.9001,2.1336,-0.0341,0.0
162000,-12.0039,2.1312,-0.018,0.0
162300,-11.9956,2.137,-0.0339,0.0
162600,-12.1014,2.15,-0.0357,0.0
162900,-12.1557,2.1439,0.0022,0.0
163200,-12.1664,2.1372,-0.0657,0.0
163500,-12.256,2.1282,-0.0374,0.0
163800,-12.3426,2.1325,-0.0098,0.0
164100,-12.2669,2.1447,-0.0232,0.0
164400,-12.232,2.1352,-0.0299,0.0
164700,-12.301,2.1425,-0.0504,0.0
165000,-12.3322,2.1366,-0.0459,0.0
165300,-12.3904,2.1296,-0.0944,0.0
165600,-12.4709,2.1446,-0.0058,0.0
165900,-12.4146,2.1395,-0.0284,0.0
166200,-12.4175,2.1173,-0.0486,0.0
166500,-12.3383,2.1184,-0.0437,0.0
166800,-12.1073,2.1255,-0.013,0.0
167100,-12.3269,2.1365,-0.0142,0.0
167400,-12.4563,2.1028,-0.0225,0.0
167700,-12.52,2.0997,-0.0293,0.0
168000,-12.5734,2.1215,-0.0454,0.0
168300,-12.7821,2.1228,0.0124,0.0
168600,-12.8127,2.1114,0.0141,0.0
168900,-12.7887,2.1321,-0.0382,0.0
169200,-12.91,2.1146,-0.0047,0.0
169500,-12.8021,2.126,-0.0043,0.0
169800,-12.8544,2.1169,-0.0025,0.0
170100,-12.7528,2.0919,-0.0388,0.0
170400,-12.8091,2.125,-0.0403,0.0
170700,-12.6904,2.1239,-0.0203,0.0
171000,-12.5589,2.1006,-0.0394,0.0
171300,-12.5699,2.1264,-0.009,0.0
171600,-12.5836,2.1279,-0.0163,0.0
171900,-12.6149,2.1013,-0.0044,0.0
172200,-12.6812,2.105,0.0029,0.0
172500,-12.8681,2.1227,-0.0357,0.0
172800,-12.8366,2.1236,-0.0078,0.0
173100,-12.9122,2.0991,-0.0206,0.0
173400,-12.9454,2.106,-0.0058,0.0
173700,-13.0892,2.0981,-0.0175,0.0
174000,-13.1073,2.1082,-0.0186,0.0
174300,-12.9551,2.1007,-0.0394,0.0
174600,-13.0005,2.0886,-0.0335,0.0
174900,-13.1159,2.092,-0.0551,0.0
175200,-13.0719,2.103,-0.0487,0.0
175500,-13.1232,2.0931,-0.0162,0.0
175800,-13.1877,2.0916,-0.0363,0.0
176100,-13.4256,2.0958,-0.0056,0.0
176400,-13.4776,2.0795,-0.0315,0.0
176700,-13.4343,2.0694,-0.0031,0.0
177000,-13.303,2.1017,-0.0527,0.0
177300,-13.229,2.0435,-0.0063,0.0
