episode,total_timesteps,reward
1,600,-14.2511
2,600,-14.1206
3,600,-13.9082
4,600,-24.7262
5,1200,-20.0992
6,1200,-26.479
7,1200,-22.4065
8,1200,-10.1533
9,1800,-16.9299
10,1800,-14.6338
11,1800,-11.6318
12,1800,-13.0716
13,2400,-14.2418
14,2400,-7.9793
15,2400,-13.2745
16,2400,-12.0565
17,3000,-18.077
18,3000,-12.7609
19,3000,-21.3897
20,3000,-4.6857
21,3600,-7.9034
22,3600,-14.248
23,3600,-8.0834
24,3600,-11.0534
25,4200,-6.5206
26,4200,-18.5646
27,4200,-24.1551
28,4200,-19.7677
29,4800,-22.4484
30,4800,-7.8163
31,4800,-13.7712
32,4800,-17.2742
33,5400,-18.8785
34,5400,-22.3821
35,5400,-6.4142
36,5400,-18.9145
37,6000,-14.8627
38,6000,-13.412
39,6000,1.5755
40,6000,-22.2411
41,6600,-20.878
42,6600,-13.423
43,6600,-28.7491
44,6600,-5.0631
45,7200,-13.1684
46,7200,-16.5702
47,7200,-17.0273
48,7200,-18.3034
49,7800,-13.3798
50,7800,-31.4004
51,7800,-16.828
52,7800,-11.7508
53,8400,-19.5169
54,8400,-24.4492
55,8400,-9.5082
56,8400,-10.383
57,9000,-6.0992
58,9000,-5.3392
59,9000,-14.3411
60,9000,5.6383
61,9600,-6.5422
62,9600,-2.7745
63,9600,-22.7872
64,9600,-19.5698
65,10200,-9.2527
66,10200,-10.4877
67,10200,-13.3608
68,10200,-25.2578
69,10800,-18.2154
70,10800,-17.4602
71,10800,-19.3234
72,10800,-12.4823
73,11400,-12.0887
74,11400,-9.1345
75,11400,-17.0313
76,11400,-8.8707
77,12000,-5.3783
78,12000,-16.1395
79,12000,-7.4394
80,12000,-13.8315
81,12600,-13.0795
82,12600,-25.6218
83,12600,-19.1691
84,12600,-16.7966
85,13200,-7.1983
86,13200,-17.2792
87,13200,-8.0082
88,13200,-7.3505
89,13800,-8.6788
90,13800,-3.7266
91,13800,-2.7729
92,13800,-11.1165
93,14400,-8.9141
94,14400,-14.4691
95,14400,-12.0098
96,14400,-10.9965
97,15000,-26.1664
98,15000,-5.6716
99,15000,-10.7981
100,15000,-16.5611
101,15600,-13.1671
102,15600,-14.9826
103,15600,-25.4277
104,15600,-10.8837
105,16200,-17.6788
106,16200,-18.7861
107,16200,8.2523
108,16200,-3.4272
109,16800,-14.1311
110,16800,-21.2901
111,16800,-9.0059
112,16800,-10.1244
113,17400,-5.9518
114,17400,1.9849
115,17400,-11.3473
116,17400,-6.6603
117,18000,-9.3026
118,18000,-10.9658
119,18000,-3.8037
120,18000,11.0449
121,18600,-20.3572
122,18600,-14.0635
123,18600,-11.7671
124,18600,-10.5829
125,19200,-16.662
126,19200,1.1855
127,19200,-16.2731
128,19200,-30.0174
129,19800,-13.9381
130,19800,-12.318
131,19800,-18.512
132,19800,5.8101
133,20400,-25.3155
134,20400,-9.9387
135,20400,-19.4326
136,20400,-12.9478
137,21000,-1.221
138,21000,-12.4497
139,21000,-7.4924
140,21000,-10.4593
141,21600,-13.2461
142,21600,-11.3192
143,21600,-6.5178
144,21600,-15.9609
145,22200,-19.0666
146,22200,-19.8526
147,22200,-22.8472
148,22200,-2.8483
149,22800,-4.3906
150,22800,-8.7897
151,22800,-6.3365
152,22800,0.966
153,23400,-1.2017
154,23400,-12.9913
155,23400,-8.9747
156,23400,-3.1792
157,24000,5.212
158,24000,-9.6486
159,24000,-8.1288
160,24000,-12.4119
161,24600,-15.8771
162,24600,-14.2593
163,24600,-12.511
164,24600,-14.909
165,25200,-20.0616
166,25200,-8.8194
167,25200,-8.3089
168,25200,8.3572
169,25800,-15.5458
170,25800,-9.6352
171,25800,-5.1959
172,25800,-6.6171
173,26400,-6.2092
174,26400,-7.2318
175,26400,-4.3418
176,26400,4.6715
177,27000,-14.1778
178,27000,-10.6499
179,27000,-18.6254
180,27000,-6.1364
181,27600,-3.2963
182,27600,-1.1216
183,27600,-22.048
184,27600,-12.6755
185,28200,-2.0246
186,28200,-15.1347
187,28200,-22.4294
188,28200,-10.7856
189,28800,-2.0034
190,28800,-12.3194
191,28800,-0.7622
192,28800,10.5112
193,29400,-6.8849
194,29400,12.6328
195,29400,-21.1114
196,29400,-0.3394
197,30000,16.3635
198,30000,-7.9172
199,30000,-0.9669
200,30000,-14.5243
201,30600,-0.6107
202,30600,-5.3977
203,30600,-4.9694
204,30600,-5.3382
205,31200,-1.7623
206,31200,-6.1591
207,31200,-5.3623
208,31200,-18.3403
209,31800,-11.0512
210,31800,-7.6361
211,31800,-14.8842
212,31800,-6.3281
213,32400,-11.0236
214,32400,4.0977
215,32400,-7.813
216,32400,-1.6784
217,33000,-8.3987
218,33000,-10.8746
219,33000,-20.8843
220,33000,-7.8224
221,33600,-11.7418
222,33600,-4.4834
223,33600,0.7851
224,33600,-4.4665
225,34200,-2.5347
226,34200,3.7312
227,34200,9.8056
228,34200,-2.7738
229,34800,-22.4606
230,34800,9.8946
231,34800,8.9355
232,34800,-4.1468
233,35400,-7.1083
234,35400,-13.793
235,35400,-17.2016
236,35400,-10.4584
237,36000,-11.5279
238,36000,-14.2511
239,36000,5.104
240,36000,0.0905
241,36600,-10.58
242,36600,-17.0016
243,36600,-6.0111
244,36600,-8.5698
245,37200,-23.9968
246,37200,-1.7836
247,37200,-6.4089
248,37200,-9.425
249,37800,-15.4231
250,37800,-1.8249
251,37800,-9.0164
252,37800,-7.0466
253,38400,-9.0191
254,38400,11.5264
255,38400,-1.727
256,38400,3.2607
257,39000,4.7897
258,39000,-7.1847
259,39000,6.9669
260,39000,6.6644
261,39600,5.4727
262,39600,-12.7163
263,39600,13.3069
264,39600,-2.0196
265,40200,9.7451
266,40200,1.7179
267,40200,-10.3888
268,40200,-2.7763
269,40800,-1.11
270,40800,-1.7936
271,40800,-5.4624
272,40800,-7.1286
273,41400,-6.868
274,41400,-9.0129
275,41400,-4.2672
276,41400,1.3406
277,42000,-9.064
278,42000,7.2636
279,42000,12.1857
280,42000,7.0311
281,42600,14.7718
282,42600,-0.0376
283,42600,10.7181
284,42600,-2.4314
285,43200,-6.7441
286,43200,0.4979
287,43200,13.453
288,43200,-6.5319
289,43800,-3.7536
290,43800,-4.5551
291,43800,-16.5674
292,43800,-12.368
293,44400,-5.0324
294,44400,3.1175
295,44400,-3.1724
296,44400,-14.1135
297,45000,-23.8007
298,45000,-31.6286
299,45000,-6.4919
300,45000,-16.0472
301,45600,3.5883
302,45600,-9.5584
303,45600,-15.6641
304,45600,-9.0792
305,46200,-8.028
306,46200,3.5299
307,46200,5.2764
308,46200,0.165
309,46800,4.4529
310,46800,6.8526
311,46800,-5.5128
312,46800,10.7909
313,47400,-6.3247
314,47400,-1.9899
315,47400,-2.3773
316,47400,-5.4467
317,48000,9.0065
318,48000,12.245
319,48000,-2.5445
320,48000,-9.5262
321,48600,-6.2579
322,48600,-5.9432
323,48600,-3.5705
324,48600,-1.579
325,49200,-8.6127
326,49200,6.2957
327,49200,-2.5992
328,49200,-10.3242
329,49800,-4.4185
330,49800,16.7987
331,49800,5.7742
332,49800,17.149
333,50400,-13.2361
334,50400,6.2711
335,50400,14.6373
