episode,total_timesteps,reward
1,600,-18.0647
2,600,-25.7109
3,600,-16.0071
4,600,-15.7605
5,1200,-9.9894
6,1200,-17.5659
7,1200,-16.1522
8,1200,-16.919
9,1800,-20.9304
10,1800,-14.6112
11,1800,-20.0743
12,1800,-21.5283
13,2400,-11.0581
14,2400,-19.5754
15,2400,-18.8041
16,2400,-15.1356
17,3000,-3.6734
18,3000,-11.9335
19,3000,-9.4954
20,3000,-17.1863
21,3600,-15.2201
22,3600,-3.119
23,3600,-13.7377
24,3600,-15.4815
25,4200,-12.9695
26,4200,-11.6063
27,4200,-6.0418
28,4200,-19.4985
29,4800,-15.9482
30,4800,-5.4731
31,4800,-15.1574
32,4800,-14.8849
33,5400,-11.8767
34,5400,-13.5582
35,5400,-19.5543
36,5400,-15.7102
37,6000,-12.8421
38,6000,-14.3837
39,6000,-20.8561
40,6000,-0.2901
41,6600,-19.4578
42,6600,-19.3519
43,6600,-17.3267
44,6600,-25.9122
45,7200,-14.9261
46,7200,-18.9591
47,7200,-24.4003
48,7200,-14.1967
49,7800,-12.887
50,7800,-12.9962
51,7800,-5.1026
52,7800,-10.8883
53,8400,-6.127
54,8400,-15.8972
55,8400,4.8293
56,8400,-4.7434
57,9000,-19.8803
58,9000,-30.5579
59,9000,-8.5333
60,9000,-7.1426
61,9600,-11.2094
62,9600,-18.25
63,9600,-17.8809
64,9600,-16.232
65,10200,-26.5006
66,10200,-4.349
67,10200,-12.253
68,10200,0.0034
69,10800,-12.824
70,10800,-15.7895
71,10800,-20.2067
72,10800,-13.9241
73,11400,-13.4985
74,11400,-9.8852
75,11400,-14.8994
76,11400,-17.0177
77,12000,-12.6524
78,12000,-25.042
79,12000,-9.2319
80,12000,-24.7219
81,12600,-16.6939
82,12600,-6.8561
83,12600,-9.9818
84,12600,-16.5767
85,13200,-19.9688
86,13200,-6.7427
87,13200,-17.4036
88,13200,0.4663
89,13800,-20.8877
90,13800,-1.7247
91,13800,1.454
92,13800,-4.7984
93,14400,-0.4596
94,14400,-6.9988
95,14400,-23.6077
96,14400,5.2265
97,15000,-11.8014
98,15000,0.8567
99,15000,-8.6761
100,15000,-11.536
101,15600,-5.8791
102,15600,-15.468
103,15600,7.7008
104,15600,-4.2308
105,16200,-7.7111
106,16200,-6.1083
107,16200,13.3626
108,16200,-18.1168
109,16800,-0.08
110,16800,-16.0691
111,16800,-13.6873
112,16800,-0.8611
113,17400,-17.9776
114,17400,-1.0016
115,17400,-9.0843
116,17400,-5.1573
117,18000,-13.7076
118,18000,-19.0475
119,18000,-15.3224
120,18000,-4.1206
121,18600,-11.8702
122,18600,-9.0353
123,18600,-12.8038
124,18600,-7.9717
125,19200,-5.3315
126,19200,3.8446
127,19200,-2.5263
128,19200,-8.2777
129,19800,-16.2854
130,19800,14.3342
131,19800,-11.4195
132,19800,-6.1198
133,20400,3.9785
134,20400,-9.5725
135,20400,1.9366
136,20400,-4.1938
137,21000,-12.398
138,21000,-4.8568
139,21000,-1.4818
140,21000,-3.422
141,21600,10.4677
142,21600,1.9948
143,21600,-12.8147
144,21600,-13.3995
145,22200,13.1512
146,22200,-8.4066
147,22200,9.2847
148,22200,-6.4065
149,22800,-4.2963
150,22800,-26.8815
151,22800,-9.7795
152,22800,-9.2547
153,23400,-10.1173
154,23400,-4.1758
155,23400,8.9954
156,23400,-13.2795
157,24000,-8.6045
158,24000,-12.0095
159,24000,-13.3674
160,24000,-5.0171
161,24600,-7.8204
162,24600,-17.5413
163,24600,5.1305
164,24600,-2.1965
165,25200,-18.5357
166,25200,3.5997
167,25200,-4.8324
168,25200,-4.3812
169,25800,2.8904
170,25800,-14.1056
171,25800,-13.3178
172,25800,-16.6615
173,26400,-15.1992
174,26400,-9.5004
175,26400,2.2389
176,26400,4.5186
177,27000,-0.1084
178,27000,-3.852
179,27000,-12.0468
180,27000,7.2525
181,27600,-13.1597
182,27600,-12.1243
183,27600,-8.5187
184,27600,-4.1407
185,28200,-15.5008
186,28200,-20.7241
187,28200,-9.3015
188,28200,0.688
189,28800,-13.8598
190,28800,-0.5974
191,28800,-12.5509
192,28800,-7.5046
193,29400,-2.2712
194,29400,-10.1232
195,29400,-10.374
196,29400,10.8954
197,30000,1.3134
198,30000,10.8499
199,30000,-0.433
200,30000,-3.1565
201,30600,-18.1866
202,30600,-15.3206
203,30600,-0.4646
204,30600,-1.7642
205,31200,-18.5647
206,31200,-7.4471
207,31200,0.564
208,31200,-10.1465
209,31800,-5.5449
210,31800,-0.6254
211,31800,6.4693
212,31800,-5.6772
213,32400,-2.999
214,32400,-13.4695
215,32400,-12.2606
216,32400,-8.6014
217,33000,-13.0967
218,33000,1.6492
219,33000,-7.0813
220,33000,-1.4488
221,33600,-9.1084
222,33600,-17.6158
223,33600,-2.5025
224,33600,2.4726
225,34200,-6.1364
226,34200,-19.3945
227,34200,-9.5215
228,34200,17.4484
229,34800,6.0935
230,34800,-12.7694
231,34800,2.8883
232,34800,-14.3689
233,35400,-6.4553
234,35400,-5.8948
235,35400,-6.8195
236,35400,-1.2823
237,36000,-9.0331
238,36000,4.5645
239,36000,-1.7869
240,36000,-22.1996
241,36600,-4.0122
242,36600,-7.9074
243,36600,-4.3156
244,36600,-0.3901
245,37200,-1.1842
246,37200,4.1294
247,37200,6.8042
248,37200,-2.4714
249,37800,-5.388
250,37800,0.2023
251,37800,-7.3957
252,37800,-2.9679
253,38400,14.0599
254,38400,-4.9972
255,38400,1.4363
256,38400,2.4176
257,39000,-9.9781
258,39000,13.8198
259,39000,-13.7942
260,39000,15.967
261,39600,0.7786
262,39600,7.7263
263,39600,0.6991
264,39600,7.645
265,40200,-2.4156
266,40200,6.4818
267,40200,5.5006
268,40200,4.2528
269,40800,-5.8039
270,40800,-3.9962
271,40800,-13.9115
272,40800,0.5972
273,41400,-4.3444
274,41400,-1.7787
275,41400,-3.1698
276,41400,-3.271
277,42000,-4.1404
278,42000,-6.1384
279,42000,-6.8329
280,42000,-1.4581
281,42600,7.1878
282,42600,8.557
283,42600,-13.5406
284,42600,11.2701
285,43200,-9.4846
286,43200,12.2985
287,43200,4.3866
288,43200,7.099
289,43800,2.8378
290,43800,-4.3801
291,43800,12.2283
292,43800,8.1793
293,44400,8.988
294,44400,-4.6592
295,44400,14.3094
296,44400,5.4593
297,45000,-0.1755
298,45000,1.4885
299,45000,-6.5589
300,45000,-2.1019
301,45600,13.2593
302,45600,-13.455
303,45600,-18.3307
304,45600,4.6598
305,46200,-4.8522
306,46200,-10.1683
307,46200,-16.1763
308,46200,-3.4161
309,46800,5.9277
310,46800,3.4345
311,46800,15.2172
312,46800,2.07
313,47400,-1.0309
314,47400,16.2303
315,47400,4.3505
316,47400,12.3405
317,48000,-5.6826
318,48000,-0.5338
319,48000,-3.4198
320,48000,5.1685
321,48600,12.6861
322,48600,-0.1729
323,48600,2.9242
324,48600,1.1472
325,49200,3.208
326,49200,9.5495
327,49200,12.5381
328,49200,0.6368
329,49800,-3.2818
330,49800,-12.109
331,49800,0.5427
332,49800,11.5683
333,50400,3.9045
334,50400,1.4104
335,50400,-3.8294
336,50400,-0.0489
337,51000,-3.9767
338,51000,-24.2415
339,51000,-13.8688
340,51000,14.1745
341,51600,-2.8993
342,51600,-6.1061
343,51600,0.3708
344,51600,0.1056
345,52200,-11.8522
346,52200,-12.2872
347,52200,-4.4789
348,52200,5.6266
349,52800,-6.2295
350,52800,17.0193
351,52800,11.6306
352,52800,0.4762
353,53400,-15.6542
354,53400,8.4743
355,53400,6.2883
356,53400,2.9235
357,54000,-6.5689
358,54000,-16.0369
359,54000,7.6106
360,54000,-5.6546
361,54600,-9.0093
362,54600,2.3519
363,54600,10.3309
364,54600,12.4636
365,55200,4.6444
366,55200,-6.1143
367,55200,14.2172
368,55200,0.8856
369,55800,-2.8196
370,55800,8.0166
371,55800,-15.7083
372,55800,16.186
373,56400,-1.8002
374,56400,-4.5325
375,56400,-16.3692
376,56400,11.4026
377,57000,4.8262
378,57000,-7.6475
379,57000,-10.0186
380,57000,6.4334
381,57600,0.7446
382,57600,5.6215
383,57600,4.0803
384,57600,0.9925
385,58200,-5.3761
386,58200,5.3388
387,58200,-14.2006
388,58200,-5.0637
389,58800,-14.897
390,58800,-3.8724
391,58800,7.6553
392,58800,0.0581
393,59400,-18.7221
394,59400,-4.5307
395,59400,10.7976
396,59400,1.2894
