episode,total_timesteps,reward
1,150,-17.1526
2,300,-22.785
3,450,-21.078
4,600,-15.0871
5,750,-7.7913
6,900,-17.4384
7,1050,-10.4526
8,1200,-14.2224
9,1350,-19.4289
10,1500,-21.0219
11,1650,-8.7178
12,1800,-7.5379
13,1950,-10.4356
14,2100,-13.4082
15,2250,-19.8767
16,2400,-10.5834
17,2550,-14.7078
18,2700,-10.2581
19,2850,-22.1053
20,3000,-18.2743
21,3150,-5.536
22,3300,-24.0928
23,3450,-14.6792
24,3600,-11.949
25,3750,-15.8769
26,3900,-23.4459
27,4050,-18.2134
28,4200,-24.0484
29,4350,-19.717
30,4500,-2.7599
31,4650,-17.4464
32,4800,-23.0876
33,4950,-15.0787
34,5100,-14.2483
35,5250,-13.1929
36,5400,-14.5338
37,5550,-6.2539
38,5700,-7.9768
39,5850,-12.8944
40,6000,-5.0877
41,6150,-22.2748
42,6300,-13.7995
43,6450,-7.9652
44,6600,-9.0231
45,6750,-16.4366
46,6900,-22.152
47,7050,-16.1534
48,7200,-14.9292
49,7350,-10.4796
50,7500,-15.3504
51,7650,-15.2032
52,7800,-15.8508
53,7950,-14.2243
54,8100,-14.6135
55,8250,-12.7168
56,8400,-18.5133
57,8550,-26.3568
58,8700,-23.5127
59,8850,-18.6993
60,9000,-15.5913
61,9150,-23.6918
62,9300,-10.4938
63,9450,-26.8147
64,9600,-21.9205
65,9750,-26.1885
66,9900,-29.3375
67,10050,-28.8163
68,10200,-19.0499
69,10350,-27.5954
70,10500,-27.6282
71,10650,-22.6452
72,10800,-19.8667
73,10950,-30.5579
74,11100,-6.9772
75,11250,-31.4762
76,11400,-31.1819
77,11550,-19.806
78,11700,-21.6212
79,11850,-17.1322
80,12000,-23.8298
81,12150,-22.4194
82,12300,-33.3455
83,12450,-21.741
84,12600,-17.7118
85,12750,-26.3689
86,12900,-21.4284
87,13050,-21.6481
88,13200,-8.2521
89,13350,-16.7655
90,13500,-7.5888
91,13650,-3.1848
92,13800,-31.8879
93,13950,-21.2322
94,14100,-11.6919
95,14250,-29.1271
96,14400,-21.574
97,14550,-11.3134
98,14700,-24.8093
99,14850,-15.139
100,15000,-20.1464
101,15150,-9.629
102,15300,-21.0458
103,15450,-29.0089
104,15600,-21.9531
105,15750,-15.1569
106,15900,-17.2663
107,16050,-13.1555
108,16200,-11.506
109,16350,-7.3319
110,16500,-12.6662
111,16650,-3.3675
112,16800,-16.6401
113,16950,-18.5411
114,17100,-19.8199
115,17250,-25.0781
116,17400,-24.0589
117,17550,-20.6565
118,17700,-20.2138
119,17850,-20.035
120,18000,-9.7395
121,18150,-17.9832
122,18300,-24.782
123,18450,-7.7534
124,18600,-11.0089
125,18750,-20.9006
126,18900,-25.7796
127,19050,-20.6066
128,19200,-22.5882
129,19350,-19.0465
130,19500,-14.9178
131,19650,-11.7424
132,19800,-18.9925
133,19950,-18.524
134,20100,-8.272
135,20250,-12.2328
136,20400,-30.0121
137,20550,-5.4208
138,20700,-10.1185
139,20850,-20.7712
140,21000,-12.4641
141,21150,-14.5132
142,21300,-23.4575
143,21450,-18.5883
144,21600,-23.0037
145,21750,-4.3163
146,21900,-20.8827
147,22050,-13.1714
148,22200,-6.9743
149,22350,-27.0394
150,22500,-11.9932
151,22650,-5.7746
152,22800,-20.244
153,22950,-14.9885
154,23100,-26.224
155,23250,-18.6604
156,23400,-6.0251
157,23550,-15.4513
158,23700,-17.3818
159,23850,-22.8084
160,24000,-17.1627
